headline,date,doc_type,material_type,section,keywords
Giants vs. Eagles: What to Watch,2009-11-01,article,Web Log,,[]
Giants vs. Eagles: What to Watch,2009-11-01,article,,,[]
Trick or Treat in Stillwater,2009-11-01,article,Web Log,,[]
Trick or Treat in Stillwater,2009-11-01,article,,,[]
"In Race for Governor, Brown Is Hard to Ignore",2009-11-01,article,News,,"['Governors (US)', 'Politics and Government', 'Elections']"
Corrections,2009-11-01,article,Correction,,[]
Mandates and Affordability,2009-11-01,article,Editorial,,"['Editorials', 'Medicine and Health', 'Health Insurance and Managed Care', 'Reform and Reorganization']"
Family Baggage From the Oval Office,2009-11-01,article,Editorial,,"['Editorials', 'Presidents and Presidency (US)', 'Families and Family Life', 'Historic Buildings and Sites']"
"Recession, Revolution and a Leaner Times",2009-11-01,article,Op-Ed,,"['Newspapers', 'Layoffs and Job Reductions', 'News and News Media']"
"Fighting Cancer, Looking for Hope",2009-11-01,article,Letter,,"['Medicine and Health', 'Cancer', 'Tests and Testing', 'Nursing and Nurses']"
"Obama’s Male Hoop Buddies, and a Bigger Arena",2009-11-01,article,Letter,,"['Families and Family Life', 'Women and Girls']"
A New Health Policy for Chronic Fatigue Syndrome,2009-11-01,article,Letter,,"['Medicine and Health', 'Fatigue', 'Chronic Fatigue Syndrome']"
Port Mortuary’s Pull,2009-11-01,article,Op-Ed,,"['Deaths (Fatalities)', 'Iraq War (2003- )', 'Afghanistan War (2001- )', 'United States Defense and Military Forces']"
"More Poetry, Please",2009-11-01,article,Op-Ed,,"['United States Economy', 'United States Politics and Government']"
Take Me Out to the Election,2009-11-01,article,Op-Ed,,"['Baseball', 'Elections']"
No Place at Home for a Native Son,2009-11-01,article,Op-Ed,,['Elections']
Chronicle of a Death We Can’t Accept,2009-11-01,article,Op-Ed,,"['Death and Dying', 'Funerals', 'Social Conditions and Trends']"
A Final Verdict on the Presidential Salute,2009-11-01,article,Op-Ed,,"['United States Defense and Military Forces', 'Afghanistan War (2001- )']"
Corrections,2009-11-01,article,Correction,,[]
