headline,date,doc_type,material_type,section,keywords
Ted Cruz Says Donald Trump Has Been Deceiving Voters on Immigration,2016-03-01,article,News,,"['Illegal Immigration', 'Presidential Election of 2016', 'Primaries and Caucuses', 'Republican National Convention']"
Review: Christine Andreas’s Nostalgic Turn in ‘Cafe Society’,2016-03-01,article,News,,['Music']
Gawker and Union Reach Agreement on Contract,2016-03-01,article,News,,"['Organized Labor', 'Labor and Jobs']"
Autonomous Google Car Hits Public Bus During Test Drive,2016-03-01,article,News,,"['Driverless and Semiautonomous Vehicles', 'Traffic Accidents and Safety']"
Supreme Court Looks at Recusals in Capital Trials,2016-03-01,article,News,,"['Capital Punishment', 'Conflicts of Interest', 'Ethics and Official Misconduct']"
Should a Judge Rule on His Own Case?,2016-03-01,article,Editorial,,"['Courts and the Judiciary', 'Conflicts of Interest', 'Capital Punishment']"
Bernie Sanders Promises to Keep Pressing the Campaign,2016-03-01,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses']"
2002 Letter on Eavesdropping Is Made Public,2016-03-01,article,Brief,,"['Wiretapping and Other Eavesdropping Devices and Methods', 'Surveillance of Citizens by Government']"
"‘Spotlight’ Oscar Warms Boston Globe, and Journalism",2016-03-01,article,News,,"['Academy Awards (Oscars)', 'Movies', 'Newspapers']"
When the Kitchen Is Also a Bedroom: Overcrowding Worsens in New York,2016-03-01,article,News,,"['Real Estate and Housing (Residential)', 'Affordable Housing']"
Ethics Group Urges Inquiry of Mortgage Banking Lobbyist Who Led F.H.A.,2016-03-01,article,News,,"['Ethics and Official Misconduct', 'Mortgages', 'Real Estate and Housing (Residential)']"
Testing for Joy and Grit? Schools Nationwide Push to Measure Students’ Emotional Skills,2016-03-01,article,News,,"['Tests and Examinations', 'Education (K-12)', 'Emotions']"
Evictions Are Down by 18%; New York City Cites Increased Legal Services,2016-03-01,article,News,,"['Evictions', 'Real Estate and Housing (Residential)', 'Homeless Persons', 'Landlords', 'Rent Control and Stabilization', 'Renting and Leasing (Real Estate)']"
G.O.P. Legislators Face New Pressure to Decide: Can They Get Behind Trump?,2016-03-01,article,News,,"['Presidential Election of 2016', 'Endorsements', 'United States Politics and Government']"
‘Brexit’ Vote and Donald Trump’s Surge Reflect Discontent,2016-03-01,article,News,,"['United States Politics and Government', 'Banking and Financial Institutions', 'International Trade and World Market', 'European Sovereign Debt Crisis (2010- )', 'Great Britain Withdrawal from EU (Brexit)']"
"After Gains Against ISIS, Pentagon Focuses on Mosul",2016-03-01,article,News,,['United States Defense and Military Forces']
The Approach to Super Tuesday,2016-03-01,multimedia,Slideshow,,[]
"Slights, Gags and Vitriol as Rivals Target Donald Trump",2016-03-01,article,News,,"['Presidential Election of 2016', 'Primaries and Caucuses']"
Davis Cup Controversy Proves Not All Records Age Gracefully,2016-03-01,article,News,,"['Tennis', 'Records and Achievements', 'Davis Cup']"
A Look Back at a Decade of Oscar Telecasts,2016-03-01,multimedia,Interactive Feature,,['Academy Awards (Oscars)']
Donald Trump’s Message Resonates With White Supremacists,2016-03-01,article,News,,"['Presidential Election of 2016', 'Fringe Groups and Movements']"
Utilities Cautioned About Potential for a Cyberattack,2016-03-01,article,News,,"['Cyberwarfare and Defense', 'Power Failures and Blackouts', 'Cyberattacks and Hackers']"
Syria: United Nations Says Food Aid Will Be Restored,2016-03-01,article,Brief,,"['Food Aid', 'Humanitarian Aid']"
Email About North Korea on Hillary Clinton’s Server,2016-03-01,multimedia,Interactive Feature,,[]
Email Directing Follow-Up on Secure Line,2016-03-01,multimedia,Interactive Feature,,[]
