headline,date,doc_type,material_type,section,keywords
Taking The Hints,2003-06-01,article,News,,['Seasons and Months']
Burmese Opposition Leader Taken Into Custody After Clashes,2003-06-01,article,News,,"['Political Prisoners', 'Politics and Government']"
"Paid Notice: Deaths   CADWELL, , FRANCHELLIE MARGARET",2003-06-01,article,Paid Death Notice,,[]
Tax Cuts for Those Not in Need,2003-06-01,article,Letter,,[]
"Paid Notice: Deaths   LATTES, , RAFFAELE, M.D.",2003-06-01,article,Paid Death Notice,,[]
Allen Eager Is Dead at 76; Sax Player of the Bebop Era,2003-06-01,article,Obituary; Biography,,"['Biographical Information', 'Deaths (Obituaries)']"
No Rebound,2003-06-01,article,News,,"['Biographical Information', 'Basketball']"
"Suddenly, Balls in Every Court",2003-06-01,article,News,,['PETANQUE (FRENCH GAME)']
"A Baseball Showdown, A Stimulating Childhood",2003-06-01,article,News,,['Books and Literature']
Video Games: A View From the Cockpit,2003-06-01,article,Letter,,[]
A Fishing Trip to Belize That Became More Than a Visit to Paradise,2003-06-01,article,News,,"['PERMIT (FISH)', 'Fishing, Sport', 'Fish and Other Marine Life']"
Chaps in Chaps,2003-06-01,article,Review,,"['Reviews', 'Books and Literature']"
White Glove,2003-06-01,article,Review,,"['Reviews', 'Restaurants']"
Tax Incentives for Whom?,2003-06-01,article,Letter,,['Taxation']
"Stefanie Glazer, Ethan Rapp",2003-06-01,article,News,,['Weddings and Engagements']
"PAPERBACK BEST SELLERS: June 1, 2003",2003-06-01,article,List,,[]
Rookie Gives Mets One Sunny Spot in a Dreary Season,2003-06-01,article,News,,['Baseball']
"Paid Notice: Deaths   OBADIAH, SMITH, , LAURA SHARONA",2003-06-01,article,Paid Death Notice,,[]
Sex and Violins,2003-06-01,article,Review,,"['Reviews', 'Books and Literature']"
Why Is Jonathan Simms Still Alive?,2003-06-01,article,Letter,,['Creutzfeldt-Jakob Disease']
Corrections,2003-06-01,article,Correction,,[]
German Chancellor's Economic Reform Plan Endorsed,2003-06-01,article,News,,[]
Deals and Discounts,2003-06-01,article,News,,"['Discount Selling', 'Travel and Vacations']"
"Maribel Bastian, Aaron Sandoski",2003-06-01,article,News,,['Weddings and Engagements']
Return Trips; Eating in Mexico; Tiny Rental Cars,2003-06-01,article,Letter,,['Travel and Vacations']
A MULE IS CLONED,2003-06-01,article,News,,[]
No Dogs or Discourtesy at Her Post Office,2003-06-01,article,News,,"['LABOR', 'Post Offices and Equipment']"
"Paid Notice: Deaths   HOSKIN, , FRANCIS C.G.",2003-06-01,article,Paid Death Notice,,[]
The Week Ahead,2003-06-01,article,News,,[]
"Paid Notice: Memorials   PARKER, , ABE M.",2003-06-01,article,Paid Death Notice,,[]
"With Protesters on the Move, Geneva Shops Board Up",2003-06-01,article,News,,"['International Trade and World Market', 'Demonstrations and Riots']"
"Salome Edgeworth, John Ripley",2003-06-01,article,News,,['Weddings and Engagements']
Moonlighting Becomes You,2003-06-01,article,News,,['Celebrities']
"Katherine Gergen, Mark Barnett",2003-06-01,article,News,,['Weddings and Engagements']
Supermarkets Rated Best for Service,2003-06-01,article,News,,['Food']
Near Or Mideast?,2003-06-01,article,News,,"['History', 'English Language', 'Names, Geographical']"
Dr. No And The Yes Men,2003-06-01,article,News,,['Presidential Election of 2004']
Wet Blanket,2003-06-01,article,News,,['Beaches']
"As Clock Ticks, Albany Makes an Effort to Fix Adult Homes",2003-06-01,article,News,,"['Mental Health and Disorders', 'Law and Legislation']"
'Fly-Fishing the 41st',2003-06-01,article,Transcript,,[]
Beyond the Carburetors Of Hunts Point,2003-06-01,article,Letter,,"['Social Conditions and Trends', 'Automobiles', 'Art', 'REPAIR SERVICES', 'Theater']"
Corrections,2003-06-01,article,Correction,,"['Education and Schools', 'Reading and Writing Skills', 'Correction Stories', 'Tests and Testing']"
"Music Outdoors and In, From the Bronx to Bard",2003-06-01,article,News,,['Music']
L.I. @ WORK,2003-06-01,article,News,,"['Appointments and Executive Changes', 'Biographical Information']"
The Options For Cooling A Home,2003-06-01,article,News,,['Air Conditioning']
You Can't Drive This Car,2003-06-01,article,Review,,"['Indians, American', 'Reviews', 'Photography', 'Art']"
"Correspondence/Cabin Fever; Help! I'm Stuck in Quarantine, And I Can't Get Out!",2003-06-01,article,News,,[]
"Paid Notice: Deaths   SIRIS, , DOROTHY",2003-06-01,article,Paid Death Notice,,[]
'The New Work of Dogs',2003-06-01,article,Transcript,,['Books and Literature']
Why Is Jonathan Simms Still Alive?,2003-06-01,article,Letter,,"['Creutzfeldt-Jakob Disease', 'Ethics']"
The Price of Power,2003-06-01,article,Letter,,['United States Politics and Government']
Buildings Worth Saving?,2003-06-01,article,News,,"['Historic Buildings and Sites', 'Education and Schools', 'Referendums']"
Our Own Warrior Princess,2003-06-01,article,Op-Ed,,[]
"Jeanne Siebert, Christopher Irving",2003-06-01,article,News,,['Weddings and Engagements']
"Maura Walsh, James Sommer",2003-06-01,article,News,,['Weddings and Engagements']
Hypocrisy Exposed,2003-06-01,article,Letter,,[]
The Fountains of Youth,2003-06-01,article,News,,"['Toys', 'SPRINKLERS']"
Film Openings and Film Series Listings,2003-06-01,article,Results Listing,,['MOTION PICTURES']
Britain Tries to Steer Stonehenge Into Future,2003-06-01,article,News,,"['ARCHAEOLOGY AND ANTHROPOLOGY', 'Travel and Vacations']"
"Sing Out, Mason: Making an Accountant Bloom",2003-06-01,article,News,,"['Biographical Information', 'Theater']"
GOING OUT,2003-06-01,article,Schedule,,[]
U.S. Pushing Realignment of Troops in South Korea,2003-06-01,article,News,,[]
Corrections,2003-06-01,article,Correction,,"['Interior Design', 'Correction Stories']"
"Over Protests, Nepal Lets Chinese Force Refugees Back to Tibet",2003-06-01,article,News,,"['International Trade and World Market', 'IMMIGRATION AND REFUGEES', 'Foreign Aid']"
A Mundane New Yorker Charms Visitors by the Busload,2003-06-01,article,News,,"['Squirrels', 'Travel and Vacations']"
Roy Rogers and Dale Evans Ride Off to Missouri,2003-06-01,article,News,,['Relocation of Business']
2 New Funds Will Track Nasdaq Composite Index,2003-06-01,article,News,,"['Mutual Funds', 'Nasdaq Composite Index', 'Stocks and Bonds']"
It's a Feast. Now See if Wall Street Can Resist.,2003-06-01,article,News,,[]
"Marie Gerardo, Angelo Iannaccone",2003-06-01,article,News,,['Weddings and Engagements']
Personal Business; The Web Can Be Tangled for Parents With Questions,2003-06-01,article,News,,"['RECORDINGS (VIDEO)', 'Children and Youth', 'Computers and the Internet']"
Peter Scully Named Regional D.E.C. Director,2003-06-01,article,News,,"['Appointments and Executive Changes', 'Biographical Information']"
"Eve Hall, Don Shacknai",2003-06-01,article,News,,['Weddings and Engagements']
Smoke and Artists,2003-06-01,article,Letter,,[]
Arena They Love to Hate Will Now Take a Bow,2003-06-01,article,News,,"['MEADOWLANDS SPORTS COMPLEX (EAST RUTHERFORD, NJ)', 'Hockey, Ice', 'Renting and Leasing', 'Stadiums and Arenas', 'Basketball']"
Devils' Brodeur Makes a Mighty Big Mistake,2003-06-01,article,News,,"['Hockey, Ice', 'Playoff Games', 'Stanley Cup']"
In the Region/Westchester; Tenants Are Being Attracted to Sublet Office Space,2003-06-01,article,News,,"['Renting and Leasing', 'Prices (Fares, Fees and Rates)', 'Office Buildings and Commercial Properties']"
A Grim Graveyard Window on Hussein's Iraq,2003-06-01,article,News,,['Freedom and Human Rights']
Putting Your Wedding on a Pedestal,2003-06-01,article,News,,['Weddings and Engagements']
'Clubland',2003-06-01,article,Transcript,,[]
The Price of Power,2003-06-01,article,Letter,,['United States Politics and Government']
The Nipper Building Is Attracting a Crowd,2003-06-01,article,News,,"['Housing', 'Renting and Leasing', 'Restoration and Rehabilitation']"
Chris Marker: Already Living in Film's Future,2003-06-01,article,News,,"['MOTION PICTURES', 'Biographical Information', 'ANTHOLOGY FILM ARCHIVES']"
"Into the Sunset, With Jump Seats",2003-06-01,article,News,,['Taxicabs and Taxicab Drivers']
"How Do You Get To the Biennale? Apply, Apply",2003-06-01,article,News,,"['Venice Biennale', 'Art']"
Democratizing the Family Trip,2003-06-01,article,News,,"['Children and Youth', 'Travel and Vacations', 'Families and Family Life']"
A NIGHT OUT WITH: Meghan Daum; No Escaping the City,2003-06-01,article,News,,['Books and Literature']
No Headline,2003-06-01,article,News,,[]
"Paid Notice: Deaths   WASSERSTEIN, , MORRIS",2003-06-01,article,Paid Death Notice,,[]
TRANSACTIONS,2003-06-01,article,List,,[]
"Backstage At 'Journey,' A Diet Coke Distillery",2003-06-01,article,News,,['Theater']
"After Years of Stagnation, Iraqi Industries Are Falling to a Wave of Imports",2003-06-01,article,News,,"['International Trade and World Market', 'Embargoes and Economic Sanctions', 'Currency', 'Prices (Fares, Fees and Rates)', 'Customs (Tariff)', 'Economic Conditions and Trends', 'Machinery and Equipment']"
"In the Region/New Jersey; 36,000 Sq. Ft. Animal Hospital to Open in Paramus",2003-06-01,article,News,,['Veterinary Medicine']
"Lindsey Silberkleit, Zachariah Schiff-Abrams",2003-06-01,article,News,,['Weddings and Engagements']
"Michelle Kapp, Joseph Lorge,",2003-06-01,article,News,,['Weddings and Engagements']
Why Ban Offshore Services?,2003-06-01,article,News,,"['States (US)', 'Finances', 'Law and Legislation']"
Why Asparagus Belongs in the Flower Bed,2003-06-01,article,News,,[]
"For Bomb Victims, a Sense of Relief After Years of Anxiety",2003-06-01,article,News,,"['ABORTION', 'Bombs and Explosives', 'Olympic Games (1996)']"
JERSEY FOOTLIGHTS,2003-06-01,article,News,,"['Ships and Shipping', 'Books and Literature', 'Art', 'Theater']"
"A Newspaper of Record, Recorded",2003-06-01,article,News,,"['Newspapers', 'Computers and the Internet']"
Wombats and Wallabies,2003-06-01,article,News,,"['Zoos', 'Travel and Vacations']"
Putting A Price on Immigration Backlogs,2003-06-01,article,News,,"['FOREIGN LABOR', 'LABOR', 'IMMIGRATION AND REFUGEES', 'Visas', 'Terrorism']"
"BEST SELLERS: June 1, 2003",2003-06-01,article,List,,[]
"Kathleen Peacock, Nathaniel Benchley",2003-06-01,article,News,,['Weddings and Engagements']
Streetscapes/65th Street and Lexington Avenue; A City Sonata in 4 Corners of Architectural Music,2003-06-01,article,News,,[]
QUICK BITE/Jersey City; Not for Filipinos Only,2003-06-01,article,Review,,"['Reviews', 'Restaurants']"
"Organs Roar Back, All Pipes Blaring",2003-06-01,article,News,,"['Music', 'Organs (Musical)']"
Shadow Over the Summit,2003-06-01,article,Editorial,,[]
"For Sticky Days, Inspired Desserts",2003-06-01,article,News,,['Restaurants']
"Arielle Greenberg, Robert Morris",2003-06-01,article,News,,['Weddings and Engagements']
"Forget Belmont, Tony Races Are Here",2003-06-01,article,News,,"['Theater', 'Tony Awards (Theater Awards)']"
The Week in the News: May 25-31,2003-06-01,article,News,,[]
Tomorrowland,2003-06-01,article,Letter,,['ARCHITECTURE']
Weimar Whiners,2003-06-01,article,News,,"['Freedom and Human Rights', 'Terrorism']"
"A Northwest sampler: mountains, forest and sea",2003-06-01,article,News,,['Travel and Vacations']
"POSTINGS: At 59th and First, Outside Bridgemarket; A Colorful Mosaic Is Restored",2003-06-01,article,News,,"['Bridges and Tunnels', 'Restoration and Rehabilitation', 'MOSAICS', 'Queensboro Bridge (NYC)']"
A.B.A.'s High-Flying Spirit Lives in Nets and Spurs,2003-06-01,article,News,,['Basketball']
Corrections,2003-06-01,article,Correction,,"['Venice Biennale', 'Correction Stories', 'Art']"
Video Games: A View From the Cockpit (2 Letters),2003-06-01,article,Letter,,['Computer and Video Games']
Morningstar Buys Advisory Firm,2003-06-01,article,News,,"['Appointments and Executive Changes', 'Mergers, Acquisitions and Divestitures', 'Pensions and Retirement Plans']"
"In This Museum, Art Lives, And Is From New Jersey",2003-06-01,article,News,,['Landscaping']
"Personal Business; Plant a Tree, and Watch Your Home's Resale Value Grow",2003-06-01,article,News,,['Landscaping']
"The World: Into Africa; In Africa, Pricking The West's Conscience",2003-06-01,article,News,,[]
Dangerous Liaisons,2003-06-01,article,Review,,"['Reviews', 'Books and Literature']"
Attack of the Killer Moms,2003-06-01,article,News,,"['Tony Awards (Theater Awards)', 'Awards, Decorations and Honors', 'Theater']"
"Paid Notice: Deaths   CRACOVANER, , LISKA",2003-06-01,article,Paid Death Notice,,[]
FOLLOWING UP,2003-06-01,article,News,,"['JEWS', 'Murders and Attempted Murders', 'Children and Youth', 'Brooklyn Bridge (NYC)', 'Cemeteries', 'CYPRESS HILLS CEMETERY (NYC)', 'Terrorism', 'Hate Crimes', 'Bankruptcies']"
"Paid Notice: Deaths   LIVERMORE, , ROSEMARY J.",2003-06-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths   ROUSE, , WILLARD G. III",2003-06-01,article,Paid Death Notice,,[]
Three Dimensions of Beauty,2003-06-01,article,News,,"['KENDALL SCULPTURE GARDEN (PURCHASE, NY)', 'KYKUIT (ROCKEFELLER MANSION)', 'Art']"
Safety May Be the Intimidator's Legacy,2003-06-01,article,News,,"['Accidents and Safety', 'Research', 'Automobile Racing']"
"Funny Lines, Yes, but Oh, Those Plot Details",2003-06-01,article,Review,,"['Reviews', 'Theater']"
Like a Person,2003-06-01,article,News,,"['Writing and Writers', 'Children and Youth']"
MOVIES: CRITIC'S CHOICE,2003-06-01,article,News,,[]
"Paid Notice: Deaths   SAMUEL, , ELEANOR",2003-06-01,article,Paid Death Notice,,[]
Introduction,2003-06-01,article,Letter,,[]
Suspect in '96 Olympic Bombing And 3 Other Attacks Is Caught,2003-06-01,article,News,,"['ABORTION', 'Bombs and Explosives', 'Olympic Games', 'Olympic Games (1996)', 'Homosexuality']"
"For Hewitt, French Open Continues To Be Unkind",2003-06-01,article,News,,"['French Open (Tennis)', 'Tennis']"
Supermarkets Rated Best for Service,2003-06-01,article,News,,"['Customer Relations', 'Health Insurance and Managed Care', 'PUBLIC OPINION', 'Medicine and Health', 'Smoking and Tobacco', 'Food']"
It's Not Easy Being Green When You're Deep in the Red,2003-06-01,article,News,,['Colleges and Universities']
"Christie Raises the Ante, And Perhaps His Profile",2003-06-01,article,News,,"['ADVERTISING', 'Outdoor Advertising', 'Ethics']"
"Where Pets Are Allowed, and Neighbors Are Furry",2003-06-01,article,News,,"['Parks and Other Recreation Areas', 'Squirrels']"
Three Little Words,2003-06-01,article,Interview,,"['Contests and Prizes', 'Writing and Writers', 'Foster Care', 'Children and Youth', 'Biographical Information', 'ADOPTIONS']"
"Exit Carla, Stage Top",2003-06-01,article,News,,['Theater']
When Costumes Come in Tubes,2003-06-01,article,News,,"['COSMETOLOGY', 'Theater']"
"America's Artist, 2003 Edition",2003-06-01,article,News,,"['Biographical Information', 'Venice Biennale', 'Art']"
BEHIND THE WHEEL/Mitsubishi Lancer Evolution and Subaru WRX STi; Speeding Tickets Made Easy,2003-06-01,article,News,,['Automobiles']
"Dreams, Deferred",2003-06-01,article,News,,['LABOR']
"Cowabunga, Dude, Let's Dive Into That Pizza!",2003-06-01,article,News,,['Television']
"New Jersey, Also Known as America's Pinata",2003-06-01,article,News,,['Slogans and Mottoes']
In the Glow Of the Planetarium,2003-06-01,article,Letter,,"['Social Conditions and Trends', 'PLANETARIUMS']"
Tomorrowland,2003-06-01,article,Letter,,"['Interior Design', 'ARCHITECTURE']"
"Jayne Choi, Warren Su",2003-06-01,article,News,,['Weddings and Engagements']
Rewards in Restlessness,2003-06-01,article,News,,"['Mental Health and Disorders', 'Attention Deficit Hyperactivity Disorder']"
Tiny Rental Cars,2003-06-01,article,Letter,,"['Automobiles', 'Renting and Leasing', 'Travel and Vacations']"
Paperback Advice,2003-06-01,article,Results Listing,,[]
"The Old West, with a few wineries thrown in",2003-06-01,article,News,,['Travel and Vacations']
"Emily Kirschner, Mark Saks",2003-06-01,article,News,,['Weddings and Engagements']
Empire Maker and Dynever Have Their Final Tuneups,2003-06-01,article,News,,"['Horse Racing', 'Belmont Stakes']"
"Fishy Tales, or Have You Heard the One About . . .",2003-06-01,article,News,,"['Fishing, Sport', 'Fish and Other Marine Life']"
BUDGET OUTLOOK DIMS,2003-06-01,article,News,,"['Taxation', 'Finances', 'Budgets and Budgeting']"
A Baltimore Without Hairspray or Diners,2003-06-01,article,News,,['Television']
Habitats/111 West 117th Street; Actors Buy Harlem Home In Need of Sweat Equity,2003-06-01,article,News,,"['Housing', 'Restoration and Rehabilitation']"
A Cultural Conundrum: The Chocolate Fortune Cookie,2003-06-01,article,News,,"['Chocolate', 'Cookies', 'Bakeries and Baked Products']"
Framer Seeks Return of Artworks He Forgot in Subway,2003-06-01,article,News,,"['Subways', 'Lost and Found Property', 'REWARDS', 'Art']"
THE GUIDE,2003-06-01,article,Schedule,,[]
The Price of Power,2003-06-01,article,Letter,,['United States Politics and Government']
Sports of The Times; Mike Tyson Should Stop All His Vile Talking and Just Fight,2003-06-01,article,News,,"['Boxing', 'SPORTS OF THE TIMES (TIMES COLUMN)', 'News and News Media']"
Tax Cuts for Those Not in Need,2003-06-01,article,Letter,,[]
"Reducing Buddy Guy: The Half-Caf, Venti Blues",2003-06-01,article,News,,"['Music', 'Reviews']"
Paperback Highlights,2003-06-01,article,Results Listing,,[]
A Horse Is a Horse (Or Is It A Wheel?),2003-06-01,article,News,,['Theater']
The Prodigious Pianist,2003-06-01,article,News,,"['Music', 'Biographical Information']"
Putin Asks Europe to Open Borders to Russian Visitors,2003-06-01,article,News,,"['ILLEGAL ALIENS', 'Organized Crime', 'IMMIGRATION AND REFUGEES', 'Travel and Vacations']"
Iraqi Civilians Allowed To Keep Assault Rifles,2003-06-01,article,News,,"['United States International Relations', 'Politics and Government', 'Firearms', 'UNITED STATES ARMAMENT AND DEFENSE']"
"Paid Notice: Deaths   POWERS, , WILLIAM DOYLE",2003-06-01,article,Paid Death Notice,,[]
'Good Kills',2003-06-01,article,Letter,,"['United States International Relations', 'UNITED STATES ARMAMENT AND DEFENSE']"
"In Love, Not War, A Badge Of Courage",2003-06-01,article,News,,['MEDALS AND MEDALLIONS']
Return Trips,2003-06-01,article,Letter,,['Travel and Vacations']
A Theory Of Everything,2003-06-01,article,Op-Ed,,"['United States International Relations', 'Terrorism']"
"Paid Notice: Deaths   COHEN, , HERMAN LOUIS",2003-06-01,article,Paid Death Notice,,[]
A Mayor Without a Message,2003-06-01,article,Op-Ed,,[]
"Ivanchuk, Sharp but Shaky, Buckles Down for a Victory",2003-06-01,article,News,,"['SIGEMAN INTERNATIONAL TOURNAMENT (CHESS)', 'Chess']"
"Investing; Portfolio With Cachet, and Costs",2003-06-01,article,News,,"['Mutual Funds', 'Stocks and Bonds']"
"No Way, Cla-a-a-a-y!",2003-06-01,article,Letter,,[]
Corrections,2003-06-01,article,Correction,,"['Stocks and Bonds', 'Correction Stories', 'DOW JONES INDUSTRIAL AVERAGE']"
Now in a Club Near You: Gamelans and Baby Talk,2003-06-01,article,News,,['Music']
The Bioweapons Enigma,2003-06-01,article,Editorial,,[]
"300 Redux: To Yanks' Clemens, It's Another Day at the Office",2003-06-01,article,News,,['Baseball']
"On the Fast Track, Social Circles",2003-06-01,article,News,,"['STAFFORD MOTOR SPEEDWAY (STAFFORD SPRINGS, CONN)', 'Automobile Racing']"
"Rebecca Kreis, Darryl Strutton",2003-06-01,article,News,,['Weddings and Engagements']
"Old-Timer Gets Hip, Sophisticated Spin",2003-06-01,article,Review,,"['Reviews', 'Restaurants']"
Keeping a Career But Adding Meaning,2003-06-01,article,Letter,,['Executives and Management']
Corrections,2003-06-01,article,Correction,,"['Correction Stories', 'Travel and Vacations']"
Corrections,2003-06-01,article,Correction,,"['Finances', 'Correction Stories', 'Budgets and Budgeting']"
"Nicole Elkon, Neal Wolin",2003-06-01,article,News,,['Weddings and Engagements']
"Paid Notice: Deaths   SPECTOR, , RUTH ZIRINSKY",2003-06-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths   BERKMAN, , ALLEN H.",2003-06-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths   ZIRINSKY, , RUTH (SPECTOR)",2003-06-01,article,Paid Death Notice,,[]
An American in Paris (and Elsewhere),2003-06-01,article,Review,,"['Reviews', 'Books and Literature']"
Dieting: There's a Way,2003-06-01,article,Letter,,[]
F.Y.I.,2003-06-01,article,Question,,[]
'Star of the Sea',2003-06-01,article,Transcript,,['Books and Literature']
"If You're Thinking of Living In/Kinnelon, N.J.; Residential Life Amid Natural Beauty",2003-06-01,article,News,,['GEOGRAPHIC PROFILES']
"Lisa Noik, Jared Genser",2003-06-01,article,News,,['Weddings and Engagements']
The Lure of the (Nearby) Open Road,2003-06-01,article,News,,"['PUBLIC OPINION', 'Travel and Vacations']"
Corrections,2003-06-01,article,Correction,,"['Education and Schools', 'Reading and Writing Skills', 'Correction Stories', 'Tests and Testing']"
Junk Bonds May Have Overstayed Their Visit,2003-06-01,article,Interview,,['Stocks and Bonds']
Unreconstructed,2003-06-01,article,News,,"['United States International Relations', 'GEOGRAPHIC PROFILES']"
3 Famous Riders Left Out of Plans for Tour de France,2003-06-01,article,News,,"['Bicycles and Bicycling', 'Tour de France (Bicycle Race)']"
Three for the Road In an RV,2003-06-01,article,News,,"['RECREATION VEHICLES', 'Travel and Vacations']"
Vows Revisited: The State Of the Unions,2003-06-01,article,News,,['Marriages']
Doing Good Deeds At the Thrift Shop,2003-06-01,article,Letter,,"['Lost and Found Property', 'Thrift Shops']"
"When the Weather Sizzles, There's Nothing Like a Cold Rosé",2003-06-01,article,News,,"['Wines', 'ALCOHOLIC BEVERAGES']"
A Peek at the New Plum Island,2003-06-01,article,News,,"['Accidents and Safety', 'ANIMALS', 'Research', 'Terrorism']"
Video Games: A View From the Cockpit,2003-06-01,article,Letter,,[]
"Paid Notice: Deaths   WOLF, , DORA",2003-06-01,article,Paid Death Notice,,[]
The Venice Biennale's Palestine Problem,2003-06-01,article,News,,"['Palestinians', 'IMMIGRATION AND REFUGEES', 'Venice Biennale', 'Identification Devices', 'Art']"
"Jolle Greenleaf, Nicholas White",2003-06-01,article,News,,['Weddings and Engagements']
"Sloane Fleckman, George Chris Jr.",2003-06-01,article,News,,['Weddings and Engagements']
Tax Cuts for Those Not in Need,2003-06-01,article,Letter,,[]
'Shattered Dreams',2003-06-01,article,Letter,,['Books and Literature']
WHEN CRITICS HELP,2003-06-01,article,News,,[]
"Paid Notice: Deaths   BLAIR, , THOMAS S.",2003-06-01,article,Paid Death Notice,,[]
Hams on Alert,2003-06-01,article,News,,"['Radio', 'AMATEUR RADIO']"
The Doctor,2003-06-01,article,News,,['APPAREL']
"Paid Notice: Deaths   GERBER, , LOUISE CRAIG JACOBS",2003-06-01,article,Paid Death Notice,,[]
"Hail, Hail to a Dysfunctional Union of Former Soviets",2003-06-01,article,News,,"['ARMAMENT, DEFENSE AND MILITARY FORCES', 'IMMIGRATION AND REFUGEES', 'Currency', 'Economic Conditions and Trends', 'ANTHEMS, NATIONAL', 'Crime and Criminals']"
"Hilary Forman, Justin Ginsberg",2003-06-01,article,News,,['Weddings and Engagements']
Is This the Best Way to Distribute $500 Million?,2003-06-01,article,News,,"['ACCOUNTING AND ACCOUNTANTS', 'Suits and Litigation', 'Stocks and Bonds']"
Dumplings at 8,2003-06-01,article,Review,,"['Reviews', 'Restaurants']"
"Paid Notice: Deaths   ROSNER, , ERWIN",2003-06-01,article,Paid Death Notice,,[]
No More Flak,2003-06-01,article,Interview,,"['United States Politics and Government', 'Biographical Information', 'News and News Media']"
"Valeria Van Brummelen, Christopher Newkirk",2003-06-01,article,News,,['Weddings and Engagements']
Oyster Bay Turns Down Costco's Zoning Change,2003-06-01,article,News,,"['Zoning', 'RETAIL STORES AND TRADE']"
"Julie Miles, Trip Hunter",2003-06-01,article,News,,['Weddings and Engagements']
Letters,2003-06-01,article,Letter,,[]
Massapequa Baseball Team Was Railroaded,2003-06-01,article,Letter,,"['Baseball', 'Interscholastic Athletics', 'Education and Schools', 'Striptease']"
"Paid Notice: Deaths   CHAINEY, , DOLORES",2003-06-01,article,Paid Death Notice,,[]
