headline,date,doc_type,material_type,section,keywords
Federal Judge Blocks Indiana Abortion Law,2016-07-01,article,News,,"['ABORTION', 'Genetics and Heredity', 'Disabilities', 'Decisions and Verdicts']"
Pop & Rock Listings for July 1-7,2016-07-01,article,Schedule,,['Pop and Rock Music']
Trust Holds the Key to Whether a Bid for Hershey Succeeds This Time,2016-07-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Philanthropy']"
"Gathering to Remember Bill Cunningham, Outside the Picture Frame",2016-07-01,article,News,,"['Funerals and Memorials', 'Photography', 'Fashion and Apparel']"
How J.R.R. Tolkien Found Mordor on the Western Front,2016-07-01,article,Op-Ed,,"['World War I (1914-18)', 'Books and Literature', 'Defense and Military Forces']"
Jazz Listings for July 1-7,2016-07-01,article,Schedule,,['Jazz']
Battle for $40 Billion Empire Focuses on Redstone’s Mental State,2016-07-01,article,News,,['Suits and Litigation (Civil)']
Court Halts Construction of Hudson River Park Backed by Barry Diller,2016-07-01,article,News,,['Parks and Other Recreation Areas']
Quotation of the Day,2016-07-01,article,Quote,,[]
Puerto Rico Debt Relief Law Stirs Colonial Resentment,2016-07-01,article,News,,"['Credit and Debt', 'Law and Legislation', 'Government Bonds']"
"With Rose and (Maybe) Noah, Knicks’ Rebuilding Strategy Heats Up",2016-07-01,article,News,,"['Basketball', 'Free Agents (Sports)']"
Slowdown in Merger Deals Attributed to Political Uncertainty,2016-07-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Great Britain Withdrawal from EU (Brexit)', 'Banking and Financial Institutions', 'Antitrust Laws and Competition Issues', 'United States Economy']"
"Donald Trump, in a Trade Speech in New Hampshire, Veers Off to Jab Mexico",2016-07-01,article,News,,"['Presidential Election of 2016', 'International Trade and World Market', 'North American Free Trade Agreement']"
Dance Listings for July 1-7,2016-07-01,article,Schedule,,['Dancing']
"Fewer New York Students Will Attend Summer School, Continuing a Trend",2016-07-01,article,News,,"['Education (K-12)', 'Summer School']"
Half of Williams’s Board Resigns After Vote to Oust C.E.O. Falls Short,2016-07-01,article,News,,['Appointments and Executive Changes']
Joe Maddon’s Zaniness Keeps the Game Fun for His Cubs,2016-07-01,article,News,,"['Baseball', 'Coaches and Managers']"
Museum & Gallery Listings for July 1-7,2016-07-01,article,Schedule,,"['Art', 'Museums']"
An Uphill Fight to Curb the Pull of New York City’s Lobbyists,2016-07-01,article,News,,"['Campaign Finance', 'Lobbying and Lobbyists']"
Syrians Stranded at Jordan’s Border Struggled to Survive. Then the Water Stopped.,2016-07-01,article,News,,"['Refugees and Displaced Persons', 'Humanitarian Aid', 'Food Aid', 'Middle East and Africa Migrant Crisis']"
"As Top Golfers Drop Out of Rio Games, Tennis Stars Still Seek Gold",2016-07-01,article,News,,"['Golf', 'Olympic Games (2016)', 'Tennis', 'Zika Virus', 'Olympic Games (1988)']"
New Jersey Legislature Fails to Reach Deal on Gas Tax,2016-07-01,article,News,,"['Gasoline Tax (US)', 'Infrastructure (Public Works)', 'Prices (Fares, Fees and Rates)']"
Recruit’s Death Leads to Wider Investigation of Abuse in Marines,2016-07-01,article,News,,"['United States Defense and Military Forces', 'Hazing', 'Falls']"
Around Town for July 1-7,2016-07-01,article,Schedule,,['Independence Day (US) (July 4)']
Luck Runs Out for a Leader of ‘Brexit’ Campaign,2016-07-01,article,News,,"['Referendums', 'Great Britain Withdrawal from EU (Brexit)']"
Spare Times for Children Listings for July 1-7,2016-07-01,article,Schedule,,['Children and Childhood']
Movie Listings for July 1-7,2016-07-01,article,Schedule,,['Movies']
New Documents Question Timeline in Orlando Nightclub Massacre,2016-07-01,article,News,,"['Orlando, Fla, Shooting (2016)', 'Nine-One-One (911) (Emergency Phone Number)', 'Police', 'Murders, Attempted Murders and Homicides']"
"Oh Se-jong, Olympic Speedskater Who Won Relay Gold, Dies at 33",2016-07-01,article,Obituary (Obit),,"['Short-Track Speedskating', 'Deaths (Obituaries)', 'Olympic Games (2006)', 'Speedskating']"
"Anahid Ajemian, Violinist and New-Music Champion, Dies at 92",2016-07-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Classical Music', 'Violins and Violas']"
Backslash Neighbor,2016-07-01,article,News,,['Crossword Puzzles']
"Wassyl Slipak, Who Left Paris Opera for Ukraine War, Dies at 41",2016-07-01,article,Obituary (Obit),,"['Opera', 'Deaths (Obituaries)']"
Few Newark Children Found to Have Elevated Lead After School Water Scare,2016-07-01,article,News,,"['Lead', 'Education (K-12)', 'Water', 'Hazardous and Toxic Substances']"
Indictment Links Chipotle Executive to New York Drug Ring,2016-07-01,article,News,,['Drug Abuse and Traffic']
New York Police Department to Review ‘No Beard’ Policy,2016-07-01,article,News,,"['Beards and Mustaches', 'Muslims and Islam', 'Freedom of Religion', 'Police', 'Suits and Litigation (Civil)']"
U.N. Envoy Says Israeli Settlements ‘Undermine’ Peace Talks,2016-07-01,article,News,,"['Israeli Settlements', 'Palestinians', 'International Relations']"
An Owner of Brooklyn’s L&B Spumoni Gardens Pizzeria Is Fatally Shot,2016-07-01,article,News,,"['Murders, Attempted Murders and Homicides']"
American Men Post Scorching Times at Swimming Trials,2016-07-01,article,News,,"['Swimming', 'Olympic Games (2016)']"
Rookie Provides a Much-Needed Spark for the Struggling Mets,2016-07-01,article,News,,['Baseball']
Home Sales Around the New York Region,2016-07-01,multimedia,Interactive Feature,,['Real Estate and Housing (Residential)']
Trump Campaign Parts Ways With Digital Consultant,2016-07-01,article,News,,['Presidential Election of 2016']
Drop in Manhattan Home Sales Indicates a Market Cool-Down,2016-07-01,article,News,,"['Real Estate and Housing (Residential)', 'Real Estate Brokers']"
A Call for Action on Toxic Chemicals,2016-07-01,article,News,,"['Chemicals', 'Flame Retardants', 'Hazardous and Toxic Substances', 'Pesticides', 'Pregnancy and Childbirth']"
"Royal Troon, a British Open Host, Moves Up Vote on Allowing Female Members",2016-07-01,article,News,,"['Women and Girls', 'Discrimination', 'Golf', 'British Open (Golf)', 'Organizations, Societies and Clubs']"
"Coastal Carolina Wins College World Series, the School’s First N.C.A.A. Title",2016-07-01,article,News,,"['Baseball', 'College World Series', 'Records and Achievements', 'Rowing', 'Doping (Sports)']"
"Corrections: July 1, 2016",2016-07-01,article,News,,[]
What’s on TV Friday,2016-07-01,article,Schedule,,"['Television', 'Web-Original Programming']"
"The Week in Pictures: July 1, 2016",2016-07-01,multimedia,Slideshow,,['Photography']
"The Week in Pictures: July 1, 2016",2016-07-01,article,News,,['Photography']
Mississippi Law Protecting Opponents of Gay Marriage Is Blocked,2016-07-01,article,News,,"['Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Decisions and Verdicts', 'Religion-State Relations']"
We’re Better Than That,2016-07-01,article,Op-Ed,,"['Great Britain Withdrawal from EU (Brexit)', 'Presidential Election of 2016', 'Discrimination', 'Immigration and Emigration', 'Race and Ethnicity']"
The Coming Political Realignment,2016-07-01,article,Op-Ed,,"['Presidential Election of 2016', 'Trans-Pacific Partnership', 'International Trade and World Market']"
Why Guest Workers Are Easily Exploited,2016-07-01,article,Editorial,,"['Foreign Workers', 'Labor and Jobs', 'Immigration and Emigration', 'Visas', 'Editorials', 'United States Politics and Government']"
Is the Trump Campaign Just a Giant Safe Space for the Right?,2016-07-01,article,Op-Ed,,"['Presidential Election of 2016', 'Discrimination', 'Demonstrations, Protests and Riots']"
A ‘No Buy’ List for Guns Is a Bad Idea,2016-07-01,article,Op-Ed,,"['Gun Control', 'Airport Security', 'Terrorism', 'Civil Rights and Liberties']"
The Deadly Mix of Guns and Domestic Violence,2016-07-01,article,Editorial,,"['Gun Control', 'Domestic Violence', 'Editorials', 'United States Politics and Government']"
"Taiwan Navy Accidentally Fires Antiship Missile, Killing Fisherman",2016-07-01,article,News,,"['Maritime Accidents and Safety', 'Defense and Military Forces', 'Missiles and Missile Defense Systems']"
How Do You Say ‘Welcome to Europe’ in Maltese? Check an Arabic Dictionary,2016-07-01,article,News,,"['Language and Languages', 'ARABIC LANGUAGE']"
Outdoor Decor: A Checklist,2016-07-01,article,News,,"['Furniture', 'Balconies and Terraces', 'Porches, Patios and Decks', 'Gardens and Gardening', 'Interior Design and Furnishings', 'Real Estate and Housing (Residential)']"
"A Proper Farewell, Finally, for a Victim of an Anti-Gay Rampage in New York",2016-07-01,article,News,,"['Homosexuality and Bisexuality', 'Murders, Attempted Murders and Homicides', 'Correction Stories']"
Loretta Lynch to Accept F.B.I. Recommendations in Clinton Email Inquiry,2016-07-01,article,News,,"['E-Mail', 'Classified Information and State Secrets', 'Presidential Election of 2016', 'Conflicts of Interest']"
Unpredictability Is Hallmark of Convention to Crown Donald Trump,2016-07-01,article,News,,"['Presidential Election of 2016', 'Republican National Convention']"
How to Furnish Your Terrace or Backyard,2016-07-01,article,News,,"['Real Estate and Housing (Residential)', 'Gardens and Gardening', 'Roofs', 'Balconies and Terraces', 'Furniture', 'Porches, Patios and Decks']"
A Tumultuous Love Affair Begins Anew,2016-07-01,multimedia,Slideshow,,"['Weddings and Engagements', 'Marriages']"
