headline,date,doc_type,material_type,section,keywords
Corrections,2000-07-01,article,Correction,,"['Discrimination', 'Correction Stories', 'Homosexuality']"
Corrections,2000-07-01,article,Correction,,"['Electric Light and Power', 'Correction Stories']"
ANALOG DEVICES IS BUYING BCO OF NORTHERN IRELAND,2000-07-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Telephones and Telecommunications']"
Presbyterians Vote to Ban Clergy From Conducting Unions of Gays,2000-07-01,article,News,,"['Marriages', 'Protestant Churches', 'Homosexuality']"
TRANSACTIONS,2000-07-01,article,List,,[]
"Paid Notice: Deaths  HOFFMAN, LESTER",2000-07-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  COWEN, JUDY A.",2000-07-01,article,Paid Death Notice,,[]
Leading Candidates in Mexico As Close on Issues as in Polls,2000-07-01,article,News,,"['PUBLIC OPINION', 'ELECTION ISSUES', 'Elections', 'Economic Conditions and Trends']"
Encyclopedia Raises Veil On Ancient Saudi Culture,2000-07-01,article,News,,"['Encyclopedias', 'Economic Conditions and Trends']"
Corrections,2000-07-01,article,Correction,,"['Music', 'Festivals', 'Correction Stories', 'Computers and the Internet']"
Malpractice.com?,2000-07-01,article,Letter,,"['Malpractice', 'Ethics', 'Doctors', 'Consumer Protection', 'Medicine and Health', 'Privacy']"
Killings Drive Indonesians Into Risky Boats and Dangerous Seas,2000-07-01,article,News,,"['Christians and Christianity', 'Islam']"
Corrections,2000-07-01,article,Correction,,"['Electric Light and Power', 'Correction Stories']"
Sideshow at Wimbledon Is Getting Uglier,2000-07-01,article,News,,"['Tennis', 'Wimbledon Tennis Tournament']"
Abroad at Home; It Isn't Working,2000-07-01,article,Op-Ed,,['Missiles and Missile Defense Systems']
"Paid Notice: Deaths  GARFUNKEL, SALLY",2000-07-01,article,Paid Death Notice,,[]
U.S. Farmers Still Planting Biotech Crops,2000-07-01,article,News,,"['AGRICULTURE', 'Genetics and Heredity', 'Genetic Engineering']"
Why Nader Belongs in the Race,2000-07-01,article,Letter,,"['ELECTION ISSUES', 'Presidential Election of 2000']"
"Justice a Shocked, but Happy, Yankee",2000-07-01,article,News,,['Baseball']
Student Admits Hacking U.S. Government Computers,2000-07-01,article,News,,[]
"Paid Notice: Deaths  DIVINEY, CHARLES E.",2000-07-01,article,Paid Death Notice,,[]
New Cinema And New Hope In Harlem,2000-07-01,article,News,,"['HARLEM USA', 'Area Planning and Renewal']"
"Arnold Black, 77, Violinist and Versatile Composer",2000-07-01,article,Obituary; Biography,,"['Music', 'Biographical Information', 'Deaths (Obituaries)']"
MORE WORRIES ABOUT BRITISH AUTOMAKING,2000-07-01,article,News,,"['Foreign Investments', 'Automobiles', 'International Trade and World Market', 'Currency', 'Economic Conditions and Trends']"
Korean Summit:Bad for Stocks?,2000-07-01,article,News,,[]
The Joy of Children,2000-07-01,article,Letter,,"['Children and Youth', 'Noise']"
QUOTATION OF THE DAY,2000-07-01,article,News,,['QUOTATION OF THE DAY']
"After Tax-Fraud Conviction, Pirro Leaves Law Practice",2000-07-01,article,News,,"['Frauds and Swindling', 'Taxation']"
Lucky Break Helps Swedes Advance to European Finals,2000-07-01,article,News,,"['Bridge (Card Game)', 'INTERNET WORLD TEAM CHAMPIONSHIP (BRIDGE)', 'Computers and the Internet']"
"Paid Notice: Deaths  STEINER, MAJOR GERALD JOHN",2000-07-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  SCHANNING, SHIRLEY N.",2000-07-01,article,Paid Death Notice,,[]
"Hong Kong Is Debating Its Land Policy, a Vestige of Colonial Rule",2000-07-01,article,News,,"['Housing', 'Prices (Fares, Fees and Rates)', 'Economic Conditions and Trends']"
Gore Praises The 'Values And Virtues' Of Hispanics,2000-07-01,article,News,,"['Presidential Election of 2000', 'Hispanic-Americans']"
"William J. Garry, 56, Epicure At Bon Appetit Magazine's Helm",2000-07-01,article,Obituary; Biography,,"['Biographical Information', 'Deaths (Obituaries)']"
"Alfred C. Ulmer Jr., 83, Officer In U.S. Intelligence Agencies",2000-07-01,article,Obituary; Biography,,"['Intelligence Services', 'Biographical Information', 'Deaths (Obituaries)']"
With Coughs Punctuating The Artful Discorder,2000-07-01,article,Review,,"['Reviews', 'AMERICAN DANCE FESTIVAL', 'Dancing']"
"Paid Notice: Memorials   BOOKSTAVER, DOUGLAS B.",2000-07-01,article,Paid Death Notice,,[]
City to Pay $1 Million in Ex-Official's Suit,2000-07-01,article,News,,"['Police Brutality and Misconduct', 'Suits and Litigation', 'Ethics', 'Sexual Harassment', 'Police']"
UNILEVER IN CHINA,2000-07-01,article,News,,"['Foreign Investments', 'Stocks and Bonds']"
"Iceland, a Natural Genetics Lab",2000-07-01,article,News,,[]
Fewer Pupils to Attend Summer School Than Expected,2000-07-01,article,News,,['Education and Schools']
"Paid Notice: Deaths  HAUSMAN, LILA",2000-07-01,article,Paid Death Notice,,[]
WORLD BRIEFING,2000-07-01,article,News,,[]
CHESAPEAKE ENERGY IN DEAL TO BUY GOTHIC ENERGY,2000-07-01,article,News,,"['Gas (Fuel)', 'Mergers, Acquisitions and Divestitures']"
"Paid Notice: Deaths  CLOTT, GEORGE",2000-07-01,article,Paid Death Notice,,[]
Failed Dot-Coms May Be Selling Your Private Information,2000-07-01,article,News,,[]
Clinton Signs E-Signature Bill,2000-07-01,article,News,,[]
Whitman Trims $21.4 Billion Budget Before Signing It,2000-07-01,article,News,,"['HEALTH INSURANCE', 'Taxation', 'Finances', 'Suits and Litigation', 'Medicine and Health', 'Budgets and Budgeting', 'Smoking and Tobacco']"
"Cubans, Here and There",2000-07-01,article,Letter,,['Cuban-Americans']
AMERISERVE FOOD IN TALKS WITH WAL-MART STORES UNIT,2000-07-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
