headline,date,doc_type,material_type,section,keywords
World’s Most Expensive Mint Julep Cup,2008-05-01,article,News,,[]
Jagr’s Last Stand?,2008-05-01,article,News,,[]
Auction Season’s Highs and Lows,2008-05-01,multimedia,Slideshow,,[]
Winding Up as a Season Winds Down,2008-05-01,article,News,,[]
"The End of the Gate, Not the End of the World",2008-05-01,article,News,,[]
Into the Amazon,2008-05-01,multimedia,Video,,[]
Regent’s Park building getting luxury residential makeover,2008-05-01,article,News,,[]
Your Comments on Thursday’s Amazon Column,2008-05-01,article,News,,[]
More Workplace Lessons From the Canine Set,2008-05-01,article,News,,[]
Justice Dept. Will Share Interrogation Opinions,2008-05-01,article,News,,"['Classification of Information', 'Torture', 'United States Politics and Government']"
Lacerated Spleen Sidelines Avery,2008-05-01,article,News,,"['Hockey, Ice']"
Names of the Dead,2008-05-01,article,News,,['UNITED STATES ARMAMENT AND DEFENSE']
CURRENTS | A Chance to Shop Till You Help,2008-05-01,article,News,,"['RETAIL STORES AND TRADE', 'Auctions', 'Acquired Immune Deficiency Syndrome']"
"The B.C.S. Takes a Pass, Again",2008-05-01,article,News,,[]
Arizona Adds Digit to License Plates to Keep Up With Growth,2008-05-01,article,News,,"['Roads and Traffic', 'Automobile Registration and License Plate', 'Population', 'Automobiles']"
Open-Toed Fetishes (and More),2008-05-01,article,News,,"['Shoes and Boots', 'RETAIL STORES AND TRADE']"
"Step Right Up, Kids (and Thank the Dance Gods You’re Not Elephants)",2008-05-01,article,Review,,['Dancing']
Reprise: The Fifth Avenue Ballad of Pale Male and Lola,2008-05-01,article,News,,['Birds']
Door Keeper on 79th St. Keeps Stories of Queens,2008-05-01,article,News,,"['Writing and Writers', 'Doormen']"
A Beach Where Discretion Is More Than Just Advised,2008-05-01,article,News,,"['Law and Legislation', 'Beaches']"
Pellicano on Pellicano: He Was No Mastermind,2008-05-01,article,News,,"['Racketeering and Racketeers', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Suits and Litigation']"
IPod Quandary: Fix or Replace?,2008-05-01,article,Question,,['iPod']
F.B.I. Questions Clemens Associate,2008-05-01,article,News,,"['Perjury', 'Hormones', 'Human Growth Hormone']"
No. 20 Post? Derby Favorite’s Handlers Say Sure,2008-05-01,article,News,,"['Kentucky Derby', 'Horse Racing']"
Returning to the Past and Finding the Bogeyman Is Still There,2008-05-01,article,Review,,"['Books and Literature', 'Families and Family Life']"
Gambling Back at WOR,2008-05-01,article,Brief,,[]
Starbucks Reports 28% Drop in Profit and Trims Store Openings,2008-05-01,article,News,,"['Company Reports', 'RETAIL STORES AND TRADE', 'Coffee']"
Canada: Grocer’s Profit Climbs 15%,2008-05-01,article,Brief,,"['Company Reports', 'RETAIL STORES AND TRADE', 'Supermarkets']"
"Connecticut, Massachusetts and Rhode Island",2008-05-01,article,Schedule,,"['Gardens and Gardening', 'Historic Buildings and Sites']"
Opening a Window on a Forgotten Work and Feeling That Fresh Air Rush In,2008-05-01,article,Review,,['Classical Music']
It’s Not Easy to Stick to Principles Devised for Farmers 141 Years Ago,2008-05-01,article,News,,"['Organizations, Societies and Clubs', 'AGRICULTURE']"
"Loss and Furor Take Toll on Obama, Poll Finds",2008-05-01,article,News,,"['Presidential Election of 2008', 'PUBLIC OPINION']"
The F.D.A. and Heparin,2008-05-01,article,Letter,,"['Heparin (Drug)', 'Regulation and Deregulation of Industry', 'International Trade and World Market']"
Trials and Triumphs on the Road to Justice,2008-05-01,article,Review,,"['Theater', 'Blacks', 'Black People']"
Corrections: For the Record,2008-05-01,article,Correction,,[]
Man Threatens to Shoot Student,2008-05-01,article,News,,[]
New York City,2008-05-01,article,Schedule,,"['Historic Buildings and Sites', 'Brownstones', 'History', 'Housing']"
How Will It Play in Apex?,2008-05-01,article,Op-Ed,,"['Presidential Election of 2008', 'United States Politics and Government', 'Primaries and Caucuses', 'Presidential Elections (US)']"
Fed Cuts Rate but Hints About a Pause,2008-05-01,article,News,,"['United States Economy', 'Banks and Banking', 'Interest Rates', 'Economic Conditions and Trends']"
Federal Contracting Chief Is Forced Out,2008-05-01,article,News,,[]
Closing Arguments in Suit on Veterans’ Mental Care,2008-05-01,article,News,,"['Mental Health and Disorders', 'Veterans', 'Suits and Litigation']"
Boot Up for the Big Easy,2008-05-01,article,Editorial,,"['Editorials', 'Presidential Election of 2008', 'United States Politics and Government', 'Debating']"
Reshaping Health Care,2008-05-01,article,Letter,,"['Presidential Election of 2008', 'Health Insurance and Managed Care']"
Bloomberg Back on Radio,2008-05-01,article,News,,['Radio']
Carey Holds at No. 1,2008-05-01,article,Brief,,[]
Law Professor Accuses Students of Defamation,2008-05-01,article,News,,"['Race', 'Suits and Litigation', 'Libel and Slander', 'Colleges and Universities']"
"Whale Protection Caught in Agency Rivalry, Files Show",2008-05-01,article,News,,"['Whales and Whaling', 'Endangered and Extinct Species', 'Fish and Other Marine Life']"
