headline,date,doc_type,material_type,section,keywords
Warren Beatty Calls on the Academy to Explain What Happened,2017-03-01,article,News,,['Academy Awards (Oscars)']
"Desperate for Presidential Leadership, Republicans Find Little",2017-03-01,article,News,,"['Law and Legislation', 'United States Politics and Government']"
Shareholder Activism at Arconic Points to a New Wave,2017-03-01,article,News,,"['Shareholder Rights and Activism', 'Hedge Funds']"
Longing for Obama as President — of France,2017-03-01,article,News,,"['Elections', 'Politics and Government']"
"‘Gary From Chicago,’ Oscar Ceremony Star, Has Quite a Back Story",2017-03-01,article,News,,"['Academy Awards (Oscars)', 'Celebrities', 'Mandatory Sentencing', 'Movies']"
"Review: The Vienna Philharmonic Adds New Work, and Women",2017-03-01,article,Review,,"['Classical Music', 'Art']"
The Endless Search for a Lost Glove,2017-03-01,article,News,,[]
Italy Reduces Sentence for Ex-C.I.A. Officer Sought in Rendition Case,2017-03-01,article,News,,"['Extraordinary Rendition', 'Kidnapping and Hostages', 'Espionage and Intelligence Services']"
"Emmanuelle Khanh, Who Reinvigorated French Fashion, Dies at 79",2017-03-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Fashion and Apparel']"
YouTube Unveils Subscription Television Service,2017-03-01,article,News,,"['Television', 'Video Recordings, Downloads and Streaming', 'Media']"
"Kellyanne Conway Casually Sits, and Etiquette Arbiters Take a Stand",2017-03-01,article,News,,"['Customs, Etiquette and Manners', 'Photography', 'Social Media', 'United States Politics and Government']"
Archdiocese of New York Seeks $100 Million Mortgage for Sexual Abuse Fund,2017-03-01,article,News,,"['Child Abuse and Neglect', 'Sex Crimes', 'Renting and Leasing (Real Estate)', 'Mortgages']"
Team New Zealand Hopes to Pedal to an America’s Cup Victory,2017-03-01,article,News,,"[""AMERICA'S CUP"", 'Sailboats and Sailing', 'Bicycles and Bicycling']"
Quotation of the Day,2017-03-01,article,Quote,,[]
"Hundreds of Workers Allege Sex Bias by Jeweler, Files Show",2017-03-01,article,News,,"['Discrimination', 'Sexual Harassment', 'Women and Girls', 'Suits and Litigation (Civil)', 'ARBITRATION, CONCILIATION AND MEDIATION']"
Upstate Village Tables Pollution Deal With Saint-Gobain and Honeywell,2017-03-01,article,News,,"['Water Pollution', 'Hazardous and Toxic Substances']"
