headline,date,doc_type,material_type,section,keywords
Knausgaard and Franzen Among Speakers at 92nd Street Y,2018-08-01,article,News,,['Books and Literature']
A Flurry of Activity as All of Baseball Chases the Red Sox,2018-08-01,article,News,,"['Baseball', 'Trades (Sports)']"
N.R.A. Joins Questioning of Florida Sheriff in ‘Stand Your Ground’ Case,2018-08-01,article,News,,"['Self-Defense', 'Law and Legislation', 'Firearms', 'Gun Control']"
Justice Dept. Investigating Claims That Drug Companies Funded Terrorism in Iraq,2018-08-01,article,News,,"['Drugs (Pharmaceuticals)', 'Terrorism', 'United States Defense and Military Forces', 'Iraq War (2003-11)', 'Suits and Litigation (Civil)']"
"Honors, at Last, for Ida B. Wells, ‘a Sword Among Lions’",2018-08-01,article,Editorial,,"['Blacks', 'Black People', 'Names, Geographical']"
"Tuskegee Airman’s Remains Are Identified, Ending Daughter’s Quest for Answers",2018-08-01,article,News,,"['Aviation Accidents, Safety and Disasters', 'Missing in Action', 'World War II (1939-45)']"
Yankees Quiet at Deadline but May Lose J.A. Happ Temporarily,2018-08-01,article,News,,"['Baseball', 'Hand, Foot and Mouth Disease']"
Chicago Chain Kept Hawaiian Restaurants From Using ‘Aloha Poke’ Name,2018-08-01,article,News,,"['Trademarks and Trade Names', 'Names, Organizational', 'Restaurants']"
Massachusetts Town Loses Its Entire Police Force as All 4 Members Quit,2018-08-01,article,News,,"['Police', 'Local Government']"
"Corrections: August 1, 2018",2018-08-01,article,Correction,,[]
"Review: In a Blissful Musical ‘Twelfth Night’ in Central Park, Song Is Empathy",2018-08-01,article,Review,,['Theater']
Unable to See,2018-08-01,article,News,,['Crossword Puzzles']
"At Florida Rally, Trump Boasts About the Economy and Takes Aim at Usual Targets",2018-08-01,article,News,,['United States Politics and Government']
Mets Endure Most Lopsided Defeat in Franchise History,2018-08-01,article,News,,['Baseball']
"Facebook, Greece, Extreme Heat: Your Wednesday Briefing",2018-08-01,article,briefing,,[]
Mueller Passes 3 Cases Focused on Illicit Foreign Lobbying to Prosecutors in New York,2018-08-01,article,News,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'United States International Relations', 'Lobbying and Lobbyists', 'Elections']"
Losing Earth: The Decade We Almost Stopped Climate Change,2018-08-01,multimedia,Interactive Feature,,"['Greenhouse Gas Emissions', 'Carbon Dioxide', 'United States Economy', 'United States Politics and Government', 'Coal']"
What’s on TV Wednesday: ‘The Sinner’ and ‘The Originals’,2018-08-01,article,Schedule,,['Television']
"News of Laos Dam Failure Didn’t Reach Them, but the Water Did",2018-08-01,article,News,,"['Levees and Dams', 'Floods', 'Rivers']"
A Push for 3-D Weapons by One of the World’s ‘Most Dangerous People’,2018-08-01,article,News,,"['Firearms', 'Computers and the Internet', '3-D Printers', 'Freedom of Speech and Expression', 'Virtual Currency', 'Decisions and Verdicts']"
China’s Plan to Win Friends and Influence Includes Ski Slopes and Spas,2018-08-01,article,News,,"['Foreign Investments', 'International Relations', 'Politics and Government', 'Infrastructure (Public Works)', 'AMUSEMENT AND THEME PARKS', 'Skiing']"
Celebrating Girlhood and Feminine Identity,2018-08-01,article,News,,"['Women and Girls', 'Title IX (Gender Discrimination Legislation)', 'Discrimination', 'Photography']"
How Robert Indiana’s Caretaker Came to Control His Artistic Legacy,2018-08-01,article,News,,"['Art', 'Museums', 'Suits and Litigation (Civil)', 'Wills and Estates', 'Forgery']"
"Colbert Jabs Trump for Saying, ‘Collusion Is Not a Crime’",2018-08-01,article,News,,[]
Take a Vacation From Exercise? Your Body May Not Thank You,2018-08-01,article,News,,"['Diabetes', 'Exercise', 'Insulin', 'Muscles', 'Elderly']"
Four Wineries Bringing New Energy and New Design to Napa Valley,2018-08-01,article,News,,"['Wines', 'Travel and Vacations']"
"After Years of Quiet, Democratic Candidates Can’t Stop Talking About Health Care",2018-08-01,article,News,,"['Health Insurance and Managed Care', 'Midterm Elections (2018)', 'Patient Protection and Affordable Care Act (2010)', 'United States Politics and Government', 'Political Advertising']"
White House Weighs Another Reduction in Refugees Admitted to U.S.,2018-08-01,article,News,,"['Refugees and Displaced Persons', 'Immigration and Emigration', 'United States International Relations', 'United States Politics and Government']"
Stumbles? What Stumbles? Big Tech Is as Strong as Ever,2018-08-01,article,News,,"['Computers and the Internet', 'Cloud Computing', 'Online Advertising', 'Company Reports', 'Social Media', 'E-Commerce', 'Antitrust Laws and Competition Issues']"
"Fed Holds Interest Rates Steady but, Defying Trump, Signals Increases to Come",2018-08-01,article,News,,"['United States Economy', 'Interest Rates', 'Inflation (Economics)']"
Why a Picture Book Now for Young Kids? Let’s Just Say He Could Feel It in His Bones,2018-08-01,article,News,,"['Comic Books and Strips', 'Books and Literature', 'Graphic Novels']"
Anne Tyler’s Latest Heroine Quits Cushy Arizona for Quirky Baltimore,2018-08-01,article,Review,,['Books and Literature']
"Andrew Wheeler, New E.P.A. Chief, Details His Energy Lobbying Past",2018-08-01,article,News,,"['Global Warming', 'Environment', 'Greenhouse Gas Emissions', 'Carbon Dioxide', 'Lobbying and Lobbyists', 'United States Politics and Government', 'Appointments and Executive Changes', 'Regulation and Deregulation of Industry']"
"5 Shows to See in New York: ‘Pretty Woman,’ ‘Be More Chill’ and More",2018-08-01,article,News,,['Theater']
Hotels Grapple With Racial Bias,2018-08-01,article,News,,"['Travel and Vacations', 'Hotels and Travel Lodgings', 'Race and Ethnicity']"
