headline,date,doc_type,material_type,section,keywords
Britain Presses U.S. to Avoid Death Penalty for ISIS Suspects,2018-03-01,article,News,,"['Detainees', 'Terrorism', 'Military Tribunals', 'Kidnapping and Hostages']"
What to Watch if You Loved the Best-Picture Nominees,2018-03-01,article,News,,"['Movies', 'Academy Awards (Oscars)']"
Walmart to Raise Age to Buy Guns and Ammunition to 21,2018-03-01,article,News,,"['Gun Control', 'Firearms']"
"Is Bitcoin a Waste of Electricity, or Something Worse?",2018-03-01,article,News,,"['Bitcoin (Currency)', 'Electric Light and Power', 'United States Economy', 'Labor and Jobs', 'Productivity']"
"Raymond Danowski, Stockpiler of Poetry, Is Dead at 74",2018-03-01,article,Obituary (Obit),,"['Poetry and Poets', 'Libraries and Librarians', 'Collectors and Collections', 'Deaths (Obituaries)']"
"Sean Lavery, Ballet Star in a Shortened Career, Dies at 61",2018-03-01,article,Obituary (Obit),,"['Dancing', 'Deaths (Obituaries)']"
"U.S. Banks on Diplomacy With North Korea, but Moves Ahead on Military Plans",2018-03-01,article,News,,"['United States Defense and Military Forces', 'United States International Relations', 'United States Politics and Government', 'Embargoes and Sanctions', 'Civilian Casualties']"
"As Elections Near, Egypt Finds a New Target: Foreign News Media",2018-03-01,article,News,,"['Freedom of the Press', 'News and News Media', 'Elections', 'Censorship', 'Freedom of Speech and Expression']"
"Exxon Mobil Scraps a Russian Deal, Stymied by Sanctions",2018-03-01,article,News,,"['Oil (Petroleum) and Gasoline', 'Embargoes and Sanctions', 'United States International Relations']"
How China’s Media Sold Xi Jinping’s Power Grab,2018-03-01,multimedia,Video,,"['Term Limits (Political Office)', 'Politics and Government', 'Freedom of the Press', 'Propaganda', 'Censorship']"
"Egypt Is Using Banned U.S.-Made Cluster Munitions in Sinai, Rights Group Says",2018-03-01,article,News,,"['Cluster Munitions', 'Human Rights and Human Rights Violations', 'United States Defense and Military Forces']"
Donald Trump Gets a Lesson From That ‘Very Bad Judge’,2018-03-01,article,Editorial,,"['United States Politics and Government', 'Decisions and Verdicts', 'Courts and the Judiciary', 'Border Barriers']"
Wells Fargo Accused of Harming Fraud Victims by Closing Accounts,2018-03-01,article,News,,"['Frauds and Swindling', 'Banking and Financial Institutions', 'Consumer Protection', 'Whistle-Blowers']"
