headline,date,doc_type,material_type,section,keywords
Facebook Could Block Sharing of News Stories in Australia,2020-09-01,article,News,,"['Computers and the Internet', 'News and News Media', 'Social Media', 'Regulation and Deregulation of Industry', 'Rumors and Misinformation', 'Search Engines', 'Law and Legislation']"
Unwitting Progressives for Trump,2020-09-01,article,Op-Ed,,"['George Floyd Protests (2020)', 'Demonstrations, Protests and Riots', 'Presidential Election of 2020', 'Black Lives Matter Movement', 'Looting (Crime)', 'Race and Ethnicity', 'Police Brutality, Misconduct and Shootings', 'Monuments and Memorials (Structures)']"
"‘We Germans,’ Alexander Starritt by the Author: An Excerpt",2020-09-01,article,Review,,[]
A Long History of Language That Incites and Demonizes,2020-09-01,article,News,,"['George Floyd Protests (2020)', 'Demonstrations, Protests and Riots', 'Presidential Election of 2020', 'Antifa Movement (US)', 'Black Lives Matter Movement', 'Police Brutality, Misconduct and Shootings', 'United States Politics and Government', 'Black People', 'Blacks', 'Charlottesville, Va, Violence (August, 2017)', 'Republican National Convention']"
Trump Defends Kyle Rittenhouse,2020-09-01,multimedia,Video,,"['United States Politics and Government', 'Demonstrations, Protests and Riots', 'Murders, Attempted Murders and Homicides']"
One of the Candidates Cheers Violence. It’s Not Biden.,2020-09-01,article,Op-Ed,,"['Presidential Election of 2020', 'George Floyd Protests (2020)', 'United States Politics and Government', 'Polls and Public Opinion', 'Demonstrations, Protests and Riots', 'Fringe Groups and Movements', 'Whites', 'Terrorism', 'Vandalism', 'Voting and Voters', 'Black Lives Matter Movement', 'Republican National Convention']"
Unable to Decide,2020-09-01,article,News,,['Crossword Puzzles']
"Quotation of the Day: In Command: The Few, the Proud, the White",2020-09-01,article,Quote,,[]
"Corrections: Sept. 1, 2020",2020-09-01,article,Correction,,[]
How the Fatal Shooting at a Portland Protest Unfolded,2020-09-01,article,News,,"['Demonstrations, Protests and Riots', 'Murders, Attempted Murders and Homicides', 'George Floyd Protests (2020)', 'Black Lives Matter Movement', 'Video Recordings, Downloads and Streaming', 'Fringe Groups and Movements']"
"Germany’s Far Right, ‘Hotel Rwanda,’ Spain: Your Tuesday Briefing",2020-09-01,article,briefing,,[]
Los Angeles Sheriff’s Deputies Fatally Shoot a Black Man They Say Had a Gun,2020-09-01,article,News,,"['Police Reform', 'George Floyd Protests (2020)', 'Black Lives Matter Movement', 'Black People', 'Blacks', 'Police Brutality, Misconduct and Shootings', 'Demonstrations, Protests and Riots']"
Walmart Announces Membership Service in Attempt to Compete With Amazon,2020-09-01,article,News,,"['Shopping and Retail', 'E-Commerce', 'Delivery Services']"
What Belarusians Can Learn From Poland,2020-09-01,article,Op-Ed,,"['Strikes', 'Demonstrations, Protests and Riots', 'Freedom of the Press', 'Police Brutality, Misconduct and Shootings', 'Human Rights and Human Rights Violations']"
Samsung Heir Is Indicted but Avoids Jail,2020-09-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Securities and Commodities Violations', 'Stocks and Bonds']"
"From the Seabed, Figures of an Ancient Cult",2020-09-01,article,News,,"['Shipwrecks (Historic)', 'ARCHAEOLOGY AND ANTHROPOLOGY', 'your-feed-science']"
These Scientists Are Giving Themselves D.I.Y. Coronavirus Vaccines,2020-09-01,article,News,,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Clinical Trials', 'Research', 'Antibodies', 'Suits and Litigation (Civil)', 'Regulation and Deregulation of Industry', 'Ethics and Official Misconduct', 'your-feed-healthcare']"
"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in September",2020-09-01,article,News,,"['Television', 'Movies']"
Emma Cline Knows First World Problems,2020-09-01,article,Review,,['Books and Literature']
The Battleground States Biden and Trump Need to Win 270,2020-09-01,multimedia,Interactive Feature,,"['Elections', 'Presidential Election of 2020', 'Electoral College']"
"‘In a World That Shouts, This Book Is a Song Played Softly,’ Ethan Hawke Writes",2020-09-01,article,Review,,['Books and Literature']
"This 84-Year-Old Gamer Has More Than 900,000 ‘Grandkids’",2020-09-01,article,News,,['Computer and Video Games']
A Salvadoran-American Assembles the Fragments of a Violent Cultural History,2020-09-01,article,Review,,"['Books and Literature', 'Salvadoran-Americans', 'War Crimes, Genocide and Crimes Against Humanity', 'Immigration and Emigration']"
‘Sudden’ Cardiac Arrests Often Aren’t So Sudden,2020-09-01,article,News,,"['Hospitals', 'Heart']"
"Afraid of a Lurking Evil, a Writer Goes Down the Rabbit Hole",2020-09-01,article,Review,,['Books and Literature']
This Year Is Complicated. Three New Novels Remind Us the Past Was No Picnic Either.,2020-09-01,article,Review,,['Books and Literature']
"New & Noteworthy, From Netflix to Writers’ Writers",2020-09-01,article,News,,['Books and Literature']
"Tested by Tragedy, Two Politicians Review Their Records — Mistakes Included",2020-09-01,article,Review,,"['Books and Literature', 'Newtown, Conn, Shooting (2012)', 'Gun Control', 'Mass Shootings', 'Demonstrations, Protests and Riots', 'Charlottesville, Va, Violence (August, 2017)', 'United States Politics and Government']"
You’re Going to Want to Join this Odyssey Through Postwar Japan,2020-09-01,article,News,,['Books and Literature']
"Set in Uganda, This Coming-of-Age Story Contains Universal Themes",2020-09-01,article,Review,,['Books and Literature']
When America’s Cold War Strategy Turned Corrupt,2020-09-01,article,Review,,"['Books and Literature', 'Espionage and Intelligence Services', 'Cold War Era']"
"Torn Between War and Art, a Journalist Chooses Both",2020-09-01,article,Review,,['Books and Literature']
Where Is America’s Groundbreaking Covid-19 Research?,2020-09-01,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Clinical Trials', 'Research']"
Elena Ferrante Returns With ‘The Lying Life of Adults’,2020-09-01,article,Review,,['Books and Literature']
