headline,date,doc_type,material_type,section,keywords
Celebrities lend Biden a hand in turning out the vote in Philadelphia.,2020-11-01,article,News,,[]
The Battlegrounds Within Battlegrounds,2020-11-01,multimedia,Interactive Feature,,['Presidential Election of 2020']
"‘They’re coming after our state,’ McSally warns Arizona Republicans.",2020-11-01,article,News,,[]
Kids’ Graphic Novels That Turn the Superhero Genre on Its Head,2020-11-01,article,Review,,"['Books and Literature', 'Children and Childhood', 'Comic Books and Strips', 'Graphic Novels']"
Got Worries? Make Newspaper Dolls to Catch Them,2020-11-01,article,News,,"['Quarantine (Life and Culture)', 'Dolls', 'Handicrafts']"
Learn the Etiquette of Virtual Weddings,2020-11-01,article,News,,"['Quarantine (Life and Culture)', 'Content Type: Service', 'Weddings and Engagements', 'Videophones and Videoconferencing', 'Parties (Social)', 'Customs, Etiquette and Manners']"
Listen to the Globe,2020-11-01,article,News,,"['Quarantine (Life and Culture)', 'Radio', 'Music']"
Tap LinkedIn for Career Opportunities,2020-11-01,article,News,,"['Quarantine (Life and Culture)', 'Content Type: Service', 'Social Media', 'Careers and Professions', 'Hiring and Promotion']"
Sean Connery: From Tentative Secret Agent to Suave Bond,2020-11-01,article,News,,"['Movies', 'Bond, James (Fictional Character)', 'Content Type: Personal Profile', 'Actors and Actresses']"
Don’t Give In to ‘Election Stress Disorder’,2020-11-01,article,News,,"['Quarantine (Life and Culture)', 'Content Type: Service', 'Presidential Election of 2020', 'Anxiety and Stress', 'Politics and Government']"
"Corrections: Nov. 1, 2020",2020-11-01,article,News,,[]
Quotation of the Day: Tracing Now All but Impossible as Outbreaks Tear Through U.S.,2020-11-01,article,News,,[]
"This Election Week, Revisit the Constitution, Then Soothe Your Stressed Mind",2020-11-01,article,News,,"['Quarantine (Life and Culture)', 'Theater', 'Dancing', 'Meditation', 'Music', 'Classical Music', 'Art']"
Obituaries for the American Dream,2020-11-01,article,Op-Ed,,"['Social Conditions and Trends', 'Art']"
Vehicles flying Trump flags try to force a Biden-Harris campaign bus off a highway in Texas.,2020-11-01,article,News,,[]
"Trump moves Florida rally up by two hours, but it could still run afoul of a local curfew.",2020-11-01,article,News,,[]
"With just two days until Election Day, all eyes are on Pennsylvania.",2020-11-01,article,News,,[]
8 Pro-Democracy Politicians Arrested in Hong Kong Over Heated Meeting,2020-11-01,article,News,,"['Politics and Government', 'Law and Legislation', 'Hong Kong Protests (2019)', 'Demonstrations, Protests and Riots']"
Halloween Stabbing Attack in Quebec City Leaves 2 Dead,2020-11-01,article,News,,"['Murders, Attempted Murders and Homicides', 'Halloween']"
"On ‘S.N.L.’, Jim Carrey Reads a Spooky Election Update of ‘The Raven’",2020-11-01,article,News,,['Television']
‘He Managed a Smile and Thanked Charles for the Compliment’,2020-11-01,article,News,,[]
Inside One Brooklyn Restaurant’s Desperate Fight to Survive the Pandemic,2020-11-01,article,News,,"['Restaurants', 'Coronavirus (2019-nCoV)', 'Renting and Leasing (Real Estate)', 'Landlords', 'Bars and Nightclubs', 'Shutdowns (Institutional)']"
"Preaching or Avoiding Politics, Conservative Churches Walk a Delicate Line",2020-11-01,article,News,,"['Ministers (Protestant)', 'Presidential Election of 2020', 'Christians and Christianity', 'Endorsements', 'Religion-State Relations']"
"In Italy, Like Everywhere the Virus Goes, It’s the Discontent That’s Contagious",2020-11-01,article,News,,"['Demonstrations, Protests and Riots', 'Politics and Government', 'Shutdowns (Institutional)', 'Curfews', 'Coronavirus (2019-nCoV)']"
She’s Moved From the Upper East Side to ‘Cobble Hill’,2020-11-01,article,News,,"['Books and Literature', 'Writing and Writers', 'Television', 'Content Type: Personal Profile']"
"Meet the Ebony Anglers, Five Black Women Catching Fish and Stares",2020-11-01,article,News,,"['Fishing, Sport', 'Women and Girls', 'Black People', 'Blacks', 'Content Type: Personal Profile']"
"States Undercount Positive Rapid Tests, Masking the Spread of Disease",2020-11-01,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'States (US)', 'Disease Rates']"
