headline,date,doc_type,material_type,section,keywords
It’s Infrastructure Week!,2019-05-01,article,Editorial,,"['Infrastructure (Public Works)', 'United States Politics and Government']"
Would You Let the Police Search Your Phone?,2019-05-01,article,Op-Ed,,"['Search and Seizure', 'Police', 'Privacy', 'Cellular Telephones']"
Alabama Is More Pro-Immigrant Than You Think,2019-05-01,article,Op-Ed,,"['Immigration and Emigration', 'Migrant Labor (Agriculture)', 'Evangelical Movement']"
"Trump, Seeking to Put Pressure on Maduro, Threatens a Full Embargo on Cuba",2019-05-01,article,News,,"['United States International Relations', 'Embargoes and Sanctions']"
Judge Overturns Conviction of Ex-Penn State President in Sandusky Case,2019-05-01,article,News,,"['Sex Crimes', 'Child Abuse and Neglect']"
Anti-Semites Don’t Just Hate Jews. They’re Targeting Freedom.,2019-05-01,article,Op-Ed,,"['ANTI-SEMITISM', 'Synagogues', 'Pittsburgh, Pa, Shooting (2018)', 'Passover', 'Jews and Judaism', 'Chabad of Poway Synagogue Shooting (2019)', 'Hate Crimes']"
"Corrections: May 1, 2019",2019-05-01,article,Correction,,[]
Quotation of the Day: Who Killed Atlanta’s Children? Retesting Evidence After 40 Years,2019-05-01,article,Quote,,[]
"Congressional Democrats’ Lawsuit Examining Trump’s Private Business Can Proceed, Federal Judge Says",2019-05-01,article,News,,['Constitution (US)']
"Peacocks, but Not Peahens",2019-05-01,article,News,,['Crossword Puzzles']
Mets Blow Lead in Ninth but Pete Alonso Wins Game in Tenth,2019-05-01,article,News,,['Baseball']
"Mueller, Venezuela, Deutsche Bank: Your Wednesday Briefing",2019-05-01,article,briefing,,[]
U.S. Military Stops Counting How Much of Afghanistan Is Controlled by Taliban,2019-05-01,article,News,,"['United States Defense and Military Forces', 'Afghanistan War (2001- )', 'Inspectors General']"
What’s on TV Wednesday: Billboard Music Awards and ‘Knock Down the House’,2019-05-01,article,Schedule,,"['Television', 'Movies']"
How to Abdicate a Throne? The Akihito Way.,2019-05-01,article,Op-Ed,,"['Politics and Government', 'Japan Earthquake and Tsunami (2011)', 'Constitutions', 'Royal Families', 'Speeches and Statements']"
Tidying Up,2019-05-01,article,News,,[]
On Politics: Mueller Objected to Barr’s Description of His Findings,2019-05-01,article,News,,['United States Politics and Government']
Huawei’s Communist Culture Limits its Global Ambitions,2019-05-01,article,News,,"['Executives and Management (Theory)', 'Telephones and Telecommunications', 'Computers and the Internet']"
Everyone’s Welcome at the Statue of Liberty. Except Tour Guides.,2019-05-01,article,News,,['Statue of Liberty']
‘Avengers: Endgame’ Has Taken Over the World. Let’s Talk About Fan Service and Marvel’s Legacy,2019-05-01,article,News,,['Movies']
"Learning With: ‘Emperor Akihito, Who Gave Japan’s Monarchy a Human Face, Abdicates Throne’",2019-05-01,article,News,,[]
"Examining Identity, Race and Responsibility Among White South Africans",2019-05-01,article,News,,"['Race and Ethnicity', 'Photography', 'Apartheid (Policy)', 'Immigration and Emigration']"
How Exercise Affects Our Memory,2019-05-01,article,News,,"['Brain', 'Exercise', 'Memory', 'Muscles']"
Jimmy Kimmel Predicts Biden Won’t Sell Many ‘MAMA’ Hats,2019-05-01,article,News,,[]
You Can Make a Treadmill From These Common Household Items (but Don’t),2019-05-01,article,News,,"['Social Media', 'Video Recordings, Downloads and Streaming', 'Comedy and Humor', 'Computers and the Internet']"
Taliban and U.S. Start New Round of Talks in Qatar,2019-05-01,article,News,,"['Afghanistan War (2001- )', 'Terrorism', 'Civilian Casualties', 'United States Defense and Military Forces', 'United States International Relations', 'September 11 (2001)']"
Deconstructing Australia’s Most Instagrammed Dessert,2019-05-01,article,News,,"['Cakes', 'Watermelons', 'Strawberries']"
His Symptoms Pointed to M.S. Then He Had a Strange Personality Shift.,2019-05-01,article,News,,"['Multiple Sclerosis', 'Stroke', 'Dementia', 'Cadasil Syndrome']"
Are Youth Sports Too Competitive?,2019-05-01,article,News,,[]
The Price of This Artist’s Work? A Conversation About the Horrors of War,2019-05-01,article,News,,"['Art', 'United States Defense and Military Forces', 'Ceramics and Pottery', 'September 11 (2001)']"
All-White Neighborhoods Are Dwindling as America Grows More Diverse,2019-05-01,article,News,,"['Real Estate and Housing (Residential)', 'Race and Ethnicity', 'Segregation and Desegregation', 'Land Use Policies']"
Her Father Was Executed for Murder. She Still Wants to Know if He Did It.,2019-05-01,article,News,,"['DNA (Deoxyribonucleic Acid)', 'Murders, Attempted Murders and Homicides', 'Forensic Science', 'False Arrests, Convictions and Imprisonments']"
Karl Ove Knausgaard Reflects on the Man Who Gave Us ‘The Scream’,2019-05-01,article,Review,,['Books and Literature']
"Employers Who Talk Up Gender Equity, but Silence Harassment Victims",2019-05-01,article,News,,"['#MeToo Movement', 'Sexual Harassment', 'Workplace Hazards and Violations', 'Women and Girls', 'Labor and Jobs']"
‘King James Goes Down!’: How the Internet Turned on LeBron,2019-05-01,article,News,,['Basketball']
"Kamala Harris and Cory Booker, Courting Black Support, Pitch Differing Economic Plans",2019-05-01,article,News,,"['Blacks', 'Black People', 'Presidential Election of 2020', 'Primaries and Caucuses', 'Race and Ethnicity', 'Income Inequality', 'Tax Credits, Deductions and Exemptions']"
"Charlottesville Confederate Statues Are Protected by State Law, Judge Rules",2019-05-01,article,News,,"['Monuments and Memorials (Structures)', 'Civil War (US) (1861-65)', 'Demonstrations, Protests and Riots', 'Race and Ethnicity', 'Politics and Government', 'City Councils', 'Charlottesville, Va, Violence (August, 2017)']"
"How to Celebrate the Moon Landing, From Coast to Coast",2019-05-01,article,News,,"['Apollo Project', 'Moon']"
Retracing the Photographic Steps of a 1951 New York City Shoot,2019-05-01,article,News,,"['Photography', 'Cameras', 'Parks and Other Recreation Areas']"
