headline,date,doc_type,material_type,section,keywords
"At Auction, Unknown Warhol Sculpture That Was Gift to Boyfriend",2017-12-01,article,News,,"['Art', 'Auctions']"
Number of DACA Applications Stuck in the Mail Tops 900,2017-12-01,article,News,,"['Immigration and Emigration', 'Postal Service and Post Offices', 'Deferred Action for Childhood Arrivals', 'Citizenship and Naturalization', 'Deportation']"
Meet North Korea’s Newest Missile,2017-12-01,multimedia,Video,,"['Defense and Military Forces', 'Missiles and Missile Defense Systems', 'Nuclear Tests']"
"De Blasio Changes His Cabinet, but His Feud With Cuomo Remains",2017-12-01,article,News,,"['Appointments and Executive Changes', 'Politics and Government']"
"If the City Never Sleeps, Should Its Subway?",2017-12-01,article,News,,"['Subways', 'Transit Systems']"
How Doctors Fail Women Who Don’t Want Children,2017-12-01,article,Op-Ed,,"['Women and Girls', 'Sterilization (Reproductive)', 'Birth Control and Family Planning', 'Doctors']"
Kellyanne Conway Might as Well Be ‘Opioid Czar’,2017-12-01,article,Editorial,,"['Pain-Relieving Drugs', 'United States Politics and Government', 'Addiction (Psychology)', 'Drug Abuse and Traffic', 'Appointments and Executive Changes']"
"Russia, U.S. and Other Nations Restrict Fishing in Thawing Arctic",2017-12-01,article,News,,"['Ice', 'Oceans and Seas', 'Fishing, Commercial']"
When Elites Get a Taste of Their Own Medicine,2017-12-01,article,Op-Ed,,"['Human Rights and Human Rights Violations', 'Courts and the Judiciary']"
The Right Way to Fix Universities,2017-12-01,article,Op-Ed,,"['Colleges and Universities', 'Endowments', 'Taxation']"
How Lauer Interviewed Trump and Clinton,2017-12-01,multimedia,Video,,"['Presidential Election of 2016', 'United States Politics and Government', 'Sexual Harassment']"
Trump Tweets ‘Build the Wall’ After Immigrant Is Acquitted in Kathryn Steinle Case,2017-12-01,article,News,,"['Murders, Attempted Murders and Homicides', 'Immigration and Emigration', 'Illegal Immigration', 'Border Barriers', 'United States Politics and Government']"
Quotation of the Day: ‘Nightmarish Mentor’: Nine Women Accuse Playwright of Assault,2017-12-01,article,Quote,,[]
Replacing Tillerson With Pompeo Would Supplant a Moderate With a Hawk,2017-12-01,article,News,,"['United States International Relations', 'United States Politics and Government']"
When Our Trusted Storytellers Are Also the Abusers,2017-12-01,article,News Analysis,,"['News and News Media', 'Sexual Harassment']"
Help Wanted: Top Diplomat Sought,2017-12-01,article,Editorial,,"['United States International Relations', 'Appointments and Executive Changes', 'United States Politics and Government']"
The Race to Woo Shohei Ohtani Is About to Begin,2017-12-01,article,News,,"['Baseball', 'Free Agents (Sports)']"
Trump Pressed Top Republicans to End Senate Russia Inquiry,2017-12-01,article,News,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government']"
"Review: Uma Thurman, Trapped in Trumpland in ‘The Parisian Woman’",2017-12-01,article,Review,,['Theater']
A Story With an Apple,2017-12-01,article,News,,"['Crossword Puzzles', 'Gender']"
"Akihito, Emperor of Japan, Says He Will Abdicate in 2019",2017-12-01,article,News,,['World War II (1939-45)']
Cowboys Find Their Offense and Dominate the Redskins,2017-12-01,article,News,,['Football']
Europe Wanted Migrants Stopped. Now Some Are Being Sold as Slaves.,2017-12-01,article,News,,"['Middle East and Africa Migrant Crisis', 'Human Trafficking']"
When Even a Toddler Can Tell You Don’t Belong,2017-12-01,article,News,,"['Children and Childhood', 'Pregnancy and Childbirth']"
"Rex Tillerson, Angela Merkel, Turkey: Your Friday Briefing",2017-12-01,article,briefing,,[]
"Corrections: December 1, 2017",2017-12-01,article,Correction,,[]
New Seven Wonders in 360: Machu Picchu,2017-12-01,multimedia,Video,,"['Incas', 'Travel and Vacations']"
New Seven Wonders in 360: Chichén Itzá,2017-12-01,multimedia,Video,,"['Mayans', 'Travel and Vacations', 'ARCHAEOLOGY AND ANTHROPOLOGY', 'Pyramids']"
What’s on TV Friday: ‘Agents of S.H.I.E.L.D.’ and ‘Dark’,2017-12-01,article,Schedule,,"['Television', 'Movies']"
New Seven Wonders in 360: The Colosseum,2017-12-01,multimedia,Video,,['Colosseum (Rome)']
New Seven Wonders in 360: Petra,2017-12-01,multimedia,Video,,[]
New Seven Wonders in 360: Taj Mahal,2017-12-01,multimedia,Video,,"['Taj Mahal', 'Monuments and Memorials (Structures)']"
New Seven Wonders in 360: The Great Wall,2017-12-01,multimedia,Video,,[]
Word + Quiz: miscellany,2017-12-01,article,News,,[]
Trump’s First Major Trade Fight With China Could Be Over Solar Panels,2017-12-01,article,News,,"['Solar Energy', 'International Trade and World Market', 'Customs (Tariff)', 'United States International Relations']"
"The Icon: Jicky, by Guerlain",2017-12-01,article,News,,['Perfumes and Fragrances']
5 Shows to See if You’re in New York in December,2017-12-01,article,News,,['Theater']
Volcano,2017-12-01,article,News,,[]
"In Flint, High School Football Is No Game",2017-12-01,multimedia,Slideshow,,[]
