headline,date,doc_type,material_type,section,keywords
Cellphone in New Role: Loyalty Card,2010-06-01,article,News,,"['Online Advertising', 'Wireless Communications', 'Computer and Video Games', 'Shopping and Retail', 'Computers and the Internet', 'Customer Relations', 'Cellular Telephones', 'ADVERTISING AND MARKETING']"
"Three Men and a Video Camera, Out to Reveal Urban Truths",2010-06-01,article,News,,['Recordings and Downloads (Video)']
Paterson Now Focuses on Layoffs to Cut Budget,2010-06-01,article,News,,"['Budgets and Budgeting', 'Government Employees', 'Layoffs and Job Reductions']"
"Iraq’s Psyche, Through a Green Zone Prism",2010-06-01,article,News,,"['United States Defense and Military Forces', 'Iraq War (2003- )']"
Airline Reward Programs Pay Off Less Frequently,2010-06-01,article,News,,"['Travel and Vacations', 'AIRLINES AND AIRPLANES', 'Frequent Flier Programs']"
Throwing a Lifeline to a Teenager in Need,2010-06-01,article,News,,"['Teenagers and Adolescence', 'Health Insurance and Managed Care']"
"Who Should Be Called Soldier, and Who Shouldn’t",2010-06-01,article,News,,"['Memorial Day', 'Monuments and Memorials', 'Terrorism']"
Obama Improvises After Speech Rainout,2010-06-01,article,News,,"['Memorial Day', 'Cemeteries', 'Speeches and Statements']"
Pletcher Adds a Colt to the Belmont Stakes,2010-06-01,article,News,,"['Belmont Stakes', 'Preakness Stakes', 'Horse Racing', ""Breeders' Cup (Horse Race)""]"
Make Kendra’s Law Permanent,2010-06-01,article,Op-Ed,,"['Law and Legislation', 'Mental Health and Disorders', 'Medicine and Health']"
Raid Complicates U.S. Ties and Push for Peace,2010-06-01,article,News,,"['Defense and Military Forces', 'United States International Relations', 'Palestinians', 'Politics and Government']"
Compromise Sought Over A.I.G. Unit,2010-06-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Life Insurance']"
Gender Breakdown in Schools for Gifted: ‘It’s Kind of Weird’,2010-06-01,multimedia,Slideshow,,"['Gifted Students', 'Women and Girls', 'Education (Pre-School)']"
Reform for the Next Census,2010-06-01,article,Editorial,,"['Census', 'Population']"
"It’s Up to You, Mr. Holder",2010-06-01,article,Editorial,,"['Assaults', 'Prisons and Prisoners', 'Sex Crimes']"
Louisianan Becomes Face of Anger on Spill,2010-06-01,article,News,,"['Accidents and Safety', 'Offshore Drilling and Exploration', 'Oil (Petroleum) and Gasoline', 'Politics and Government']"
The Booming Voice of the Bayou,2010-06-01,multimedia,Slideshow,,"['Oil (Petroleum) and Gasoline', 'Offshore Drilling and Exploration', 'Accidents and Safety']"
Gender Gap for the Gifted in City Schools ,2010-06-01,article,News,,"['Tests and Testing', 'Men and Boys', 'Women and Girls', 'Gifted Students', 'Education and Schools', 'Children and Youth', 'ADMISSIONS STANDARDS']"
So You Still Want to Choose Your Senator?,2010-06-01,article,Editorial,,"['United States Politics and Government', 'Elections', 'Tea Party Movement', 'Constitutional Amendments']"
Backward at Bagram ,2010-06-01,article,Editorial,,"['Detainees', 'Bagram Air Base (Afghanistan)', 'Habeas Corpus']"
"Behind Unassuming Walls, a War of Words Among Co-op Board Members",2010-06-01,article,News,,"['Cooperatives', 'Housing and Real Estate']"
A Private School’s Ads Imply Public School Slippage,2010-06-01,article,News,,"['Education and Schools', 'Private and Sectarian Schools', 'Recession and Depression']"
"Owners Stop Paying Mortgages, and Stop Fretting",2010-06-01,article,News,,"['Mortgages', 'Foreclosures', 'Subprime Mortgage Crisis', 'Housing and Real Estate']"
Break in Protocol for a Rock Star With Putin,2010-06-01,article,News,,"['Freedom of Speech and Expression', 'Politics and Government']"
Our Epic Foolishness,2010-06-01,article,Op-Ed,,"['Conservation of Resources', 'Accidents and Safety', 'Offshore Drilling and Exploration', 'Oil (Petroleum) and Gasoline', 'Alternative and Renewable Energy']"
Bloggingheads: Palin's New Neighbor,2010-06-01,multimedia,Video,,[]
BP Tries Again to Divert Oil Leak With Dome,2010-06-01,article,News,,"['Accidents and Safety', 'Offshore Drilling and Exploration', 'Hurricanes and Tropical Storms', 'Oil (Petroleum) and Gasoline']"
European Central Bank’s Report Issues Warning,2010-06-01,article,News,,"['Banks and Banking', 'Credit and Debt', 'Economic Conditions and Trends']"
Jamaica Strains to Fill Void Left by Gang Bosses,2010-06-01,article,News,,"['Gangs', 'Politics and Government']"
20 Questions in a Quest for Meaning,2010-06-01,article,News,,['ADVERTISING AND MARKETING']
The Oil Plume,2010-06-01,article,Op-Ed,,"['Regulation and Deregulation of Industry', 'Accidents and Safety', 'Offshore Drilling and Exploration', 'Oil (Petroleum) and Gasoline']"
Alabama Candidate Tries Obama Coalition Style ,2010-06-01,article,News,,"['Race', 'Blacks', 'Black People', 'Primaries and Caucuses', 'Politics and Government', 'Endorsements', 'Elections']"
"Chinese Supercomputer Is Ranked World’s Second-Fastest, Challenging U.S. Dominance",2010-06-01,article,News,,"['Computers and the Internet', 'Supercomputers', 'Science and Technology']"
"
China: Earthquake Death Toll Increased",2010-06-01,article,Brief,,['Earthquakes']
Iran Moves to Thwart Protests Ahead of Election Anniversary,2010-06-01,article,News,,"['Political Prisoners', 'Demonstrations and Riots', 'Defense and Military Forces', 'Freedom and Human Rights', 'Politics and Government']"
"In Review, Europe Accuses China of Protectionism",2010-06-01,article,Brief,,"['Protectionism (Trade)', 'International Trade and World Market']"
Inquiry Faults Ex-Canadian Leader on Cash From Lobbyist,2010-06-01,article,News,,"['Politics and Government', 'Lobbying and Lobbyists']"
Bed Bod,2010-06-01,article,,,[]
Canada: Passenger on Flight Identified,2010-06-01,article,Brief,,[]
Microsoft in Venture for Health Database in Canada,2010-06-01,article,Brief,,"['Software', 'Computers and the Internet']"
Sweden’s Soderling Is a Force to Be Reckoned With,2010-06-01,article,News,,"['Tennis', 'French Open (Tennis)']"
New Way to Crown Winners in Games That End in Ties,2010-06-01,article,News,,['Chess']
"Suddenly, Duke Ends Long Road to a Title",2010-06-01,article,News,,"['College Athletics', 'Lacrosse']"
Corrections,2010-06-01,article,Correction,,[]
Banking Shares Are Looking Up,2010-06-01,article,News,,"['Banks and Banking', 'Stocks and Bonds']"
An American at the Bolshoi,2010-06-01,multimedia,Video,,['Education and Schools']
Perez Has Become a Joking Matter,2010-06-01,article,,,[]
"Racing Silks in Every Color, Provided You Wear a Small",2010-06-01,article,News,,"['Fashion and Apparel', 'Uniforms', 'Horse Racing']"
"Ukrainian Ex-Pat, in His Homeland, Wins World Rapid Cup",2010-06-01,article,,,[]
"Reflection, Relaxation and a Taste of Summer",2010-06-01,article,News,,"['Beaches', 'Memorial Day']"
Security Council Debates Criticism of Israeli Raid,2010-06-01,article,News,,"['Palestinians', 'International Relations']"
This Bench Belongs in a Dugout ,2010-06-01,article,News,,['Baseball']
Justices Share Devotion to Baseball,2010-06-01,multimedia,Slideshow,,['Baseball']
Young Americans Embrace Rigors of the Bolshoi ,2010-06-01,article,News,,['Dancing']
American Strike Is Said to Kill a Top Qaeda Leader,2010-06-01,article,News,,['Terrorism']
The States of War,2010-06-01,multimedia,Interactive Feature,,"['Iraq War (2003- )', 'Afghanistan War (2001- )']"
Path to Victory Starts With Reyes on Base,2010-06-01,article,News,,['Baseball']
Americans at the Bolshoi,2010-06-01,multimedia,Slideshow,,['Dancing']
Lottery Numbers,2010-06-01,article,List,,['Lotteries']
