headline,date,doc_type,material_type,section,keywords
Nets' Slide Is an Early Test for Scott,2000-12-01,article,News,,['Basketball']
"Into December: The Election, Continued",2000-12-01,article,Letter,,['Presidential Election of 2000']
Travels With an Aunt: New York for Children,2000-12-01,article,News,,"['Children and Youth', 'Travel and Vacations']"
Some in Turkey See Minefield Along Road to European Union,2000-12-01,article,News,,[]
LUXURY STORE PROFITS RISE,2000-12-01,article,News,,['Company Reports']
"Paid Notice: Deaths  KUSHNIR, MYRON",2000-12-01,article,Paid Death Notice,,[]
"Comforting, Funny Outlandishness That Sticks to Its Own Logic",2000-12-01,article,Review,,"['Reviews', 'Art']"
Key Rates,2000-12-01,article,Statistics,,[]
"Khatami Was 'Never a Rebel' and Has No 'Cause,' Critic Charges : Iran's Weary Would-Be Reformer",2000-12-01,article,News,,[]
"Paid Notice: Deaths  FELDMAN, ABE",2000-12-01,article,Paid Death Notice,,[]
Jaume Plensa,2000-12-01,article,Review,,"['Reviews', 'Art']"
Pinochet Indicted on Kidnapping Charges,2000-12-01,article,News,,[]
Hopes Soar as Mexico Turns a Page,2000-12-01,article,News,,"['Politics and Government', 'Ethics', 'Elections']"
"Paid Notice: Memorials  WEINER, HYMAN JOSEPH",2000-12-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  POWIS, MARGARET M.",2000-12-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  IRVING, MALCOLM D.W.",2000-12-01,article,Paid Death Notice,,[]
"Selling Cheap 'Generic' Drugs, India's Copycats Irk Industry",2000-12-01,article,Series,,"['Generic and Brand Name Products', 'Surveys and Series', 'Drugs (Pharmaceuticals)', 'Medicine and Health', 'Inventions and Patents']"
ERICSSON AND JUNIPER IN INTERNET VENTURE,2000-12-01,article,News,,"['Telephones and Telecommunications', 'Computers and the Internet']"
A Star Finds Prime Time Is Shorter,2000-12-01,article,News,,['Football']
"Paid Notice: Deaths  MCGUIRK, REV. RAYMOND A.",2000-12-01,article,Paid Death Notice,,[]
Havas in Cash Deal For New York Firm,2000-12-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
Refusing To 'Live With AIDS',2000-12-01,article,Op-Ed,,"['Acquired Immune Deficiency Syndrome', 'Children and Youth', 'ELECTION ISSUES', 'Presidential Election of 2000']"
For Talks on Kashmir,2000-12-01,article,Letter,,"['INDIA-INTERNATIONAL RELATIONS-PAKISTAN', 'Referendums']"
Legg Mason Funds Feel Some of the Pain,2000-12-01,article,News,,"['Mutual Funds', 'Computers and the Internet']"
MAD COW DISEASE PANICKING EUROPE AS INCIDENTS RISE,2000-12-01,article,News,,"['Livestock', 'Meat', 'Mad Cow Disease (Bovine Spongiform Encephalopathy)', 'Consumer Protection', 'Tests and Testing', 'Demonstrations and Riots', 'Regulation and Deregulation of Industry', 'Recalls and Bans of Products', 'Food Contamination and Poisoning']"
A Historic Transition in Mexico,2000-12-01,article,Editorial,,"['Editorials', 'Politics and Government', 'Elections', 'Economic Conditions and Trends']"
Buying Baseball's Best,2000-12-01,article,Letter,,"['Baseball', 'Wages and Salaries', 'Free Agents (Sports)']"
Is It the 2000 Bug? Year of the Dragon? It's a Baby Boomlet,2000-12-01,article,News,,"['United States Economy', 'TWO THOUSAND (YEAR)', 'Chinese-Americans', 'BIRTHS', 'Korean-Americans']"
Metro Business Briefing; COMPANY TO CUT JOBS,2000-12-01,article,News,,"['LABOR', 'Computer and Video Games', 'Layoffs and Job Reductions']"
Buyers Gain Online Rights In Europe,2000-12-01,article,News,,"['Suits and Litigation', 'Consumer Protection', 'RETAIL STORES AND TRADE', 'Computers and the Internet']"
NORILSK REORGANIZATION,2000-12-01,article,News,,[]
Sue Williams,2000-12-01,article,Review,,"['Reviews', 'Art']"
CABARET GUIDE,2000-12-01,article,Schedule,,[]
"Paid Notice: Deaths  RIESER, ALLAN",2000-12-01,article,Paid Death Notice,,[]
"Fiscal Plan Saves Nassau From State Takeover, but Not From Future Sacrifice",2000-12-01,article,News,,"['Finances', 'Budgets and Budgeting']"
SWISS AUCTION RESET,2000-12-01,article,News,,"['Cellular Telephones', 'Telephones and Telecommunications']"
Corrections,2000-12-01,article,Correction,,"['Presidential Election of 2000', 'Correction Stories']"
STOCK SALE FALLS SHORT,2000-12-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
"Paid Notice: Deaths  SULLIVAN, IMOGEN REEVE",2000-12-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  SCHIRMER, RUDOLPH EDWARD",2000-12-01,article,Paid Death Notice,,[]
"While Justices May Not Settle the Dispute Yet, They Could Settle Key Questions",2000-12-01,article,News,,"['Suits and Litigation', 'Presidential Election of 2000']"
Behind Spy Trial in Moscow: A Superfast Torpedo,2000-12-01,article,News,,"['Ships and Shipping', 'United States International Relations', 'Espionage', 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'Torpedoes', 'Submarines']"
Stock Sell-Off Accelerates And Broadens,2000-12-01,article,News,,"[""STANDARD & POOR'S STOCK INDEX"", 'Finances', 'Interest Rates', 'Credit', 'Nasdaq Composite Index', 'Stocks and Bonds', 'Government Bonds', 'Dow Jones Stock Average']"
What Do We Gain by Taking These Childlike Lives?,2000-12-01,article,Op-Ed,,"['Capital Punishment', 'Mental Retardation', 'Mental Health and Disorders']"
Sports of The Times; Go Order The Rings For 2001,2000-12-01,article,News,,"['Baseball', 'World Series']"
World Briefing,2000-12-01,article,News,,[]
Times Names Op-Ed Editor,2000-12-01,article,News,,['Appointments and Executive Changes']
The Yankees Draw Their Fourth Ace,2000-12-01,article,News,,['Baseball']
Miriam Hernandez,2000-12-01,article,Review,,"['Reviews', 'Art']"
Miami Mayor's Role a Riddle In Decision to Halt Recount,2000-12-01,article,News,,"['Presidential Election of 2000', 'REAPPORTIONMENT', 'Elections']"
"Paid Notice: Deaths  FELDESMAN, LUCILLE",2000-12-01,article,Paid Death Notice,,[]
GENERIC DRUG MAKERS SUE OVER BRISTOL-MYERS PATENT,2000-12-01,article,News,,"['BUSPIRONE (DRUG)', 'Drugs (Pharmaceuticals)', 'Suits and Litigation', 'Inventions and Patents']"
QUOTATION OF THE DAY,2000-12-01,article,News,,['QUOTATION OF THE DAY']
"A long courtship ends as Deutsch, the last of the big independents, says yes to Interpublic.",2000-12-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'ADVERTISING', 'INDUSTRY PROFILES']"
INSIDE,2000-12-01,article,Summary,,[]
DELL TO OFFER A LINUX SYSTEM,2000-12-01,article,News,,"['CAPITAL INVESTMENT', 'COMPUTER SOFTWARE', 'Computers and the Internet']"
This Half-Price Sale Is a Sign of Economic Woes Ahead,2000-12-01,article,News,,"['Nasdaq Composite Index', 'Stocks and Bonds', 'Telephones and Telecommunications', 'Computers and the Internet']"
"Paid Notice: Deaths  SCHWARTZ, DAVID",2000-12-01,article,Paid Death Notice,,[]
By-Election Defeat in Home State Bodes Ill for Mahathir,2000-12-01,article,News,,[]
"Into December: The Election, Continued",2000-12-01,article,Letter,,['Presidential Election of 2000']
