headline,date,doc_type,material_type,section,keywords
"Complex Pressures, Dominated by Islam, Led to Testing",1998-06-01,article,News,,"['ATOMIC WEAPONS', 'Nuclear Tests', 'PUBLIC OPINION', 'Islam']"
"Paid Notice: Deaths  FRANKEL, CHARLES",1998-06-01,article,Paid Death Notice,,[]
A Club Moves Across Town And Welcomes Newcomers,1998-06-01,article,News,,['Bridge (Card Game)']
Poor Ice Conditions Hardly Hinder the Red Wings,1998-06-01,article,News,,"['Hockey, Ice', 'Playoff Games']"
"Paid Notice: Deaths  PERLMAN, JOYCE HELENE",1998-06-01,article,Paid Death Notice,,[]
30's Broadway Looks Askance as Movies Talk,1998-06-01,article,Review,,"['Reviews', 'Theater']"
Creating a Silicon Valley in the Washington Area,1998-06-01,article,News,,['COMPUTERS AND INFORMATION SYSTEMS']
Montefiore Hospital Cuts Asian Staff Translators,1998-06-01,article,News,,"['Translation', 'Medicine and Health', 'Hospitals', 'Federal Aid (US)', 'Asian-Americans']"
Russian Premier Sees No Need For More Crisis Loans 'So Far',1998-06-01,article,News,,"['Currency', 'Economic Conditions and Trends', 'Foreign Aid']"
Pettitte Is an Enigma In Superlative Season,1998-06-01,article,News,,['Baseball']
"Paid Notice: Deaths  CIZNER, MORRIS",1998-06-01,article,Paid Death Notice,,[]
Whiffs of Urbane Nostalgia Laced With High Sophistication,1998-06-01,article,Review,,"['Music', 'Reviews']"
A Heavy Regulatory Presence in New York,1998-06-01,article,News,,['Boxing']
Another Piazza Payoff: Gilkey Back in Groove,1998-06-01,article,News,,['Baseball']
Border Dispute in Horn of Africa Threatens War,1998-06-01,article,News,,"['International Relations', 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'International Trade and World Market', 'BOUNDARIES AND TERRITORIAL ISSUES', 'Currency', 'Economic Conditions and Trends']"
The Virus In Russia,1998-06-01,article,Op-Ed,,"['Budgets and Budgeting', 'Economic Conditions and Trends', 'Politics and Government', 'Finances']"
Couples Waits Out the Weather to Win the Memorial,1998-06-01,article,News,,"['MEMORIAL TOURNAMENT (GOLF)', 'Golf']"
6 Killed as Tornado Levels a Small Town,1998-06-01,article,Summary,,[]
Goodness Triumphs In Thought And Deed,1998-06-01,article,Review,,"['Reviews', 'Dancing']"
Suburban Town Houses Losing Their Welcome; Settled Baby Boomers Are Opposing Yesterday's Solution as Today's Sprawl,1998-06-01,article,News,,"['Housing', 'Zoning']"
Dividend Meetings,1998-06-01,article,Schedule,,[]
"Paid Notice: Memorials  SCHIEREN, STANLEY",1998-06-01,article,Paid Death Notice,,[]
TRANSACTIONS,1998-06-01,article,List,,[]
Political Briefing; 3 Races May Hint At Shape of House,1998-06-01,article,News,,[]
"Paid Notice: Memorials   MURRAY, DR. ROGER F.",1998-06-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  LEVINE, SHIRLEY",1998-06-01,article,Paid Death Notice,,[]
"With a Hometown Embrace, Pataki Begins His Campaign",1998-06-01,article,News,,"['Governors (US)', 'Elections']"
Equity and Convertible Offerings Scheduled to Be Made This Week,1998-06-01,article,Schedule,,[]
This Week,1998-06-01,article,News,,"['Music', 'Festivals', 'Art', 'Culture']"
Corrections,1998-06-01,article,Correction,,"['Coffins', 'Correction Stories', 'Funerals']"
"Paid Notice: Deaths  SIMPKINS, DR. HERBERT",1998-06-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  BOBRICK, DAVID H.",1998-06-01,article,Paid Death Notice,,[]
Intel and the Threat of Low-Cost Chips,1998-06-01,article,News,,"['Computer Chips', 'COMPUTERS AND INFORMATION SYSTEMS', 'ANTITRUST ACTIONS AND LAWS']"
Top U.N. Inspector to Brief Security Council on Iraqi Failures to Provide Information,1998-06-01,article,News,,"['Biological and Chemical Warfare', 'Embargoes and Economic Sanctions', 'MISSILES']"
"The Saxophone, in Its Natural State",1998-06-01,article,Review,,"['Music', 'Reviews']"
Corrections,1998-06-01,article,Correction,,"['Mergers, Acquisitions and Divestitures', 'Correction Stories']"
U.S. and China Helped Pakistan Build Its Bomb,1998-06-01,article,News,,"['Uranium', 'United States International Relations', 'Nuclear Tests', 'TRITIUM', 'Civil War and Guerrilla Warfare', 'CHINA-INTERNATIONAL RELATIONS-PAKISTAN', 'PAKISTAN-INTERNATIONAL RELATIONS-US', 'UNITED STATES ARMAMENT AND DEFENSE']"
Standardized Tests Close the Racial Divide; Incentive to Study,1998-06-01,article,Letter,,"['Standards and Standardization', 'Colleges and Universities', 'SCHOLASTIC ASSESSMENT TEST', 'Tests and Testing']"
INSIDE,1998-06-01,article,Summary,,[]
Mets Count Ways to Win: Hitting Provides 9th in Row,1998-06-01,article,News,,['Baseball']
"Down by 3-1, Sabres Say the Pressure Is on the Capitals",1998-06-01,article,News,,"['Hockey, Ice', 'Playoff Games']"
Corrections,1998-06-01,article,Correction,,"['Biographical Information', 'Governors (US)', 'Correction Stories', 'Elections']"
"Paid Notice: Deaths  GOOTRAD, RAY",1998-06-01,article,Paid Death Notice,,[]
Abroad at Home; What Might Have Been,1998-06-01,article,Op-Ed,,"['Assassinations and Attempted Assassinations', 'Biographical Information']"
U.S. Says Nazis Used Gold Loot To Pay for War,1998-06-01,article,News,,"['United States International Relations', 'JEWS', 'Gold', 'NAZI POLICIES TOWARD JEWS AND OTHER MINORITIES', 'World War II (1939-45)']"
Corrections,1998-06-01,article,Correction,,"['Correction Stories', 'Elections']"
What do the changes at The New Yorker mean for Tina Brown?,1998-06-01,article,News,,['Magazines']
Parking Rules,1998-06-01,article,Schedule,,[]
"Paid Notice: Deaths  PESKOFF, JOSEPHINE PORTER",1998-06-01,article,Paid Death Notice,,[]
Sports of The Times; Filtering the Yanks Through a Red Sox Prism,1998-06-01,article,News,,['Baseball']
"A. M. Harvey, 86, Trainer Of Medical Education Leaders",1998-06-01,article,Obituary; Biography,,"['Biographical Information', 'Medicine and Health', 'Deaths (Obituaries)']"
"Joan M. Kormendi, 81, Director Of Child Actors' Troupe, Is Dead",1998-06-01,article,Obituary; Biography,,"['Biographical Information', 'Theater', 'Deaths (Obituaries)']"
"For 12, a Hard Look at Death Penalty",1998-06-01,article,News,,"['Robberies and Thefts', 'Murders and Attempted Murders', 'Capital Punishment', 'Biographical Information']"
Standardized Tests Close the Racial Divide; Race a Criterion?,1998-06-01,article,Letter,,"['Equal Educational Opportunities', 'Standards and Standardization', 'Blacks', 'Black People', 'Colleges and Universities', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)', 'SCHOLASTIC ASSESSMENT TEST']"
Landing Creates Stir in a Seaside Town,1998-06-01,article,News,,"['ILLEGAL ALIENS', 'IMMIGRATION AND REFUGEES', 'Smuggling']"
"Lost Generation's 'Golden Couple,' Sadly Flawed",1998-06-01,article,Review,,"['Reviews', 'Books and Literature']"
"Last in Flash and Cash, an Underdog Pulls Ahead",1998-06-01,article,News,,"['PUBLIC OPINION', 'Biographical Information', 'Governors (US)', 'Elections']"
From the Eeriness of a Vampire to the Vigor of a Boxer,1998-06-01,article,Review,,"['Reviews', 'EAST OF EDEN FESTIVAL', 'Dancing']"
"Paid Notice: Deaths  HELWEG, USHA MEHTA",1998-06-01,article,Paid Death Notice,,[]
"BOXING IN THE SHADOWS: A special report.; Out of View, the Fight Game Is Thriving",1998-06-01,article,Special Report,,"['Accidents and Safety', 'Boxing', 'States (US)', 'Indians, American', 'United States Economy', 'Standards and Standardization', 'Television', 'Wages and Salaries', 'Finances']"
Some Newspapers Try A No-News Front Page,1998-06-01,article,News,,['Newspapers']
Voice Filled With Threats Stays Cool and Removed,1998-06-01,article,Review,,"['Music', 'Reviews']"
"Paid Notice: Deaths  RICHARDS, ROBERT H., SR.",1998-06-01,article,Paid Death Notice,,[]
Patents; Solving the problem of vanishing newspapers for residents of apartments and dormitories.,1998-06-01,article,News,,"['Robberies and Thefts', 'DRYERS', 'COMPUTERS AND INFORMATION SYSTEMS', 'WASHING MACHINES', 'Home Appliances', 'Newspapers', 'Inventions and Patents']"
"Paid Notice: Deaths  BURSTEIN, FINGERHUT, JEANNETTE",1998-06-01,article,Paid Death Notice,,[]
Lawyers Said to Be Considering Dropping Part of Clinton Fight,1998-06-01,article,News,,"['Executive Privilege, Doctrine of', 'Biographical Information', 'Ethics', 'Decisions and Verdicts']"
Standardized Tests Close the Racial Divide,1998-06-01,article,Letter,,"['Colleges and Universities', 'SCHOLASTIC ASSESSMENT TEST', 'Tests and Testing']"
Sports of The Times; Defending Champions Confront Mortality,1998-06-01,article,News,,"['Boxing', 'Playoff Games']"
"Paid Notice: Deaths  HONIG, GARY D.",1998-06-01,article,Paid Death Notice,,[]
Tuckahoe Student Wins Triple Jump,1998-06-01,article,News,,['Track and Field']
"Technology; For Internet stocks, the fall of overvalued companies can hurt strong companies as well.",1998-06-01,article,News,,"['COMPUTERS AND INFORMATION SYSTEMS', 'INTERNET AND WORLD WIDE WEB']"
It's in a Playwright's Nature to Arouse Public Ire; Unequal Hostility,1998-06-01,article,Letter,,"['Editorials', 'Theater', 'Homosexuality']"
It's in a Playwright's Nature to Arouse Public Ire; Equal Offensiveness?,1998-06-01,article,Letter,,"['Biographical Information', 'Theater', 'Homosexuality']"
"Crackdowns Have Smugglers Trying New Routes, Officials Say",1998-06-01,article,News,,"['Ships and Shipping', 'ILLEGAL ALIENS', 'Forgery', 'IMMIGRATION AND REFUGEES', 'Identification Devices', 'Smuggling']"
"A New Chief Of ABC News, With Arledge In the Shadows",1998-06-01,article,Biography,,"['Appointments and Executive Changes', 'Television', 'Biographical Information']"
Corrections,1998-06-01,article,Correction,,"['ADVERTISING', 'Correction Stories']"
Former State Education Official to Be Named to City School Board,1998-06-01,article,News,,"['Appointments and Executive Changes', 'Education and Schools']"
NEWS SUMMARY,1998-06-01,article,Summary,,[]
"Sinatra, Not a Myth but a Man, and One Among Many",1998-06-01,article,News,,"['Music', 'Blacks', 'Black People', 'Biographical Information', 'Women', 'Deaths (Obituaries)']"
Love Letters By Einstein At Auction,1998-06-01,article,News,,"['Letters', 'Auctions', 'Biographical Information']"
Judge Rules in Favor Of New Yorker Reporter,1998-06-01,article,News,,['Suits and Litigation']
A School District Quiz: When Should Classes Start?,1998-06-01,article,News,,"['Education and Schools', 'Labor Day']"
"For a Day, Kingston Comes to Meadowlands",1998-06-01,article,News,,['Soccer']
Qwest Expected to Announce New Senior Management Team,1998-06-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Telephones and Telecommunications']"
"Paid Notice: Deaths  SLATER, ANNE",1998-06-01,article,Paid Death Notice,,[]
Metropolitan Diary,1998-06-01,article,News,,[]
ROCHESTER INTERNATIONAL,1998-06-01,article,News,,"['ROCHESTER INTERNATIONAL (GOLF)', 'Golf']"
Emotions Hit the Heights In Bitter Day on the Clay,1998-06-01,article,News,,"['French Open (Tennis)', 'Tennis']"
"Israel Also Has the Bomb, and Its Neighbors Are Angry and Envious",1998-06-01,article,News,,"['ATOMIC WEAPONS', 'Nuclear Tests']"
The Duty of Indonesia's Generals,1998-06-01,article,Editorial,,"['Reform and Reorganization', 'Editorials', 'Politics and Government', 'Economic Conditions and Trends', 'Freedom and Human Rights']"
Standardized Tests Close the Racial Divide; S.A.T. Isn't Perfect,1998-06-01,article,Letter,,"['Equal Educational Opportunities', 'Standards and Standardization', 'Blacks', 'Black People', 'Colleges and Universities', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)', 'SCHOLASTIC ASSESSMENT TEST', 'Tests and Testing']"
2 Advertisers Decide on Accounts,1998-06-01,article,News,,['ACCOUNT CHANGES']
Businesses Explore Cyberauctions,1998-06-01,article,News,,"['COMPUTERS AND INFORMATION SYSTEMS', 'COMPUTER SOFTWARE', 'INTERNET AND WORLD WIDE WEB', 'Auctions']"
"12,399 Take In Liberty Exhibition",1998-06-01,article,News,,['Basketball']
An On-Line Critic Tackles the Big Papers,1998-06-01,article,News,,['Newspapers']
"Monroe K. Spears, Literary Critic, 82",1998-06-01,article,Obituary; Biography,,"['Biographical Information', 'Deaths (Obituaries)']"
2 Agencies Agree to Merge,1998-06-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
BUSINESS DIGEST,1998-06-01,article,Summary,,[]
"Paid Notice: Deaths  PFEIFFER, WILLIAM L.",1998-06-01,article,Paid Death Notice,,[]
An Era Continues As Jordan Pushes Bulls Past Pacers,1998-06-01,article,News,,"['Playoff Games', 'Basketball']"
"K. J. Lenihan, 69; Sociologist Studied Cause of Recidivism",1998-06-01,article,Obituary; Biography,,"['Biographical Information', 'Deaths (Obituaries)']"
"Paid Notice: Deaths  BODIG, RICHARD",1998-06-01,article,Paid Death Notice,,[]
CNBC Begins Filming Its Answer to 'Biography',1998-06-01,article,News,,"['Television', 'TELEVISION AND RADIO PROGRAMMING']"
A big World Wide Web site by Time Inc. New Media is devoted to the 1998 soccer World Cup.,1998-06-01,article,News,,"['World Cup (Soccer)', 'COMPUTERS AND INFORMATION SYSTEMS', 'Soccer', 'INTERNET AND WORLD WIDE WEB']"
It's in a Playwright's Nature to Arouse Public Ire,1998-06-01,article,Letter,,"['Biographical Information', 'Theater', 'Homosexuality']"
"City of London, an IRA Target, Starts to Relax",1998-06-01,article,News,,[]
22 Illegal Immigrants Seized After a Jersey Shore Landing,1998-06-01,article,News,,"['ILLEGAL ALIENS', 'GOLDEN VENTURE (FREIGHTER)', 'IMMIGRATION AND REFUGEES', 'Smuggling']"
National News Briefs; Washington Official Is Running for Mayor,1998-06-01,article,News,,"['Mayors', 'Biographical Information', 'Elections']"
"Paid Notice: Deaths  JAFFE, IRVING",1998-06-01,article,Paid Death Notice,,[]
Shareholders Can Sell,1998-06-01,article,Letter,,"['LABOR', 'Editorials', 'ELECTION ISSUES', 'Referendums']"
Minority Journalists Reconsider Seattle,1998-06-01,article,News,,"['AFFIRMATIVE ACTION', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)', 'News and News Media', 'Referendums']"
"Paid Notice: Memorials  CHIN, JAMES P.",1998-06-01,article,Paid Death Notice,,[]
Corrections,1998-06-01,article,Correction,,"['HOTELS AND MOTELS', 'Correction Stories']"
Long Boom or Bust; A Leading Futurist Risks His Reputation With Ideas on Growth And High Technology,1998-06-01,article,Biography,,"['Biographical Information', 'Forecasts', 'Science and Technology', 'Economic Conditions and Trends']"
Essay; Barry & Dick,1998-06-01,article,Op-Ed,,"['United States Politics and Government', 'Biographical Information']"
QUOTATION OF THE DAY,1998-06-01,article,News,,['QUOTATION OF THE DAY']
New Owners of Byte Suspend Publication,1998-06-01,article,News,,"['LABOR', 'COMPUTERS AND INFORMATION SYSTEMS', 'Shutdowns (Institutional)', 'INTERNET AND WORLD WIDE WEB', 'Magazines', 'Layoffs and Job Reductions']"
India Calls for Talks On a Treaty to Limit All Atomic Arsenals,1998-06-01,article,News,,"['ATOMIC WEAPONS', 'United States International Relations', 'Nuclear Tests', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT', 'Treaties', 'INDIA-INTERNATIONAL RELATIONS-PAKISTAN']"
Santo Domingo Journal; It's a Scandal! Dominicans Desert Beloved Lottery,1998-06-01,article,News,,"['Frauds and Swindling', 'Gambling', 'Biographical Information', 'Lotteries', 'Elections']"
Small Alabama Newspaper Prevails In Crusade to Expose Corrupt Sheriff,1998-06-01,article,News,,"['Police Brutality and Misconduct', 'Sentences (Criminal)', 'Biographical Information', 'Ethics', 'Police']"
Millennium-Bug Fixers,1998-06-01,article,Letter,,"['COMPUTERS AND INFORMATION SYSTEMS', 'Editorials', 'TWO THOUSAND (YEAR)']"
New Novel to Be Acid Test for Booksellers,1998-06-01,article,News,,"['Books and Literature', 'INDUSTRY PROFILES', 'Book Trade', 'Discount Selling', 'Trade Shows and Fairs']"
Valentine Happy Before Piazza,1998-06-01,article,News,,['Baseball']
"Paid Notice: Deaths  DECESARE, DR. RONALD L.",1998-06-01,article,Paid Death Notice,,[]
