headline,date,doc_type,material_type,section,keywords
Trump’s Book Club: A President Who Doesn’t Read Promotes the Books That Promote Him,2018-12-01,article,News,,"['Books and Literature', 'United States Politics and Government', 'Presidents and Presidency (US)']"
Kareem Hunt Is Cut by the Chiefs After a Video Showed Him Attacking a Woman,2018-12-01,article,News,,"['Football', 'Domestic Violence']"
Agency Pulls Back on Its Warning Against Talk of ‘Resistance’ in Federal Workplaces,2018-12-01,article,News,,['Hatch Act (1939)']
A China Hawk Gains Prominence as Trump Confronts Xi on Trade,2018-12-01,article,News,,"['United States International Relations', 'United States Economy', 'United States Politics and Government', 'Books and Literature']"
Wilmer Flores Is a Met No More,2018-12-01,article,News,,['Baseball']
Will Trump Speak Up Against China’s Oppression?,2018-12-01,article,Editorial,,"['United States International Relations', 'Human Rights and Human Rights Violations', 'Uighurs (Chinese Ethnic Group)', 'Embargoes and Sanctions', 'United States Politics and Government']"
ISIS Official Known for Caging Foes Is Captured by Iraq,2018-12-01,article,News,,"['Terrorism', 'Espionage and Intelligence Services']"
Canada Faces a New Challenge as a Century of Automaking Ends,2018-12-01,article,News,,"['Layoffs and Job Reductions', 'Shutdowns (Institutional)', 'Factories and Manufacturing', 'Automobiles']"
High Stakes for House Freshmen: The Office Lottery,2018-12-01,article,News,,"['Building Service Employees', 'Lotteries']"
Mets Appear Near a Deal for Robinson Cano and Edwin Diaz,2018-12-01,article,News,,"['Baseball', 'Trades (Sports)']"
Knickers the Steer Really Is Big. But Most of Us Don’t Know a Cow’s Normal Size.,2018-12-01,article,News,,"['Cattle', 'Factory Farming']"
Trump Tops Tricky Dick,2018-12-01,article,Op-Ed,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government']"
Scent of the Russians,2018-12-01,article,Op-Ed,,"['United States International Relations', 'United States Politics and Government', 'Defense and Military Forces', 'United States Defense and Military Forces', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']"
Quotation of the Day: Marriott Breach Puts Data of 500 Million at Risk,2018-12-01,article,Quote,,[]
Quit Stalling,2018-12-01,article,News,,['Crossword Puzzles']
Trouble Looms for Mexico’s New President,2018-12-01,article,Op-Ed,,"['United States International Relations', 'Immigration and Emigration', 'Asylum, Right of', 'International Trade and World Market', 'North American Free Trade Agreement']"
Justice Dept. Says McKinsey Hid Dual Roles to Profit From Bankruptcy,2018-12-01,article,News,,"['Bankruptcies', 'Suits and Litigation (Civil)', 'Mines and Mining']"
"Corrections: December 1, 2018",2018-12-01,article,Correction,,[]
"North Korean Soldier Defects to South, Crossing Heavily Armed Border",2018-12-01,article,News,,['Defectors (Political)']
Preserving Black American History Through Song in the Dominican Republic ,2018-12-01,article,News,,['Dominican-Americans']
Rwandan Women Paddle Into the Male World of Fishing,2018-12-01,article,News,,"[""Women's Rights""]"
"Trump Fund-Raiser Received Laundered Foreign Money, Prosecutors Say",2018-12-01,article,News,,"['Presidential Election of 2016', 'United States Politics and Government', 'Money Laundering', 'Lobbying and Lobbyists']"
George H.W. Bush: A Life of Public Service,2018-12-01,multimedia,Video,,['United States Politics and Government']
"George Bush, Who Steered Nation in Tumultuous Times, Is Dead at 94",2018-12-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Presidents and Presidency (US)', 'United States Politics and Government']"
George Bush: A Life in Photographs,2018-12-01,multimedia,Slideshow,,['United States Politics and Government']
George Bush: Points of Power ,2018-12-01,article,News,,"['United States Politics and Government', 'Presidents and Presidency (US)']"
What’s on TV Saturday: College Football and ‘Killing Eve’,2018-12-01,article,Schedule,,"['Movies', 'Television']"
"Michael Cohen, Ex-Trump Lawyer, Asks U.S. Judge for Leniency",2018-12-01,article,News,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'Special Prosecutors (Independent Counsel)', 'Ethics and Official Misconduct']"
"George H.W. Bush, Public Servant",2018-12-01,article,Editorial,,['United States Politics and Government']
George Bush’s Life in 13 Objects,2018-12-01,article,News,,"['United States Politics and Government', 'Presidents and Presidency (US)', 'Presidential Election of 1992', 'Presidential Election of 1984', 'Presidential Elections (US)', 'Vice Presidents and Vice Presidency (US)']"
Politicians and Family React to George Bush’s Death,2018-12-01,article,News,,['United States Politics and Government']
On Politics: The Biggest Stories of the Week,2018-12-01,article,News,,['United States Politics and Government']
"In a Divided Bosnia, Segregated Schools Persist",2018-12-01,article,News,,"['Education (K-12)', 'Segregation and Desegregation', 'Private and Sectarian Schools', 'Muslims and Islam']"
11 of Our Best Weekend Reads,2018-12-01,article,News,,"['#MeToo Movement', 'Missionaries']"
"Immigrants Are Entitled to Jury Trial for Deportable Offenses, New York Court Rules",2018-12-01,article,News,,"['Illegal Immigration', 'Decisions and Verdicts', 'Deportation', 'Appeals Courts (US)']"
The People of Mbomo Tell Their Stories,2018-12-01,article,News,,['Books and Literature']
Loss and Bravery: Intimate Snapshots From the First Decade of the AIDS Crisis,2018-12-01,article,News,,"['Acquired Immune Deficiency Syndrome', 'Homosexuality and Bisexuality', 'Photography']"
What It Means to Dress in Lagos,2018-12-01,article,News,,"['Fashion and Apparel', 'Politics and Government', 'your-feed-photojournalism']"
The Marvelous Mr. Mackie,2018-12-01,article,News,,"['Costumes', 'Theater']"
Wellness ‘For the Culture’,2018-12-01,article,News,,"['Diet and Nutrition', 'Exercise', 'Veganism']"
And the Beat Goes On ,2018-12-01,article,News,,"['Documentary Films and Programs', 'Blacks', 'Black People', 'Roller Skating', 'your-feed-photojournalism']"
Macron Inspects Damage After ‘Yellow Vest’ Protests as France Weighs State of Emergency,2018-12-01,article,News,,"['Yellow Vests Movement', 'Demonstrations, Protests and Riots', 'Politics and Government']"
The Books We Read to Help Us Understand Racism,2018-12-01,article,News,,"['Race and Ethnicity', 'Discrimination']"
