headline,date,doc_type,material_type,section,keywords
Vows: Steven and Sheera,2006-07-01,multimedia,Video,,['Weddings and Engagements']
Lens: St. Clair Bourne,2006-07-01,multimedia,Video,,[]
Lens: Laurie Cumbo,2006-07-01,multimedia,Video,,[]
Lens: Geoffrey Canada,2006-07-01,multimedia,Video,,[]
Jews for Jesus in New York,2006-07-01,multimedia,Video,,"['JEWS', 'Christians and Christianity', 'Religion and Churches']"
Fortune Smiles on the Germans,2006-07-01,multimedia,Video,,['World Cup (Soccer)']
Police Stop of Companion Puts Pressure on New Jersey State Official,2006-07-01,article,News,,['Politics and Government']
"Life, Liberty and Open Lanes",2006-07-01,article,Op-Ed,,"['Automobiles', 'Federal Aid (US)', 'Tolls', 'Roads and Traffic', 'Commuting', 'Delays (Transportation)']"
Katrina Relief Waste (1 Letter),2006-07-01,article,Letter,,"['HURRICANE KATRINA', 'Frauds and Swindling']"
Judge Rules for Microsoft in Antitrust Suit,2006-07-01,article,News,,"['Suits and Litigation', 'ANTITRUST ACTIONS AND LAWS']"
Moving Violations,2006-07-01,article,Op-Ed,,"['Transit Systems', 'Sexual Harassment', 'Subways']"
Discovery's 'Pedestrian Mission' Means a Lot to NASA,2006-07-01,article,News,,"['Space Stations', 'Space', 'SPACE SHUTTLE']"
Brooklyn: Crowd Attacks Driver After Accident,2006-07-01,article,News,,[]
Holiday Inn Sees Replay of the 50's in China,2006-07-01,article,News,,['HOTELS AND MOTELS']
"At the SummerScape Festival, a Lively Night of Lighthearted Liszt",2006-07-01,article,Review,,['Dancing']
When Do We Publish a Secret?,2006-07-01,article,News,,[]
Airfares Made Easy (or Easier),2006-07-01,article,News,,"['Prices (Fares, Fees and Rates)', 'AIRLINES AND AIRPLANES', 'Computers and the Internet']"
Don't Know Much About History,2006-07-01,article,Editorial,,[]
Consortium Buys Michaels for $6 Billion,2006-07-01,article,News,,['RETAIL STORES AND TRADE']
Detainees May Test Reach of Guantánamo Ruling,2006-07-01,article,News,,['Prisons and Prisoners']
Veteran of the Himalayas Enters a Rugged Alaska Race,2006-07-01,article,News,,['Mountains']
Billions Spent on Deals and Billions Given Away,2006-07-01,article,News,,[]
Italy Lands Another Blow for Soccer Establishment,2006-07-01,article,News,,['World Cup (Soccer)']
Germany: Lawmakers Back Federal Overhaul,2006-07-01,article,News,,['Constitutions']
Mixed Ruling in France on Suit Against Morgan Stanley,2006-07-01,article,News,,[]
"New Hope, Pa., Citizens Live Up to Town's Name",2006-07-01,article,News,,['Floods']
"Congo Nears Historic Election, Praying for Peace",2006-07-01,article,News,,"['Politics and Government', 'Elections']"
Names of the Dead,2006-07-01,article,News,,[]
Lessons Learned on New York's Hottest Corner,2006-07-01,article,News,,['Baseball']
