headline,date,doc_type,material_type,section,keywords
Storming the Web,2000-06-01,article,News,,[]
GARDEN Q.& A.,2000-06-01,article,Question,,['Gardens and Gardening']
"Paid Notice: Deaths  SACKS, DR. MICHAEL R.",2000-06-01,article,Paid Death Notice,,[]
Metro Matters; The Shots That Changed His Life,2000-06-01,article,News,,"['Murders and Attempted Murders', 'Gun Control', 'Empire State Building (NYC)', 'Firearms']"
Heading North to the Wireless Future,2000-06-01,article,News,,"['Cellular Telephones', 'Telephones and Telecommunications', 'Computers and the Internet']"
A Screenful of Windows,2000-06-01,article,Letter,,"['COMPUTER SOFTWARE', 'Computers and the Internet']"
Wendy's Massacre: Death Penalty Issue,2000-06-01,article,Letter,,"['Murders and Attempted Murders', 'Capital Punishment']"
PATH IS CLEARED FOR CUTS IN FEES FOR LONG DISTANCE,2000-06-01,article,News,,"['Prices (Fares, Fees and Rates)', 'Telephones and Telecommunications']"
Jets' Final First-Rounder Excels Quietly,2000-06-01,article,News,,['Football']
Elster Paces Dodgers As Superstars Flinch,2000-06-01,article,News,,['Baseball']
News of North Korean's Visit to China Seeps Out,2000-06-01,article,News,,"['United States International Relations', 'International Relations', 'CHINA-INTERNATIONAL RELATIONS-NORTH KOREA', 'CHINA-INTERNATIONAL RELATIONS-US']"
The Grit of Daily Life Meets Spiritual Epiphany,2000-06-01,article,Review,,"['Reviews', 'Books and Literature']"
Laptop Innovations,2000-06-01,article,Letter,,['Computers and the Internet']
"Stop Chatting and Deal, Grandpa",2000-06-01,article,News,,"['Computer and Video Games', 'INDUSTRY PROFILES']"
"Paid Notice: Deaths  MENAGH, DOROTHY",2000-06-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  FRYER, ROBERT S.",2000-06-01,article,Paid Death Notice,,[]
Fitting Right In at Lyford Cay,2000-06-01,article,Letter,,[]
"Paid Notice: Deaths  KOEHLER, DON",2000-06-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  PANKEN, IRVING J.",2000-06-01,article,Paid Death Notice,,[]
Wendy's Massacre: Death Penalty Issue,2000-06-01,article,Letter,,"['Murders and Attempted Murders', 'Capital Punishment']"
"Thomas Skutt, 69, Mutual of Omaha Chief",2000-06-01,article,Obituary; Biography,,"['Biographical Information', 'Deaths (Obituaries)']"
Charges Being Considered In Death From 1986 Attack,2000-06-01,article,News,,['Child Abuse and Neglect']
World Briefing,2000-06-01,article,News,,[]
Vietnam Memorial Has a Virtual Twin,2000-06-01,article,News,,"['Vietnam War', 'VIETNAM VETERANS MEMORIAL (WASHINGTON, DC)', 'Monuments and Memorials', 'Computers and the Internet']"
BUSINESS DIGEST,2000-06-01,article,Summary,,[]
ECONOMIC SCENE; Liability for Net vandalism should rest with those that can best manage the risk.,2000-06-01,article,News,,"['Computers and the Internet', 'Computer Security', 'Liability for Products']"
Schools Chief Hears Parents' Concerns Firsthand,2000-06-01,article,News,,"['Sex Education', 'Education and Schools', 'Tests and Testing']"
Island's Mineral Riches Pit 2 Families in Tug-of-War,2000-06-01,article,News,,"['Gas (Fuel)', 'Frauds and Swindling', 'Oil (Petroleum) and Gasoline', 'Suits and Litigation']"
COMPANY BRIEFS,2000-06-01,article,News,,[]
NewMil Bancorp in Deal,2000-06-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
"Paid Notice: Memorials  APFEL, IKE",2000-06-01,article,Paid Death Notice,,[]
CANADIAN AUTO SUBSIDIES,2000-06-01,article,News,,"['Automobiles', 'International Trade and World Market', 'Law and Legislation', 'Decisions and Verdicts']"
"Paid Notice: Deaths  RICHMAN, ZELDA (NEE SHAPIRO)",2000-06-01,article,Paid Death Notice,,[]
Strife Between Aristocrats and the Children of Tomorrow,2000-06-01,article,Review,,['Dancing']
Hope and Fear on Social Security,2000-06-01,article,Letter,,"['Social Security (US)', 'Stocks and Bonds']"
New York and New Jersey Are Said to Be Nearing an Accord on the Port Authority,2000-06-01,article,News,,"['World Trade Center (NYC)', 'Buses', 'AIR RIGHTS', 'Privatization', 'Ports', 'PORT AUTHORITY BUS TERMINAL (MANHATTAN)']"
Rangers Pick Sather as Club President and G.M.,2000-06-01,article,News,,"['Appointments and Executive Changes', 'Hockey, Ice']"
"The Artist Shuffles, Then Deals; A Rauschenberg As a Work of Chance",2000-06-01,article,News,,"['Philanthropy', 'Art']"
Bush Likely to Delay A Texas Execution,2000-06-01,article,Summary,,[]
Suffolk County Sheriff Says He Expects Jury Indictment,2000-06-01,article,News,,"['Police Brutality and Misconduct', 'Ethics', 'Police']"
