headline,date,doc_type,material_type,section,keywords
Lady Gaga Album Zooms to Megahit Status,2011-06-01,article,News,,"['Rap and Hip-Hop', 'Shopping and Retail']"
The Latest From FarmVille’s Creator: Empire and Allies,2011-06-01,article,News,,['Social Networking (Internet)']
Elite Colleges and Economic Diversity,2011-06-01,article,Letter,,"['Private and Sectarian Schools', 'ADMISSIONS STANDARDS', 'Colleges and Universities']"
"And Now, a Moment With Todd English’s Mother",2011-06-01,article,News,,"['Chefs', 'Cooking and Cookbooks', 'Restaurants']"
"A Look at Taproom No. 307, and Thoughts About a Gravesend Saloon",2011-06-01,article,News,,[]
Not Ready to Retire,2011-06-01,article,Letter,,"['Retirement', 'Labor and Jobs', 'Age, Chronological']"
Immigrants in Europe,2011-06-01,article,Letter,,['Immigration and Emigration']
Palin Visits Trump in New York,2011-06-01,article,News,,[]
New Insider Trading Trial Set to Begin,2011-06-01,article,News,,['Insider Trading']
Room Has a View at Roland Garros,2011-06-01,article,News,,"['Tennis', 'French Open (Tennis)']"
"Qualified Immunity, Unqualified Doubt",2011-06-01,article,Editorial,,"['Witnesses', 'Detainees']"
Mortgage Company Settles Maternity Leave Case,2011-06-01,article,News,,"['Women and Girls', 'Family Leaves', 'Housing and Real Estate', 'Discrimination', 'Mortgages']"
How to File a Mortgage Bias Complaint,2011-06-01,article,News,,"['Discrimination', 'Mortgages']"
Hooked on Meat,2011-06-01,article,News,,"['Diet and Nutrition', 'Economic Conditions and Trends', 'Meat']"
Hands Off Our Houses,2011-06-01,article,Op-Ed,,"['ARCHITECTURE', 'Contests and Prizes', 'Housing and Real Estate', 'Urban Areas', 'Poverty']"
"Battle for Libya | May 31, 2011",2011-06-01,multimedia,Slideshow,,[]
NATO Resumes Airstrikes After Qaddafi Vows to Fight On,2011-06-01,article,News,,"['Middle East and North Africa Unrest (2010- )', 'Politics and Government']"
New York Sues Over a Drilling Rules Plan,2011-06-01,article,News,,"['Natural Gas', 'Water Pollution', 'Hydraulic Fracturing']"
