headline,date,doc_type,material_type,section,keywords
Hingis Loses; Navratilova and Petrova Win,2006-09-01,article,News,,[]
Friday’s Matches,2006-09-01,article,News,,[]
Sidney Jones: Indonesia Matters,2006-09-01,multimedia,Video,,[]
Rising Islamic Extremism,2006-09-01,multimedia,Video,,[]
What Indonesia Can Teach the U.S.,2006-09-01,multimedia,Video,,[]
It's Who You Know,2006-09-01,multimedia,Video,,[]
Shift to the Right,2006-09-01,multimedia,Video,,[]
Insects,2006-09-01,article,News,,[]
The Milk Gap,2006-09-01,multimedia,Video,,"['Medicine and Health', 'BREAST', 'Babies', 'Women', 'Nursing of Infants']"
"On the Job, Nursing Mothers Are Finding a 2-Class System",2006-09-01,article,News,,[]
"Arts, Briefly",2006-09-01,article,News,,[]
People,2006-09-01,article,News,,['Executives and Management']
Marlins Succeed Despite Friction,2006-09-01,article,News,,['Baseball']
A Bet Against Those Who Bet Against the Company,2006-09-01,article,Summary,,"['Stocks and Bonds', 'Brokers and Brokerage Firms']"
"For New Lawyers, the Going Rate Has Gone Up",2006-09-01,article,News,,"['Hiring and Promotion', 'Bonuses', 'Legal Profession', 'Wages and Salaries']"
Remembrance of Downtown Past,2006-09-01,article,News,,['World Trade Center (NYC)']
Never Mind the MTV Awards. Just Bring on the Show.,2006-09-01,article,News,,"['MTV Video Music Awards', 'Music', 'Rock Music']"
"Despite Its 007 Cachet, Ford May Sell Aston Martin",2006-09-01,article,News,,['Automobiles']
A Taste for Foie Gras (1 Letter),2006-09-01,article,Letter,,"['Obesity', 'Foie Gras']"
Education Dept. Shared Student Data With F.B.I.,2006-09-01,article,News,,"['Education and Schools', 'Privacy', 'Terrorism']"
"For Israeli, Victories Are Service to Country",2006-09-01,article,News,,"['Tennis', 'United States Open (Tennis)']"
"Where Katrina Lingers, Football Is a Refuge",2006-09-01,article,News,,"['HURRICANE KATRINA', 'Football', 'Interscholastic Athletics']"
Elite Riders Come to Defense of Their Sport,2006-09-01,article,News,,"['Bicycles and Bicycling', 'Tour de France (Bicycle Race)', 'Steroids']"
Excavation of Buried Cars Brings Drivers Closure (but Nothing to Drive),2006-09-01,article,News,,"['Accidents and Safety', 'Automobile Insurance and Liability', 'Automobiles']"
"Accustomed to Upsetting Teams, Georgia Tech Eyes Notre Dame",2006-09-01,article,News,,"['College Athletics', 'Football']"
"Rocco Petrone, NASA Official, Dies at 80",2006-09-01,article,Obituary (Obit),,['Deaths (Obituaries)']
Hingis’s Comeback Stalls in the Second Round,2006-09-01,article,News,,[]
"Two Lives, Colliding Violently, Details of Fatal Stabbing Emerge",2006-09-01,article,News,,"['Assaults', 'Child Abuse and Neglect', 'Murders and Attempted Murders', 'Sex Crimes']"
Beyond the Trailer Park,2006-09-01,article,News,,"['Travel and Vacations', 'Real Estate', 'Mobile Homes and Trailers']"
Englewood: Owners of Burned Building Cited,2006-09-01,article,Brief,,['Basements and Cellars']
New Name and Strategy for Chip Division at Philips,2006-09-01,article,News,,"['Electronics', 'Computer Chips']"
Getting Past Katrina,2006-09-01,article,Op-Ed,,"['Blacks', 'Black People', 'Economic Conditions and Trends', 'HURRICANE KATRINA', 'Welfare (US)', 'Minimum Wage', 'Wages and Salaries']"
Multiple Jobs by Public Workers Strain Pension Plan in New Jersey,2006-09-01,article,News,,"['Budgets and Budgeting', 'Pensions and Retirement Plans', 'Government Employees']"
Baja Battens Down as Hurricane John Advances,2006-09-01,article,News,,[]
Saving Wild Butterflies (1 Letter),2006-09-01,article,Letter,,"['Environment', 'Butterflies and Moths']"
A Look Under the Hood at Democracy’s Engine,2006-09-01,article,Biography,,"['Legal Profession', 'Voter Registration and Requirements', 'United States Politics and Government']"
