headline,date,doc_type,material_type,section,keywords
"Kim Jong-un Offers North Korea’s Hand to South, While Chiding U.S.",2018-01-01,article,News,,"['Olympic Games (2018)', 'Nuclear Weapons', 'International Relations', 'United States International Relations']"
"For Trump, a Glittering Gala Ends a Winter Vacation Rooted in Routine",2018-01-01,article,News,,"['New Year', 'Parties (Social)', 'United States Politics and Government']"
Mariah Carey Redeems Herself on New Year’s Eve in Times Square,2018-01-01,article,News,,['New Year']
What’s on TV Monday: ‘The Untold Tales of Armistead Maupin’ and ‘Lovesick’,2018-01-01,article,Schedule,,"['Movies', 'Television']"
Happy New Year! Start It Off by Relaxing and Centering Yourself,2018-01-01,article,News,,"['New Year', 'Television', 'Movies']"
Quotation of the Day: V.A. Doctors Say Rating Push Hurts Patient Care,2018-01-01,article,Quote,,[]
"At Veterans Hospital in Oregon, a Push for Better Ratings Puts Patients at Risk, Doctors Say",2018-01-01,article,News,,"['Veterans', 'Hospitals', 'Health Insurance and Managed Care']"
Open Letter From Time's Up,2018-01-01,multimedia,Interactive Feature,,['Sexual Harassment']
"Turtle Treadmills, a Novel Test for Stamina",2018-01-01,multimedia,Video,,"['Turtles and Tortoises', 'Animal Behavior']"
How Does the Shape of a Head Affect the Brain?,2018-01-01,article,Question,,"['Mayans', 'Head (Body Part)', 'Brain']"
How Astrology Took Over the Internet,2018-01-01,article,News,,"['Astrology', 'Computers and the Internet', 'Mobile Applications']"
Displaced Persons,2018-01-01,article,Review,,['Books and Literature']
Beach Crawling Doesn’t Tire Out Baby Sea Turtles,2018-01-01,article,News,,"['Turtles and Tortoises', 'Light']"
China’s Ambitious New ‘Port’: Landlocked Kazakhstan,2018-01-01,article,News,,"['International Trade and World Market', 'Politics and Government', 'Freight (Cargo)', 'Railroads', 'Foreign Investments', 'Infrastructure (Public Works)']"
What to Read if You Want to Know More About North Korea,2018-01-01,article,Review,,['Books and Literature']
"Pulled Over in a Rental Car, With Heroin in the Trunk",2018-01-01,article,News,,"['Privacy', 'Automobiles', 'Search and Seizure', 'Fourth Amendment (US Constitution)']"
Powerful Hollywood Women Unveil Anti-Harassment Action Plan,2018-01-01,article,News,,"['Sexual Harassment', 'Women and Girls', '#MeToo Movement', 'ACTORS AND ACTRESSES', 'Television', 'Movies']"
"For the N.F.L. Playoffs, Much Has Changed. Then There Are the Patriots.",2018-01-01,article,News,,"['Playoff Games', 'Football', 'Super Bowl']"
A Boutique Hotel in New Orleans’s Garden District,2018-01-01,article,News,,"['Travel and Vacations', 'Hotels and Travel Lodgings']"
The Hunt for ‘Fire Cats’ Amid Northern California Ashes,2018-01-01,article,News,,"['Cats', 'Wildfires']"
Shopping for Fireplaces and Wood Stoves,2018-01-01,article,News,,"['Fireplaces', 'Real Estate and Housing (Residential)', 'Design', 'Interior Design and Furnishings']"
Kim Jong-un’s Overture Could Drive a Wedge Between South Korea and the U.S.,2018-01-01,article,News Analysis,,"['Nuclear Weapons', 'United States International Relations', 'United States Politics and Government', 'International Relations', 'Embargoes and Sanctions']"
"Submit Questions for A.G. Sulzberger, Our New Publisher",2018-01-01,article,News,,['Newspapers']
Finding Purpose for a Good Life. But Also a Healthy One.,2018-01-01,article,News,,"['Preventive Medicine', 'Happiness', 'Friendship']"
They Took On the Food Giants — and Won,2018-01-01,article,News,,"['Food', 'Cooking and Cookbooks', 'Diet and Nutrition', 'Trans Fatty Acids', 'Oils and Fats']"
"Chief of Compass, U.K. Catering Giant, Is Killed in Plane Crash",2018-01-01,article,News,,"['Aviation Accidents, Safety and Disasters', 'Deaths (Fatalities)', 'Appointments and Executive Changes', 'Catering']"
Have a Hangover From 2017? Here Are Some Suggestions for TV Shows to Stream,2018-01-01,article,News,,['Television']
Sync your calendar with the solar system,2018-01-01,multimedia,Interactive Feature,,"['Space and Astronomy', 'Moon', 'Eclipses', 'Seasons and Months', 'Solar System', 'Mars (Planet)', 'Sun', 'Mercury (Planet)', 'Planets', 'Asteroids', 'Satellites']"
Rocket Launches and Trips to the Moon We’re Looking Forward To in 2018,2018-01-01,article,News,,"['Space and Astronomy', 'Moon', 'Rocket Science and Propulsion', 'Private Spaceflight']"
"18 Years Into the New Millennium, Finding My Younger Self",2018-01-01,article,News,,"['Exercise', 'Therapy and Rehabilitation', 'Age, Chronological']"
Renewal or Gentrification? London Borough Grapples With a Revamp,2018-01-01,article,News,,"['Area Planning and Renewal', 'Gentrification', 'vis-multimedia']"
A Prescient Sci-Fi ‘Parable’ Gets Set to Music,2018-01-01,article,News,,"['Theater', 'Under the Radar Festival']"
"And for His Next Trick, Hopping Genres",2018-01-01,article,News,,"['Music', 'Theater']"
"Fast, Cheap Testing for Tuberculosis? Soon It May Be Possible",2018-01-01,article,News,,"['Tuberculosis', 'Tests (Medical)', 'Coughs', 'Nanotechnology']"
New Jersey Teenager in Custody After 4 Are Found Shot to Death in Home,2018-01-01,article,News,,"['Murders, Attempted Murders and Homicides', 'Firearms']"
Happy New Year!,2018-01-01,article,News,,"['Cooking and Cookbooks', 'Recipes']"
Conquering Her Mobility Obstacles With an Upbeat Attitude,2018-01-01,article,News,,['Philanthropy']
"Korean War, a ‘Forgotten’ Conflict That Shaped the Modern World",2018-01-01,article,News,,"['Korean War', 'Defense and Military Forces', 'Politics and Government', 'Cold War Era', 'International Relations']"
Fiber Is Good for You. Now Scientists May Know Why.,2018-01-01,article,News,,"['Fiber (Dietary)', 'Diet and Nutrition', 'Digestive Tract', 'Microbiology', 'Bacteria', 'Immune System', 'Biology and Biochemistry']"
Sex and Faith Overheat in Jamie Quatro’s ‘Fire Sermon’,2018-01-01,article,Review,,['Books and Literature']
Review: The Met Opera’s ‘Tosca’ Overcomes Months of Chaos,2018-01-01,article,Review,,['Opera']
"Art-World Giants Give $40,000 Grants to Three Poets",2018-01-01,article,News,,"['Poetry and Poets', 'Grants (Corporate and Foundation)']"
Deadly Iran Protests Prompt Warning of Harsher Response,2018-01-01,article,News,,"['Demonstrations, Protests and Riots', 'Politics and Government']"
Several N.F.L. Coaches Depart as Regular Season Ends,2018-01-01,article,News,,"['Football', 'Coaches and Managers']"
Recreational Pot Is Officially Legal in California,2018-01-01,article,News,,"['Marijuana', 'Law and Legislation']"
"With Disney Deal Looming, Murdoch’s Empire Is Fractured",2018-01-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Movies', 'Television', 'News and News Media']"
Those Seatback Screens on Planes Are Starting to Disappear,2018-01-01,article,News,,"['AIRLINES AND AIRPLANES', 'Smartphones']"
Copying iPhone Messages to the Computer,2018-01-01,article,Question,,"['iPhone', 'Text Messaging', 'Computers and the Internet']"
"Teterboro Airport: Steeped in Glamour, History and Noise",2018-01-01,article,News,,['AIRPORTS']
Lena Hall Plans an Ambitious Tribute to Her Favorite Musicians,2018-01-01,article,News,,['Music']
"Iran, North Korea, New Year: Your Tuesday Briefing",2018-01-01,article,briefing,,[]
"In Chilly Start to 2nd Term, Mayor Looks Beyond New York",2018-01-01,article,News,,"['Mayors', 'Politics and Government']"
Splitting Up Families: A Heartless Migrant Policy,2018-01-01,article,Letter,,"['Immigration and Emigration', 'Children and Childhood', 'Family Separation Policy (US Immigration)']"
Sex Abuse of Afghan Women,2018-01-01,article,Letter,,['#MeToo Movement']
Rex Tillerson’s View of World Affairs,2018-01-01,article,Letter,,['United States International Relations']
Coping With the Loss of a Newborn Child,2018-01-01,article,Letter,,"['Infant Mortality', 'Grief (Emotion)']"
Support for the ‘Dreamers’,2018-01-01,article,Letter,,"['Deportation', 'Education (K-12)']"
A Note From Our New Publisher,2018-01-01,multimedia,Interactive Feature,,"['News and News Media', 'Newspapers']"
"Fighting Climate Change, One Laundry Load at a Time",2018-01-01,article,News,,"['Cleansers, Detergents and Soaps', 'Microbiology', 'Washing Machines and Dryers', 'Research', 'Global Warming', 'Energy Efficiency', 'vis-photo']"
How Antivirus Software Can Be Turned Into a Tool for Spying,2018-01-01,article,News,,"['Computer Security', 'Surveillance of Citizens by Government', 'Cyberwarfare and Defense', 'Espionage and Intelligence Services']"
Taylor Swift’s ‘Reputation’ Takes Back No. 1 on the Chart,2018-01-01,article,News,,"['Rap and Hip-Hop', 'Pop and Rock Music']"
Can the Economy Keep Calm and Carry On?,2018-01-01,article,Op-Ed,,"['United States Economy', 'United States Politics and Government']"
National Anthem Protests Sidelined by Ambiguity,2018-01-01,article,News,,"['United States National Anthem Protests (2016- )', 'Football', 'United States Politics and Government']"
"Maura Jacobson, Creator of Witty Crosswords, Dies at 91",2018-01-01,article,Obituary (Obit),,"['Crossword Puzzles', 'Deaths (Obituaries)']"
A Literary Portrait of Richard Avedon Causes Controversy,2018-01-01,article,News,,"['Books and Literature', 'Photography']"
Was America Duped at Khe Sanh?,2018-01-01,article,Op-Ed,,['Vietnam War']
States Pay the Price When You Buy Online,2018-01-01,article,Op-Ed,,"['States (US)', 'E-Commerce', 'Sales and Excise Taxes']"
"On the Trail of a Story in Lebanon, Stumbling on a Scoop",2018-01-01,article,News,,"['Palestinians', 'United States International Relations']"
"The Trump Effect: Business, Anticipating Less Regulation, Loosens Purse Strings",2018-01-01,article,News,,"['Corporations', 'Regulation and Deregulation of Industry', 'United States Economy', 'United States Politics and Government']"
"Calestous Juma, 64, Dies; Sought Innovation in African Agriculture",2018-01-01,article,Obituary (Obit),,"['United Nations Convention on Biological Diversity', 'Agriculture and Farming', 'Innovation', 'Science and Technology', 'Deaths (Obituaries)']"
"At a Frigid Winter Classic, the Rangers Hold Off the Sabres",2018-01-01,article,News,,"['Hockey, Ice']"
Meeting Bill Murray,2018-01-01,article,News,,['Comedy and Humor']
How Not to Impeach,2018-01-01,article,Op-Ed,,"['United States Politics and Government', 'Impeachment', 'Constitution (US)']"
Emboldened Israeli Right Presses Moves to Doom 2-State Solution,2018-01-01,article,News,,"['Palestinians', 'Israeli Settlements', 'International Relations', 'United States International Relations']"
A.I. and Big Data Could Power a New War on Poverty,2018-01-01,article,Op-Ed,,"['Artificial Intelligence', 'Poverty', 'United States Economy', 'Vocational Training', 'Layoffs and Job Reductions', 'Labor and Jobs', 'Data-Mining and Database Marketing', 'United States Politics and Government', 'Education (K-12)', 'Unemployment', 'Driverless and Semiautonomous Vehicles']"
2 American Families Are Mourned After Plane Crash in Costa Rica,2018-01-01,article,News,,"['Aviation Accidents, Safety and Disasters', 'Deaths (Fatalities)']"
Weather and Visiting Senator Steal the Show at de Blasio Inauguration,2018-01-01,article,News,,['Inaugurations']
"At de Blasio Inaugural, Speeches by Two Who Might Replace Him",2018-01-01,article,News,,"['Elections, Comptrollers', 'Elections, Public Advocate', 'Inaugurations']"
Park or Playground? Semantics Dispute Illuminates Preservationists’ Fight,2018-01-02,article,News,,"['Parks and Other Recreation Areas', 'Mixed-Use Developments', 'Land Use Policies', 'Suits and Litigation (Civil)']"
Toasts to the Deals (and Other Winners) of 2017,2018-01-02,article,News,,"['Mergers, Acquisitions and Divestitures', 'Tax Cuts and Jobs Act (2017)', 'Two Thousand Seventeen']"
Peter Martins Retires From New York City Ballet After Misconduct Allegations,2018-01-02,article,News,,"['Dancing', 'Sexual Harassment']"
"Ukraine’s Lofty Ambitions, Fallen to Earth",2018-01-02,article,News,,"['Space and Astronomy', 'Rocket Science and Propulsion']"
‘A New Progressive Era’ in New York City,2018-01-02,article,Editorial,,"['Inaugurations', 'Mayors']"
College Football Playoff: Georgia Outlasts Oklahoma in Rose Bowl,2018-01-02,article,News,,"['Football (College)', 'Rose Bowl (Football Game)']"
The Retreat to Tribalism,2018-01-02,article,Op-Ed,,"['United States Politics and Government', 'Ethics (Personal)']"
"Gretchen Carlson, Miss America 1989, Is Picked to Lead Pageant",2018-01-02,article,News,,"['Sexual Harassment', 'Beauty Contests', 'Appointments and Executive Changes', 'Boards of Directors']"
Disobey an Order,2018-01-02,article,News,,['Crossword Puzzles']
How Much Will Isaiah Thomas Improve the Cavaliers?,2018-01-02,article,News,,['Basketball']
"Quotation of the Day: Skittish and Skulking, California’s ‘Fire Cats’ Prove Hard to Corral",2018-01-02,article,Quote,,[]
"No Corrections: January 2, 2018",2018-01-02,article,News,,[]
"In a Top-Heavy Premier League, More Teams Rush to the Bunker",2018-01-02,article,News,,['Soccer']
"Iran, North Korea, Time’s Up: Your Tuesday Briefing",2018-01-02,article,briefing,,[]
Word + Quiz: abscond,2018-01-02,article,News,,[]
Alabama Beats Clemson to Set Up All-S.E.C. Championship Game,2018-01-02,article,News,,"['Football (College)', 'Sugar Bowl', 'College Football Playoff National Championship']"
"Kim Jong-un Goes Dapper, Updating His Style Along With His Arsenal",2018-01-02,article,News,,['Suits (Apparel)']
"‘Fake News’: Wide Reach but Little Impact, Study Suggests",2018-01-02,article,News,,"['News and News Media', 'Rumors and Misinformation', 'Computers and the Internet', 'Newspapers']"
New Year’s Resolutions,2018-01-02,article,News,,[]
"To Sate China’s Demand, African Donkeys Are Stolen and Skinned",2018-01-02,article,News,,"['Donkeys', 'Animal Abuse, Rights and Welfare', 'Alternative and Complementary Medicine', 'Slaughterhouses']"
"8 Easy, Meaningful New Year’s Resolutions for Better Health",2018-01-02,article,News,,"['New Year', 'Mental Health and Disorders']"
"Teenagers, Stop Asking for Nude Photos",2018-01-02,article,News,,"['Teenagers and Adolescence', 'Text Messaging', 'Sexting', 'Sexual Harassment', 'Dating and Relationships', 'Parenting', 'Nudism and Nudity']"
South Korea Proposes Border Talks With North Korea After Kim’s Overture,2018-01-02,article,News,,"['International Relations', 'Defense and Military Forces', 'Olympic Games (2018)', 'Nuclear Tests', 'United States International Relations']"
What Are Your Predictions for 2018?,2018-01-02,article,News,,[]
Why the U.S. Spends So Much More Than Other Nations on Health Care,2018-01-02,article,News,,"['Health Insurance and Managed Care', 'Prices (Fares, Fees and Rates)', 'Hospitals', 'Regulation and Deregulation of Industry']"
Teaching Activities for: ‘Powerful Hollywood Women Unveil Anti-Harassment Action Plan’,2018-01-02,article,News,,[]
This Week’s Quiz: How Smart a Traveler Are You?,2018-01-02,multimedia,Interactive Feature,,"['Travel and Vacations', 'Budget Travel']"
Can an Algorithm Tell When Kids Are in Danger?,2018-01-02,article,News,,"['Child Abuse and Neglect', 'Foster Care', 'Data-Mining and Database Marketing', 'Artificial Intelligence']"
How Langston Hughes Brought His Radical Vision to the Novel,2018-01-02,article,News,,"['Books and Literature', 'Writing and Writers', 'Blacks', 'Black People']"
An Unrelenting Georgia Wears Down Oklahoma in a Clash of Styles,2018-01-02,article,News,,"['Football (College)', 'College Football Playoff National Championship']"
We Are What We Read,2018-01-02,article,Review,,['Books and Literature']
American Politics Is Swamped With ‘Bad Faith’ Actors,2018-01-02,article,News,,['United States Politics and Government']
A Cuban Island That Has Played Both Paradise and Prison,2018-01-02,article,News,,"['Travel and Vacations', 'Islands']"
O Cold Night!,2018-01-02,article,News,,"['New Year', 'Music', 'Dancing', 'Parties (Social)']"
A Treehouse With a View,2018-01-02,multimedia,Slideshow,,"['Real Estate and Housing (Residential)', 'ARCHITECTURE', 'Interior Design and Furnishings']"
"In Hastings-on-Hudson, a House in the Trees",2018-01-02,article,News,,"['Real Estate and Housing (Residential)', 'Design', 'ARCHITECTURE']"
"North Korea, Iran, College Football: Your Tuesday Briefing",2018-01-02,article,briefing,,[]
Listen to ‘The Daily’: How the Russia Inquiry Began,2018-01-02,audio,,,[]
Listen to ‘The Daily’: How the Russia Inquiry Began,2018-01-02,article,briefing,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Special Prosecutors (Independent Counsel)', 'Espionage and Intelligence Services', 'United States International Relations', 'Presidential Election of 2016']"
New York Today: New Year’s Freeze,2018-01-02,article,briefing,,[]
"Hard-Liners and Reformers Tapped Iranians’ Ire. Now, Both Are Protest Targets.",2018-01-02,article,News,,"['Demonstrations, Protests and Riots', 'Defense and Military Forces', 'Budgets and Budgeting']"
Pakistan Dismisses Trump’s Tweet on Aid as ‘Incomprehensible’,2018-01-02,article,News,,"['Terrorism', 'United States International Relations']"
Hoda Kotb Named to Replace Matt Lauer as Co-Anchor of NBC’s ‘Today’,2018-01-02,article,News,,"['Television', 'News and News Media', '#MeToo Movement']"
Peter Thiel Is a Bitcoin Believer: DealBook Briefing,2018-01-02,article,News,,"['Mergers, Acquisitions and Divestitures', 'Tax Cuts and Jobs Act (2017)', 'Mutual Funds', '#MeToo Movement']"
How Trump Is Helping China,2018-01-02,article,Op-Ed,,"['United States International Relations', 'United States Politics and Government', 'International Trade and World Market']"
President Trump Threatens to Withhold Aid to Palestinians,2018-01-02,article,News,,"['United States Politics and Government', 'Classified Information and State Secrets']"
California Today: Legalization Is Here! Shrug.,2018-01-02,article,briefing,,[]
"Logan Paul, YouTube Star, Says Posting Video of Dead Body Was ‘Misguided’",2018-01-02,article,News,,"['Suicides and Suicide Attempts', 'Apologies', 'Video Recordings, Downloads and Streaming']"
What’s on TV Tuesday: ‘Tesla’s Death Ray’ and Near East Relief,2018-01-02,article,Schedule,,"['Television', 'Movies', 'Documentary Films and Programs']"
"Afraid of Falling? For Older Adults, the Dutch Have a Cure",2018-01-02,article,News,,"['Falls', 'Elderly', 'vis-photo']"
Adjusting Twitter’s Sensitivities,2018-01-02,article,Question,,"['Computers and the Internet', 'Social Media', 'Smartphones']"
History Is About to Change at New York City Ballet. How?,2018-01-02,article,News,,"['Dancing', 'Sexual Harassment', 'Social Media']"
"Tiffany Haddish on Nasty Men, Her ‘S.N.L.’ Feat and ‘Girls Trip’",2018-01-02,article,News,,['Movies']
A Saucy App Knows China’s Taste in News. The Censors Are Worried.,2018-01-02,article,News,,"['Censorship', 'Mobile Applications']"
Dylan McDermott: The First Time I Waited On a Celebrity’s Table,2018-01-02,article,News,,['Restaurants']
Successfully Manage Your Career,2018-01-02,multimedia,Interactive Feature,,['Careers and Professions']
"Scandals Keep Breaking, but Restaurateurs Have Yet to Own Up",2018-01-02,article,News,,"['Restaurants', 'Sexual Harassment', '#MeToo Movement', 'Chefs']"
Saban’s Great. We Get It. But Can We Pause to Embrace Georgia?,2018-01-02,article,News,,"['Football (College)', 'Coaches and Managers']"
New & Noteworthy,2018-01-02,article,News,,['Books and Literature']
"Seeing an Opening to Leave Her Husband, She Took It and Didn’t Look Back",2018-01-02,article,News,,[]
The Kindest Cut of All: A Pork Rib With Slow-Cooked Comforts,2018-01-02,article,News,,"['Pork', 'Cooking and Cookbooks', 'Butchers and Butchering']"
"For Michelle Ellsworth, Practice Makes … More Practice",2018-01-02,article,News,,"['Art', 'Dancing']"
Meteor Showers That Lit Up Night Skies in 2018,2018-01-02,multimedia,Interactive Feature,,"['Space and Astronomy', 'Meteors and Meteorites', 'Comets', 'Solar System']"
"After 8 Years, La Goulue Reopens on the Upper East Side",2018-01-02,article,News,,['Restaurants']
"Pulled From the Past: Easy, Delicious Recipes for 2018",2018-01-02,article,News,,"['Cooking and Cookbooks', 'Seafood', 'Pasta']"
Taiwan Dentist Must Pay His Mother Nearly $1 Million for ‘Upbringing’,2018-01-02,article,News,,"['Teeth and Dentistry', 'Parenting', 'Suits and Litigation (Civil)']"
Fire Kills 13 Monkeys at U.K. Safari Park,2018-01-02,article,News,,"['Monkeys and Apes', 'Fires and Firefighters', 'Safaris']"
Review: ‘The X-Files’ in a Familiar Groove,2018-01-02,article,News,,['Television']
"In Hollywood, Another Sign of Women Punching Back",2018-01-02,article,News,,"['Art', 'Women and Girls', '#MeToo Movement']"
"Kim Jong-un, Pakistan, Iran: Your Wednesday Briefing",2018-01-02,article,briefing,,[]
"Orrin Hatch, Utah Senator, to Retire, Opening Path for Mitt Romney",2018-01-02,article,News,,['United States Politics and Government']
Behind the Cover: 12.31.17,2018-01-02,article,News,,[]
Dave Chappelle Stumbles Into the #MeToo Moment,2018-01-02,article,News,,"['Comedy and Humor', '#MeToo Movement']"
"A Cleansing Juice Recipe, From the Missoni Family",2018-01-02,article,News,,"['Recipes', 'Juices', 'Food']"
Review: The Incomplete Vision of ‘Anatomy of a Male Ballet Dancer’,2018-01-02,article,Review,,"['Documentary Films and Programs', 'Dancing']"
Building a Modern Airport in Salt Lake City From One Well Past Its Prime,2018-01-02,article,News,,"['AIRPORTS', 'Restoration and Renovation', 'Infrastructure (Public Works)']"
Recent Commercial Real Estate Transactions,2018-01-02,article,News,,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)', 'Renting and Leasing (Real Estate)']"
"Robert Mann, a Founder of the Juilliard Quartet, Dies at 97",2018-01-02,article,Obituary (Obit),,"['Classical Music', 'Deaths (Obituaries)']"
Vice Media Places Two Executives on Leave,2018-01-02,article,News,,"['Sexual Harassment', 'Workplace Hazards and Violations', '#MeToo Movement']"
‘Neon in Daylight’ Lights Up Ambivalence With Shades of Didion and Others,2018-01-02,article,Review,,['Books and Literature']
"America’s Image, According to Trump",2018-01-02,article,Letter,,['Russian Interference in 2016 US Elections and Ties to Trump Associates']
Israel’s Bright Future,2018-01-02,article,Letter,,[]
Olivia Wilde Doesn’t Do a Painted-on Face,2018-01-02,article,News,,"['Cosmetics and Toiletries', 'Skin']"
"‘Well Done, Arthur!’",2018-01-02,article,Letter,,[]
Accusations Against Chuck Close,2018-01-02,article,Letter,,['Sexual Harassment']
The Advantages of Robots,2018-01-02,article,Letter,,"['Robots and Robotics', 'Labor and Jobs']"
How to Truly Help the Poor,2018-01-02,article,Letter,,"['ABORTION', 'Christians and Christianity']"
Erica Garner and How America Destroys Black Families,2018-01-02,article,Op-Ed,,"['Blacks', 'Black People', 'Families and Family Life', 'Police Brutality, Misconduct and Shootings', 'Discrimination']"
"The Best TV Shows and Movies New to Netflix, Amazon and More in January",2018-01-02,article,News,,"['Movies', 'Television']"
Why Iran Is Protesting,2018-01-02,article,Op-Ed,,"['Demonstrations, Protests and Riots', 'Economic Conditions and Trends', 'Politics and Government']"
"Trump Reiterates Support for Iranian Protesters, but Also Criticizes Obama",2018-01-02,article,News,,"['United States International Relations', 'Demonstrations, Protests and Riots', 'Embargoes and Sanctions']"
"With ‘The Chi,’ Lena Waithe Heads Home in Search of the Real Chicago",2018-01-02,article,News,,"['Television', 'Blacks', 'Black People']"
TV Content Wars: Too Many Characters Chasing Not Enough Action,2018-01-02,article,News,,"['Television', 'Movies', 'Media', 'Mergers, Acquisitions and Divestitures']"
"Florida Man Charged With Beating Stepson, 7, to Death",2018-01-02,article,News,,"['Murders, Attempted Murders and Homicides', 'Child Abuse and Neglect']"
Obesity Is the Main Contributor to Diabetes in Blacks and Whites,2018-01-02,article,News,,"['Diabetes', 'Blacks', 'Black People', 'Race and Ethnicity', 'Obesity', 'Whites']"
"Ballet Leaders Allowed Peter Martins to Act With Impunity, Dancers Say",2018-01-02,article,News,,"['Dancing', 'Sexual Harassment', '#MeToo Movement']"
On Next Council Speaker’s Agenda: More Oversight and More Subway Aid,2018-01-02,article,News,,"['Local Government', 'Politics and Government']"
What We’re Reading,2018-01-02,article,News,,[]
Tips from Sneaker Heads on Scoring the Hottest Shoes and Keeping Them Fresh,2018-01-02,article,News,,"['Sneakers', 'Fashion and Apparel']"
German Lawmaker Who Called Muslims ‘Rapist Hordes’ Faces Sanctions,2018-01-02,article,News,,"['Discrimination', 'Hate Crimes', 'Muslims and Islam']"
Care Suffers as More Nursing Homes Feed Money Into Corporate Webs,2018-01-02,article,News,,"['Nursing Homes', 'Elder Care', 'Corporate Taxes', 'Renting and Leasing (Real Estate)']"
"China, Moving to Cut Emissions, Halts Production of 500 Car Models",2018-01-02,article,News,,"['Automobiles', 'Fuel Emissions (Transportation)', 'Greenhouse Gas Emissions', 'Global Warming', 'Air Pollution', 'Electric and Hybrid Vehicles']"
It’s So Cold That ...,2018-01-02,article,News,,"['Weather', 'ANIMALS', 'Temperature', 'Sharks', 'Records and Achievements']"
The Best Movies and TV Shows New on Netflix Canada in January,2018-01-02,article,News,,[]
Review: Everyday Chatter Unveils a Mystery in ‘Say Something Bunny!’,2018-01-02,article,Review,,['Theater']
Albany Lawmakers Signal Consensus on New Sexual Harassment Policies,2018-01-02,article,News,,"['Sexual Harassment', 'State Legislatures', 'Law and Legislation', '#MeToo Movement']"
Andy Murray’s Australian Open Is in Doubt Because of Lingering Hip Problem,2018-01-02,article,News,,"['Tennis', 'Australian Open (Tennis)']"
Five Festivals for the Open-Minded Theater and Dance Lover,2018-01-02,article,News,,"['Coil Festival', 'Art']"
"Lawrence Stager, Creative Biblical Archaeologist, Dies at 74",2018-01-02,article,Obituary (Obit),,"['ARCHAEOLOGY AND ANTHROPOLOGY', 'Bible', 'Deaths (Obituaries)']"
"City Will Place 1,500 Bollards to Counter Vehicle Attacks",2018-01-02,article,News,,"['Terrorism', 'Security and Warning Systems', 'Traffic Accidents and Safety', 'Manhattan, NY, Attack (October, 2017)', 'Infrastructure (Public Works)']"
Walking the Dog,2018-01-02,article,News,,['Dogs']
"Iran, North Korea, Orrin Hatch: Your Tuesday Evening Briefing",2018-01-02,article,briefing,,[]
"As Flow of Foreign Students Wanes, U.S. Universities Feel the Sting",2018-01-02,article,News,,"['Foreign Students (in US)', 'Colleges and Universities', 'Immigration and Emigration']"
Netanyahu Allies Rethink Remapping of Jerusalem,2018-01-02,article,News,,['Palestinians']
U.S. Service Member Is Killed in Afghan Province,2018-01-02,article,News,,"['United States Defense and Military Forces', 'Afghanistan War (2001- )', 'United States Politics and Government']"
