headline,date,doc_type,material_type,section,keywords
A Leak-Prone White House Finally Manages to Keep a Secret,2019-12-01,article,News,,['Afghanistan War (2001- )']
Justin Fields Has ‘Heisman Moment’ in Ohio State’s Win Over Michigan,2019-12-01,article,News,,['Football (College)']
Mikaela Shiffrin Learns a New Way to Win: Without Her Mother as Coach,2019-12-01,article,News,,['World Cup (Skiing)']
Leonardo DiCaprio Responds to Brazil’s President About Amazon Fires,2019-12-01,article,News,,"['Social Media', 'Environment', 'Fires and Firefighters', 'Global Warming', 'Computers and the Internet']"
Cooking Grease Down a Drain Eyed in Sewage Flood of at Least 80 Homes,2019-12-01,article,News,,"['Sewers and Sewage', 'Waste Materials and Disposal', 'Water Pollution', 'Basements and Cellars']"
Trump’s Intervention in SEALs Case Tests Pentagon’s Tolerance,2019-12-01,article,News,,"['Iraq War (2003-11)', 'War Crimes, Genocide and Crimes Against Humanity', 'Civilian Casualties', 'United States Defense and Military Forces', 'United States Politics and Government', 'internal-national collaboration']"
"9 Family Members Die in Plane Crash During Storm in South Dakota, Officials Say",2019-12-01,article,News,,"['Aviation Accidents, Safety and Disasters', 'Snow and Snowstorms', 'Deaths (Fatalities)', 'AIRLINES AND AIRPLANES']"
"Daniella Berman, Anthony Cak",2019-12-01,article,News,,['Weddings and Engagements']
"Quotation of the Day: Amazon’s Expansive, Creeping Influence in an American City",2019-12-01,article,Quote,,[]
"Corrections: Dec. 1, 2019",2019-12-01,article,News,,[]
"Ellie Krupnick, Daniel Aronhime",2019-12-01,article,News,,['Weddings and Engagements']
"Helen Yang, Maxwell Meyer",2019-12-01,article,News,,['Weddings and Engagements']
"Courtney Bass, Daniel Sherizen",2019-12-01,article,News,,['Weddings and Engagements']
"Lindsey Puliti, Gregory Kay",2019-12-01,article,News,,['Weddings and Engagements']
What’s on TV Sunday: Kacey Musgraves’s Christmas Show and ‘Apollo 11’,2019-12-01,article,News,,"['Television', 'Movies']"
China Cracks Down on Fentanyl. But Is It Enough to End the U.S. Epidemic?,2019-12-01,article,News,,"['Fentanyl', 'Drug Abuse and Traffic', 'Opioids and Opiates', 'Regulation and Deregulation of Industry', 'United States International Relations']"
‘My Children Often Call Me Old-Fashioned. I Prefer Traditional.’,2019-12-01,article,News,,[]
Plunge in 3 Hong Kong Stocks Offers a Cautionary Tale,2019-12-01,article,News,,"['Stocks and Bonds', 'Securities and Commodities Violations', 'Politics and Government', 'Short Selling', 'Regulation and Deregulation of Industry']"
Hong Kong Police Fire Tear Gas as Protesters Return in Force,2019-12-01,article,News,,"['Demonstrations, Protests and Riots', 'Hong Kong Protests (2019)', 'Politics and Government', 'Elections']"
‘Sent Candy’: Cockpit Tapes Show Russian Pilots Bombing Syrian Civilians,2019-12-01,multimedia,Video,,"['Civilian Casualties', 'your-feed-visual-investigations', 'War Crimes, Genocide and Crimes Against Humanity']"
A Civilian Camp in Syria Was Bombed. Here’s How We Traced the Culprit.,2019-12-01,article,News,,"['your-feed-visual-investigations', 'War Crimes, Genocide and Crimes Against Humanity']"
Called to Serve Children and Looking for Her Opportunity,2019-12-01,article,News,,[]
How a Curious Mammal Evolved Its Venom,2019-12-01,article,News,,"['Solenodons (Animals)', 'Poisoning and Poisons', 'Mammals', 'Genetics and Heredity', 'Evolution (Biology)', 'Endangered and Extinct Species', 'Research', 'your-feed-science']"
"Homes That Sold for Around $600,000",2019-12-01,article,News,,['Real Estate and Housing (Residential)']
How a Divided Left Is Losing the Battle on Abortion,2019-12-01,article,News,,"['ABORTION', 'Birth Control and Family Planning', 'Presidential Election of 2020', ""Women's Rights"", 'United States Politics and Government', 'Women and Girls', 'Law and Legislation', 'States (US)']"
‘I Wanted to Die:’ Northern Ireland Confronts a Suicide Crisis,2019-12-01,article,News,,"['Depression (Mental)', 'Mental Health and Disorders', 'Anxiety and Stress', 'Post-Traumatic Stress Disorder', 'Terrorism', 'Suicides and Suicide Attempts']"
Assange to Testify on Being Recorded in Embassy in London,2019-12-01,article,News,,"['Classified Information and State Secrets', 'Diplomatic Service, Embassies and Consulates', 'Espionage and Intelligence Services']"
"Holiday Travel, AIDS, Sea Snakes: Your Weekend Briefing",2019-12-01,article,briefing,,[]
"U.S. Drone Killed Afghan Civilians, Officials Say",2019-12-01,article,News,,"['Drones (Pilotless Planes)', 'Civilian Casualties', 'Afghanistan War (2001- )']"
"In Prince Andrew Scandal, Prince Charles Emerges as Monarch-in-Waiting",2019-12-01,article,News,,"['Royal Families', 'Politics and Government']"
The Week in Business: The King of Luxury Just Got Even Richer,2019-12-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'High Net Worth Individuals']"
"China Is Aiming to ‘Break’ Detained Australian Writer, Lawyers Say",2019-12-01,article,News,,"['Politics and Government', 'Political Prisoners', 'Espionage and Intelligence Services']"
"10 People Wounded in New Orleans Shooting, Police Say",2019-12-01,article,News,,"['Murders, Attempted Murders and Homicides']"
How I Found Myself in Mrs. Maisel’s Shoes,2019-12-01,article,News,,"['Comedy and Humor', 'Bars and Nightclubs']"
"The Best Movies and TV Shows Coming to Netflix, Apple TV Plus and More in December",2019-12-01,article,News,,['Television']
What to Cook This Week,2019-12-01,article,News,,[]
Snow and Sleet Cause Havoc for Travelers,2019-12-01,article,News,,"['Weather', 'Snow and Snowstorms']"
Jack Merritt Died in the London Bridge Attack. Don’t Forget What He Stood For.,2019-12-01,article,Op-Ed,,"['Prisons and Prisoners', 'Criminal Justice', 'Terrorism']"
