headline,date,doc_type,material_type,section,keywords
J. Carter Brown Leaves Arts Posts,2002-06-01,article,News,,['Art']
"Paid Notice: Memorials  BROWNSTEIN, STANLEY",2002-06-01,article,Paid Death Notice,,[]
An Unexpected Censor in Bosnia,2002-06-01,article,Editorial,,"['Censorship', 'Television', 'Editorials', 'Freedom of the Press', 'Politics and Government', 'Public Television']"
National Briefing | Southwest: Arizona: Raises For Lawmakers,2002-06-01,article,News,,"['Legislatures and Parliaments', 'Wages and Salaries', 'Governors (US)']"
Text of Bush's Speech at West Point,2002-06-01,article,News,,[]
Kidd's Play Speaks Louder Than Boos From the Crowd,2002-06-01,article,News,,['Basketball']
National Briefing | Rockies: Montana: Judge Puts Hold On Grazing,2002-06-01,article,News,,"['Livestock', 'Brucellosis', 'Suits and Litigation', 'Bison', 'Public Property', 'Livestock Diseases', 'Decisions and Verdicts']"
The Cities And Their New Elite,2002-06-01,article,News,,"['Urban Areas', 'Homosexuality']"
Offer for TRW Is Extended,2002-06-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
Nets' Jordan Interests Denver,2002-06-01,article,News,,"['Coaches and Managers', 'Basketball']"
"Paid Notice: Deaths  GOLDMAN, JUDY",2002-06-01,article,Paid Death Notice,,[]
Hope for Adelphia Deal Fades Under Investors' Opposition,2002-06-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Television', 'Prices (Fares, Fees and Rates)']"
Five Are Indicted In Fraud Case,2002-06-01,article,News,,"['Pyramid Schemes', 'Frauds and Swindling', 'Metals and Minerals', 'Securities and Commodities Violations', 'Futures and Options Trading', 'Credit']"
World Briefing | Asia: Taiwan: Officials Quit After Air Crash,2002-06-01,article,News,,[]
"Nathan Smith, 65, a Glib Man of the Bowery",2002-06-01,article,Obituary; Biography,,"['Biographical Information', 'Deaths (Obituaries)']"
Voting and Race,2002-06-01,article,Letter,,"['VOTING REQUIREMENTS AND VOTERS', 'Blacks', 'Black People', 'Elections', 'Crime and Criminals']"
TIER TECHNOLOGIES TO BUY OFFICIAL PAYMENTS,2002-06-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Credit and Money Cards']"
"Paid Notice: Deaths  KLEIN, MIRIAM B.",2002-06-01,article,Paid Death Notice,,[]
Harvard Student Drops 'Jihad' From Speech Title,2002-06-01,article,News,,"['World Trade Center (NYC)', 'AIRLINES AND AIRPLANES', 'Colleges and Universities', 'Hijacking', 'Islam', 'Terrorism']"
"Apology Cites 'Contrition, Shame and Emptiness'",2002-06-01,article,Text,,"['Sex Crimes', 'Priests']"
Teamsters' Leader in Chicago Is Expelled by Oversight Board,2002-06-01,article,News,,"['Suspensions, Dismissals and Resignations', 'LABOR', 'Wages and Salaries', 'Conventions and Conferences']"
"Paid Notice: Deaths  BERGER, WILLIAM P.",2002-06-01,article,Paid Death Notice,,[]
The Building Blocks of a Good Education,2002-06-01,article,Letter,,"['Editorials', 'Education and Schools']"
Top Democrat For Governor Of Hawaii Withdraws,2002-06-01,article,News,,[]
"For Ordóñez and Mets, An Offensive Revival",2002-06-01,article,News,,['Baseball']
Bravo Breaks Wrist In Monmouth Spill,2002-06-01,article,News,,"['Accidents and Safety', 'Horse Racing', 'MONMOUTH PARK RACE TRACK', 'Jockeys, Drivers and Trainers']"
The Building Blocks of a Good Education,2002-06-01,article,Letter,,['Education and Schools']
Sports of The Times; Nets Prove They Are Better Team,2002-06-01,article,News,,"['SPORTS OF THE TIMES (TIMES COLUMN)', 'Playoff Games', 'Basketball']"
Kashmiri Impelled to Lead by His Father's Death,2002-06-01,article,Biography,,"['Assassinations and Attempted Assassinations', 'INDIA-INTERNATIONAL RELATIONS-PAKISTAN', 'Biographical Information', 'Islam']"
World Business Briefing | Europe: The Netherlands: Fiber Optic Bankruptcy,2002-06-01,article,News,,['Bankruptcies']
Tillman Leaves N.F.L. to Join Army,2002-06-01,article,News,,['Football']
World Briefing | Europe: Yugoslavia: A Nation Reshaped,2002-06-01,article,News,,[]
