headline,date,doc_type,material_type,section,keywords
I Stand With the ‘She-Devils’,2018-02-01,article,Op-Ed,,"['Women and Girls', ""Women's Rights"", 'United States Politics and Government', '#MeToo Movement', 'Sexual Harassment', 'Elections, Senate']"
Stephen Wynn to Be Investigated by Massachusetts Casino Regulators,2018-02-01,article,News,,"['Sexual Harassment', 'Casinos']"
$82 Million Plan for New Boilers at New York Housing Projects,2018-02-01,article,News,,"['Heating', 'Budgets and Budgeting', 'Public and Subsidized Housing']"
Should Trump Nationalize a 5G Network?,2018-02-01,article,Op-Ed,,"['Nationalization of Industry', 'Computers and the Internet', 'Wireless Communications', 'Telephones and Telecommunications', 'Infrastructure (Public Works)', 'United States Politics and Government']"
Trump’s Environmental Rollbacks Were Fast. It Could Get Messy in Court.,2018-02-01,article,News,,"['United States Politics and Government', 'Oil (Petroleum) and Gasoline', 'Land Use Policies', 'Monuments and Memorials (Structures)', 'Environment']"
"Robert Pincus-Witten, Art Critic and Historian, Is Dead at 82",2018-02-01,article,Obituary (Obit),,"['Art', 'Deaths (Obituaries)']"
"Oscar Gamble, Power Hitter With Prodigious Hair, Dies at 68",2018-02-01,article,Obituary (Obit),,"['Baseball', 'Hair', 'Deaths (Obituaries)']"
Trump’s Birth Control Problems,2018-02-01,article,Op-Ed,,"['Birth Control and Family Planning', 'ABORTION', 'United States Politics and Government']"
What’s the Craziest Thing You’ve Ever Found in a Xerox Machine?,2018-02-01,article,News,,"['Pentagon Papers', 'Paper and Pulp']"
United States Will Hit Debt Limit Sooner Than Expected Because of Tax Cuts,2018-02-01,article,News,,"['National Debt (US)', 'Federal Budget (US)', 'Tax Cuts and Jobs Act (2017)', 'United States Politics and Government']"
"Ordering Guantánamo to Stay Open Is One Thing, but Refilling It Is Another",2018-02-01,article,News,,"['United States Politics and Government', 'United States Defense and Military Forces', 'Military Bases and Installations']"
"6,900 Syrians Win Permission to Stay in the U.S., for Now",2018-02-01,article,News,,"['Immigration and Emigration', 'United States Politics and Government']"
"As U.S. Allies Clash, the Fight Against ISIS Falters",2018-02-01,article,Editorial,,"['United States International Relations', 'Kurds']"
Facebook Aims to Soothe Wall Street Over News Feed Changes,2018-02-01,article,News,,"['Social Media', 'Online Advertising', 'Company Reports', 'ADVERTISING AND MARKETING']"
All 30 M.L.B. Teams Will Have Extended Netting Next Season,2018-02-01,article,News,,"['Baseball', 'Stadiums and Arenas']"
Aides to Russian Opposition Leader Sentenced to Jail,2018-02-01,article,News,,['Boycotts']
"Trump’s $1.5 Trillion Infrastructure Plan Is Light on Federal Funds, and Details",2018-02-01,article,News,,"['Infrastructure (Public Works)', 'Federal Budget (US)', 'Bridges and Tunnels', 'Gasoline Tax (US)']"
Alex Smith Trade Starts a Domino Effect for N.F.L. Quarterbacks,2018-02-01,article,News,,"['Football', 'Trades (Sports)']"
"New Service, Same Old Equifax: Credit Locking App Freezes Up",2018-02-01,article,News,,"['Personal Finances', 'Credit Scores', 'Consumer Protection', 'Identity Theft', 'Mobile Applications']"
Quotation of the Day: Caring for the Old and the Frail While Enduring Transit Snarls,2018-02-01,article,Quote,,[]
Mueller Zeros In on Story Put Together About Trump Tower Meeting,2018-02-01,article,News,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Special Prosecutors (Independent Counsel)', 'United States Politics and Government', 'Presidential Election of 2016']"
Trump’s Speech Leaves Two Sides Further Apart Than Ever on Immigration,2018-02-01,article,News Analysis,,"['Deferred Action for Childhood Arrivals', 'Dream Act (Development, Relief and Education for Minors Act)', 'Illegal Immigration', 'Citizenship and Naturalization', 'United States Politics and Government', 'State of the Union Message (US)']"
Does Australia Prefer Secrecy to Transparency?,2018-02-01,article,Newsletter,,"['Politics and Government', 'News and News Media', 'Campaign Finance', 'Classified Information and State Secrets']"
At the Start,2018-02-01,article,News,,['Crossword Puzzles']
Michelle Obama Reveals What Was in the Tiffany Box From Melania Trump. You Can Sleep Now.,2018-02-01,article,News,,"['Inaugurations', 'First Ladies (US)', 'White House Building (Washington, DC)']"
‘The Assassination of Gianni Versace’ Episode 3: Death or Disgrace?,2018-02-01,article,Review,,['Television']
"Trump as Optimist, Salesman or Bully: Mixing Messages in His First Year",2018-02-01,multimedia,Interactive Feature,,['State of the Union Message (US)']
"Britain Was a Pioneer in Outsourcing Services. Now, the Model Is ‘Broken.’",2018-02-01,article,News,,"['Outsourcing', 'Elder Care', 'Home Health Care', 'Local Government', 'Budgets and Budgeting', 'Government Contracts and Procurement']"
"Corrections: February 1, 2018",2018-02-01,article,Correction,,[]
Martin Odegaard’s Second Act on a Smaller Stage,2018-02-01,article,News,,['Soccer']
"Five Places to Go in Portland, Me.",2018-02-01,article,News,,['Travel and Vacations']
"F.B.I., Britain, Winter Olympics: Your Thursday Briefing",2018-02-01,article,briefing,,[]
About 25% of Trump’s Re-election Spending Continues to Go to Lawyers,2018-02-01,article,News,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'Presidential Election of 2020', 'Campaign Finance', 'Special Prosecutors (Independent Counsel)', 'Legal Profession', 'Political Action Committees']"
