headline,date,doc_type,material_type,section,keywords
Alabama Bulls Its Way Past Washington to Reach Title Game,2017-01-01,article,News,,"['Football (College)', 'College Football Playoff National Championship']"
Istanbul Nightclub Attack,2017-01-01,multimedia,Slideshow,,"['Bars and Nightclubs', 'Terrorism']"
"Allan Williams, First Manager of the Beatles, Dies at 86",2017-01-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Pop and Rock Music']"
Quotation of the Day,2017-01-01,article,Quote,,[]
Recent Terrorist Attacks in Turkey,2017-01-01,multimedia,Interactive Feature,,['Terrorism']
Trump Promises a Revelation on Hacking,2017-01-01,article,News,,"['Cyberwarfare and Defense', 'United States Politics and Government', 'Presidential Election of 2016', 'Espionage and Intelligence Services']"
Clemson Pounds Ohio State to Set Up a Rematch With Alabama,2017-01-01,article,News,,"['Football (College)', 'College Football Playoff National Championship', 'Fiesta Bowl']"
A Year That Can Never Be Taken From Cleveland,2017-01-01,article,News,,"['Basketball', 'NBA Championship', 'Baseball', 'World Series', 'Football']"
"Richie Lin, Neil Glaser",2017-01-01,article,News,,['Weddings and Engagements']
"Marissa Brown, Colin McGreal",2017-01-01,article,News,,['Weddings and Engagements']
"Amy Koppe, John Murtagh",2017-01-01,article,News,,['Weddings and Engagements']
"Jayme Tauber, Matthew Meisel",2017-01-01,article,News,,['Weddings and Engagements']
"Marguerite Sivon, Gregory Allen",2017-01-01,article,News,,['Weddings and Engagements']
"Natasha Nelson, Ahmed Domkreo",2017-01-01,article,News,,['Weddings and Engagements']
"Caroline Gammill, Nathan Rothstein",2017-01-01,article,News,,['Weddings and Engagements']
"Leslie Voorhees, Calley Means",2017-01-01,article,News,,['Weddings and Engagements']
Lindsay Belfatto and Marcus Tabani,2017-01-01,article,News,,['Weddings and Engagements']
"Libby Leffler, Michael Hoaglin",2017-01-01,article,News,,['Weddings and Engagements']
"Matthew Almeida, Maurie Sherman",2017-01-01,article,News,,['Weddings and Engagements']
"Heather Klein, Michael Kalan",2017-01-01,article,News,,['Weddings and Engagements']
"Lauren Pully, Dylan Graham",2017-01-01,article,News,,['Weddings and Engagements']
"Rachel Claire, Ian Lowe",2017-01-01,article,News,,['Weddings and Engagements']
Daybreak Around the World,2017-01-01,multimedia,Video,,['New Year']
"Corrections: January 1, 2017",2017-01-01,article,Correction,,[]
Revelers Around the World Welcome 2017,2017-01-01,multimedia,Slideshow,,[]
What’s on TV Sunday: ‘Sherlock’ and Carrie Fisher’s ‘Wishful Drinking’,2017-01-01,article,Schedule,,"['Television', 'Movies', 'Documentary Films and Programs']"
Kim Jong-un Says North Korea Is Preparing to Test Long-Range Missile,2017-01-01,article,News,,"['Nuclear Tests', 'Nuclear Weapons']"
Mariah Carey’s Manager Blames Producers for New Year’s Eve Nightmare,2017-01-01,article,News,,"['Pop and Rock Music', 'New Year']"
"Homes That Sold for $450,000 and Under",2017-01-01,article,News,,['Real Estate and Housing (Residential)']
Nightclub Massacre in Istanbul Exposes Turkey’s Deepening Fault Lines,2017-01-01,article,News,,"['Terrorism', 'Deaths (Fatalities)']"
"Sick With a Cold, Queen Elizabeth Misses New Year’s Service",2017-01-01,article,News,,[]
Assassination in Burundi Brings a Vow of Vengeance,2017-01-01,article,News,,['Assassinations and Attempted Assassinations']
"With New Congress Poised to Convene, Obama’s Policies Are in Peril",2017-01-01,article,News,,"['United States Politics and Government', 'Law and Legislation', 'Patient Protection and Affordable Care Act (2010)']"
Highlights From the Opening of the Second Avenue Subway,2017-01-01,article,News,,"['Second Avenue Subway (NYC)', 'Subways']"
"Nick Saban, Thinking Ahead, Builds a Faster Defense to Get Him There",2017-01-01,article,News,,"['Football (College)', 'College Football Playoff National Championship']"
An Immigrant’s Instinct to Aid Others Collides With Financial Need,2017-01-01,article,News,,"['Philanthropy', 'Volunteers and Community Service']"
What to Cook This Week,2017-01-01,article,News,,"['Cooking and Cookbooks', 'Recipes']"
"Couple Held in China Are Free, but ‘Even Now We Live Under a Cloud’",2017-01-01,article,News,,['Extradition']
The Best Time to Retune Your Career? It’s Probably Right Now,2017-01-01,article,News,,"['Careers and Professions', 'Wages and Salaries', 'Labor and Jobs']"
"Stepping Into a 1920s Paris Apartment, From Fifth Avenue",2017-01-01,article,News,,"['Museums', 'Holocaust and the Nazi Era', 'Art', 'World War II (1939-45)', 'Jews and Judaism', 'Furniture']"
"Mar-a-Lago, the Future Winter White House and Home of the Calmer Trump",2017-01-01,article,News,,['United States Politics and Government']
Terrorist Attack on Istanbul Nightclub,2017-01-01,multimedia,Video,,['Terrorism']
What U.S. Tech Giants Face in Europe in 2017,2017-01-01,article,News,,"['Computers and the Internet', 'Politics and Government', 'Antitrust Laws and Competition Issues', 'Regulation and Deregulation of Industry']"
