headline,date,doc_type,material_type,section,keywords
Review: ‘NOW.’ Uses Technology to Pair Dancers Thousands of Miles Apart,2016-02-01,article,Review,,['Dancing']
Report Describes Lawyers’ Advice on Moving Suspect Funds Into U.S.,2016-02-01,article,News,,"['Money Laundering', 'Legal Profession', 'Real Estate and Housing (Residential)']"
Unpublished Black History,2016-02-01,article,News,,[]
"Microcephaly, Spotlighted by Zika Virus, Has Long Afflicted and Mystified",2016-02-01,article,News,,"['Birth Defects', 'Zika Virus']"
"Arnold Greenberg, Whose Manhattan Bookstore Fostered Wanderlust, Dies at 83",2016-02-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Book Trade and Publishing']"
"New Technologies Give Government Ample Means to Track Suspects, Study Finds",2016-02-01,article,News,,"['Surveillance of Citizens by Government', 'Computer Security', 'Privacy', 'Terrorism', 'United States Politics and Government']"
Wine Here! A Football Bud Gets Competition,2016-02-01,article,News,,"['Football', 'Wines', 'Super Bowl']"
"Beer Ads That Portray Women as Empowered Consumers, Not Eye Candy",2016-02-01,article,News,,"['Beer', 'ADVERTISING AND MARKETING', 'Women and Girls', 'Millennial Generation']"
U.S. Broadens Fight Against ISIS With Attacks in Afghanistan,2016-02-01,article,News,,"['United States Defense and Military Forces', 'Terrorism']"
"Ethanol Mandate, a Boon to Iowa Alone, Faces Rising Resistance",2016-02-01,article,News,,"['Ethanol', 'Presidential Election of 2016', 'Bioenergy and Biofuels', 'Corn', 'Agriculture and Farming', 'Oil (Petroleum) and Gasoline', 'Crop Controls and Subsidies', 'United States Economy']"
A Comic Take on Wall Street by an Ex-Bear Stearns Executive,2016-02-01,article,News,,"['Books and Literature', 'Subprime Mortgage Crisis', 'Banking and Financial Institutions', 'Women and Girls']"
Deal Restricts Tourist Helicopter Flights Over New York,2016-02-01,article,News,,"['Helicopters', 'Noise', 'Air Pollution']"
"Scott Gomez, a Onetime Rookie Star, Is Again an N.H.L. Prospect",2016-02-01,article,News,,"['Hockey, Ice']"
"Oil Company Earnings, Trader’s ‘Flash Crash’ Hearing and the Jobs Report",2016-02-01,article,News,,"['Credit and Debt', 'Consumer Behavior', 'Automobiles', 'Banking and Financial Institutions']"
"An Unwanted Circus Descends, and an Oregon Town Strives to Stay Kind",2016-02-01,article,News,,"['Demonstrations, Protests and Riots']"
Warriors’ League of Their Own Needs Time: Four Months ,2016-02-01,article,News,,['Basketball']
