headline,date,doc_type,material_type,section,keywords
"White House Delays Tariffs on E.U., Canada and Mexico for 30 Days",2018-05-01,article,News,,"['United States Politics and Government', 'Customs (Tariff)', 'International Trade and World Market', 'Aluminum', 'Steel and Iron']"
White House Considers Restricting Chinese Researchers Over Espionage Fears,2018-05-01,article,News,,"['Research', 'Intellectual Property', 'Visas', 'Industrial Espionage', 'United States International Relations', 'Espionage and Intelligence Services', 'International Trade and World Market', 'Customs (Tariff)', 'Foreign Students (in US)']"
"Reports of Sexual Assault in the Military Rise by 10 Percent, Pentagon Finds",2018-05-01,article,News,,"['United States Defense and Military Forces', 'Sexual Harassment', 'Sex Crimes']"
"Was Sheldon Silver Corrupt, or Was It Just Politics as Usual?",2018-05-01,article,News,,"['Bribery and Kickbacks', 'Politics and Government', 'State Legislatures']"
Gig Economy Business Model Dealt a Blow in California Ruling,2018-05-01,article,News,,"['Wages and Salaries', 'Car Services and Livery Cabs', 'Labor and Jobs', 'Decisions and Verdicts', 'Suits and Litigation (Civil)', 'Corporations', 'Freelancing, Self-Employment and Independent Contracting']"
"Sex, Sport, and Why Track and Field’s New Rules on Intersex Athletes Are Essential",2018-05-01,article,News,,"['Intersex', 'Track and Field', 'Transgender and Transsexuals', 'Testosterone']"
Cardinal George Pell to Stand Trial on Historical Sex Offenses,2018-05-01,article,News,,"['Sex Crimes', 'Child Abuse and Neglect']"
Why the Cardinal Pell Case Has Been So Secretive,2018-05-01,article,News,,"['Priests', 'Sex Crimes', 'vis-multimedia']"
"The Questions Mueller Wants to Ask Trump About Obstruction, and What They Mean",2018-05-01,article,News,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016']"
Mueller Has Dozens of Inquiries for Trump in Broad Quest on Russia Ties and Obstruction,2018-05-01,article,News,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Presidential Election of 2016', 'Special Prosecutors (Independent Counsel)']"
Chinese Firm Scraps Deal to Buy Anthony Scaramucci’s Hedge Fund,2018-05-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Hedge Funds']"
"Roy Moore Sues 4 Women, Claiming Defamation and Conspiracy",2018-05-01,article,News,,"['Suits and Litigation (Civil)', 'Libel and Slander', 'Elections, Senate']"
Trial Date Set for Dispute Over Broadway ‘Mockingbird’,2018-05-01,article,News,,"['Wills and Estates', 'Suits and Litigation (Civil)', 'Books and Literature', 'Theater']"
"Quotation of the Day: An Answer to Cannes, on Screen in Iran",2018-05-01,article,Quote,,[]
"Corrections: May 1, 2018",2018-05-01,article,Correction,,[]
Watch Out for the Obstacles,2018-05-01,article,News,,['Crossword Puzzles']
Astros’ Charlie Morton Extends Yankees’ Futility in Houston,2018-05-01,article,News,,['Baseball']
"Tariffs, Netanyahu, Ireland: Your Tuesday Briefing",2018-05-01,article,briefing,,[]
How to Sell Your Old Phone Safely,2018-05-01,article,News,,"['Smartphones', 'Computer Security', 'Android (Operating System)', 'iPhone']"
What’s on TV Tuesday: ‘John Mulaney: Kid Gorgeous’ and ‘The Insult’,2018-05-01,article,Schedule,,"['Television', 'Movies']"
Taiwan’s Diplomatic Isolation Increases as Dominican Republic Recognizes China,2018-05-01,article,News,,"['Politics and Government', 'International Trade and World Market']"
Berlin: An Art Scene and a City in Flux,2018-05-01,article,News,,['Art']
Native American Photographers Unite to Challenge Inaccurate Narratives ,2018-05-01,article,News,,"['Photography', 'Native Americans', 'Indigenous People']"
"Fire in São Paulo, Brazil, Brings Down a High-Rise Building",2018-05-01,article,News,,"['Fires and Firefighters', 'Buildings (Structures)', 'Accidents and Safety']"
A Competitive Team Sport. For Your Dog.,2018-05-01,article,News,,"['Dogs', 'Athletics and Sports', 'Exercise', 'Veterinary Medicine']"
How a Common Interview Question Hurts Women,2018-05-01,article,News,,"['Discrimination', 'Wages and Salaries', 'Labor and Jobs', 'Women and Girls', 'Hiring and Promotion']"
Young Migrants: Victims of Gangs or Members of Them?,2018-05-01,article,News,,"['Illegal Immigration', 'Gangs', 'Immigration and Emigration', 'Child Abuse and Neglect', 'Immigration Detention', 'Asylum, Right of']"
Books New and Old for the Would-Be Time Traveler,2018-05-01,article,News,,['Books and Literature']
"Anna, Llama and Me",2018-05-01,article,News,,"['Friendship', 'Writing and Writers', 'Books and Literature', 'Llamas', 'Road Trips', 'Brain Cancer']"
Where Giada De Laurentiis Loves to Go in Italy,2018-05-01,article,News,,['Travel and Vacations']
New & Noteworthy,2018-05-01,article,News,,['Books and Literature']
Celebrate Spring With an Upscale Smothered-Chicken Dinner,2018-05-01,article,News,,[]
When to Dump Old Downloads ,2018-05-01,article,Question,,"['Windows (Operating System)', 'Software', 'Computers and the Internet', 'Desktop Computers']"
How Rodgers and Hammerstein Created Modern Musical Theater,2018-05-01,article,Review,,"['Books and Literature', 'Theater', 'Music']"
Gen. Michael Hayden Has One Regret: Russia,2018-05-01,article,News,,"['Classified Information and State Secrets', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']"
