headline,date,doc_type,material_type,section,keywords
Russia Claims Its Sphere of Influence in the World,2008-09-01,article,News,,['International Relations']
The Science of Making Your Putting Better,2008-09-01,article,News,,['Golf']
The Key to Keeping the Ball Low Is a Light Grip and a Slow Backswing,2008-09-01,article,News,,['Golf']
"In California, Sprawl Bill Is Heading to Governor",2008-09-01,article,News,,"['Law and Legislation', 'Environment']"
A Journalist in Russia Is Shot Dead After Arrest,2008-09-01,article,News,,"['Freedom and Human Rights', 'Police', 'News and News Media']"
Robredo Runs Past Tsonga,2008-09-01,article,News,,[]
It’s Looking Up for American Girls Who Play Up,2008-09-01,article,News,,[]
Doctor Accused in Plot Is Cleared,2008-09-01,article,News,,"['Terrorism', 'Decisions and Verdicts', 'Bombs and Explosives']"
"G.O.P. Rallies in Support of McCain, Poll Shows",2008-09-01,article,News,,"['Presidential Election of 2008', 'Conventions, National (US)', 'PUBLIC OPINION']"
"Niese to Join Roster, and the Mets Are Counting on Him",2008-09-01,article,News,,['Baseball']
Alabama’s Coach to Fans: Settle Down; It’s Just One Win,2008-09-01,article,News,,"['College Athletics', 'Football']"
"Butter, Not Russian Guns, Worries Merkel’s District",2008-09-01,article,News,,"['International Relations', 'Economic Conditions and Trends', 'Politics and Government']"
Rutgers Is Ready to Test Its Bond,2008-09-01,article,News,,"['Football', 'College Athletics']"
"Harry L. Kozol, Expert in Patty Hearst Trial, Is Dead at 102",2008-09-01,article,Obituary (Obit),,"['Mental Health and Disorders', 'Crime and Criminals', 'Kidnapping', 'Medicine and Health', 'Deaths (Obituaries)']"
A Marketing Move the ‘Mad Men’ Would Love,2008-09-01,article,News,,"['ADVERTISING AND MARKETING', 'Books and Literature', 'Blogs and Blogging (Internet)', 'Computers and the Internet']"
How the Poll Was Conducted,2008-09-01,article,News,,[]
Bridging Language Gap Takes Steps From Both Sides,2008-09-01,article,News,,"['Golf', 'United States Open (Tennis)']"
Vogue’s Fashion Photos Spark Debate in India,2008-09-01,article,News,,"['Third World and Developing Countries', 'RETAIL STORES AND TRADE', 'ADVERTISING AND MARKETING', 'Economic Conditions and Trends', 'APPAREL', 'Magazines', 'Prices (Fares, Fees and Rates)']"
"Extreme Makeover, Pro Football Edition",2008-09-01,article,News,,['Football']
"Qualifier Upsets 18th Seed. Now, Let Him Focus.",2008-09-01,article,News,,"['Tennis', 'United States Open (Tennis)']"
"For Web TV, a Handful of Hits but No Formula for Success",2008-09-01,article,News,,"['Online Advertising', 'Television', 'Computers and the Internet', 'ADVERTISING AND MARKETING']"
Major Economic Reports for the Week,2008-09-01,article,Schedule,,"['United States Economy', 'Productivity', 'Automobiles']"
Tajikistan Hopes Water Will Power Its Ambitions,2008-09-01,article,News,,"['Water', 'Levees and Dams', 'Hydroelectric Power', 'Third World and Developing Countries']"
"Loss in Main Draw, Victory in Juniors",2008-09-01,article,News,,"['Tennis', 'Women', 'United States Open (Tennis)']"
"Sounds of Little Brazil, Bursting With Pride",2008-09-01,article,News,,"['Christians and Christianity', 'Music']"
Olmert Turmoil Slows Mideast Peace Effort,2008-09-01,article,News,,"['Palestinians', 'Politics and Government']"
The Giants Add Needed Depth at Defensive End,2008-09-01,article,News,,['Football']
When the Ball Lands in Whatever Has Fallen,2008-09-01,article,News,,['Golf']
Prime Foreclosures,2008-09-01,article,News,,[]
Meet the Delegates,2008-09-01,multimedia,Video,,"['Conventions, National (US)']"
Metropolitan Diaries,2008-09-01,article,News,,[]
Roddick Moves to Net and Into 4th Round,2008-09-01,article,News,,"['Tennis', 'United States Open (Tennis)']"
Corrections: For the Record,2008-09-01,article,Correction,,[]
"Service Advisories in New York, New Jersey and Connecticut for Labor Day",2008-09-01,article,List,,['Labor Day']
Negotiations With Allianz on Naming of Stadium,2008-09-01,article,News,,['Football']
Corrections: For the Record,2008-09-01,article,Correction,,[]
"Gold in Her Pocket, Dementieva Aims Higher",2008-09-01,article,News,,"['Tennis', 'United States Open (Tennis)']"
Corrections: For the Record,2008-09-01,article,Correction,,[]
Reaching Out to Blues Fans,2008-09-01,article,News,,"['Hockey, Ice']"
Corrections: For the Record,2008-09-01,article,Correction,,[]
Late Birdie Gives Weir Razor-Thin Advantage,2008-09-01,article,News,,['Golf']
Ready for the war on weather,2008-09-01,article,News,,[]
Corrections: For the Record,2008-09-01,article,Correction,,[]
FEMA Is Eager to Show It Learned From Katrina,2008-09-01,article,News,,"['Hurricane Gustav', 'HURRICANE KATRINA', 'Hurricanes and Tropical Storms']"
Corrections: For the Record,2008-09-01,article,Correction,,[]
"A Long and Weary Bus Ride to Anywhere, Haunted by Memories",2008-09-01,article,News,,"['Hurricane Gustav', 'Hurricanes and Tropical Storms', 'Buses']"
An Alternative to Con Ed Revs Up Its Sales Force,2008-09-01,article,News,,"['Electric Light and Power', 'Consumer Protection', 'Regulation and Deregulation of Industry', 'Sales', 'ADVERTISING AND MARKETING']"
"Talk to The Times: Senior Vice President and General Manager, NYTimes.com",2008-09-01,article,Question,,[]
Corrections: For the Record,2008-09-01,article,Correction,,[]
Chávez Threatens to Expel American Ambassador,2008-09-01,article,News,,"['Smuggling', 'Drug Abuse and Traffic', 'Cocaine and Crack Cocaine']"
"Writer’s 9/11 Experience, From Essays Into an Opera",2008-09-01,article,News,,"['Opera', 'Writing and Writers', 'World Trade Center (NYC)', 'Terrorism']"
Terrorism Suspect Is Returned to Philippines,2008-09-01,article,News,,"['Civil War and Guerrilla Warfare', 'Terrorism', 'Bombs and Explosives']"
"Pushing the Limit, a Fencer Is Heading to the Paralympics, in a Wheelchair",2008-09-01,article,News,,"['Fencing (Sport)', 'Paralympic Games', 'Handicapped']"
Storm Politics Present Risks and Rewards,2008-09-01,article,News,,"['Hurricane Gustav', 'Presidential Election of 2008']"
McCain’s Pick May Foster Bigger Campaign Role for Clinton,2008-09-01,article,News,,"['Presidential Election of 2008', 'Women']"
Selling Drinks on a Brooklyn Beach: ‘It’s an Honest Hustle’,2008-09-01,article,News,,"['Beaches', 'Vendors, Street', 'ALCOHOLIC BEVERAGES']"
Party’s Plans Are Unsettled; McCain Visits Gulf,2008-09-01,article,News,,"['Hurricane Gustav', 'Presidential Election of 2008', 'Conventions, National (US)']"
Look Out Below,2008-09-01,article,News,,[]
Bradley to Join German Team,2008-09-01,article,Brief,,['Soccer']
Lottery Numbers,2008-09-01,article,List,,['Lotteries']
An Unsettling Visit to an Empty New Orleans,2008-09-01,article,News,,[]
"In an Empty New Orleans, a Glimpse of the Future",2008-09-01,article,Web Log,,[]
"A Carnival Approaches, and the Sequins Fly",2008-09-01,article,News,,['Carnival (Pre-Lenten)']
"Oil and Gas Production Is Suspended, but Prices Are Stable",2008-09-01,article,News,,"['Oil (Petroleum) and Gasoline', 'Hurricane Gustav', 'Refineries', 'Hurricanes and Tropical Storms', 'Prices (Fares, Fees and Rates)']"
Hard Times Hitting Students and Schools,2008-09-01,article,News,,"['Families and Family Life', 'Housing', 'Layoffs and Job Reductions', 'Economic Conditions and Trends', 'Food', 'Education and Schools', 'Recession and Depression', 'States (US)', 'Lunch and Breakfast Programs', 'Prices (Fares, Fees and Rates)', 'Foreclosures', 'Homeless Persons']"
A Kind of Courage That’s Hard to Translate,2008-09-01,article,News,,"['UNITED STATES ARMAMENT AND DEFENSE', 'Translation', 'AMPUTATION']"
"In headlines, more rumblings in Dubai; retreating in Corfu; signs of desperation in the U.K. market",2008-09-01,article,News,,[]
TV Cameras Turn From G.O.P. to Storm,2008-09-01,article,News,,"['Hurricane Gustav', 'Presidential Election of 2008', 'Conventions, National (US)', 'News and News Media', 'Television']"
Meatpacker in Brooklyn Challenges a Union Vote,2008-09-01,article,News,,"['Kosher Foods', 'LABOR', 'Organized Labor', 'Illegal Immigrants', 'IMMIGRATION AND REFUGEES']"
Washington Gun Ownership to Go Through One Man,2008-09-01,article,News,,"['Firearms', 'Decisions and Verdicts']"
Account of a Bridge’s Death Slightly Exaggerated,2008-09-01,article,News,,"['Presidential Election of 2008', 'Finances', 'Vice Presidents and Vice Presidency (US)', 'Conventions, National (US)']"
Friday Night Lights: A Discussion,2008-09-01,article,News,,[]
Air Mass in Atlantic Gives Speed and Power,2008-09-01,article,News,,"['Weather', 'Wind', 'Hurricanes and Tropical Storms', 'Hurricane Gustav']"
Availability of Abortions,2008-09-01,article,Letter,,"['Medicine and Health', 'ABORTION']"
Giving Britain a Bad Name,2008-09-01,article,Letter,,"['Travel and Vacations', 'Alcohol Abuse', 'Sex Crimes', 'ALCOHOLIC BEVERAGES']"
A Breathless Labor Day,2008-09-01,article,Editorial,,"['Editorials', 'Presidential Election of 2008', 'Labor Day']"
Mr. McCain and Iraq,2008-09-01,article,Editorial,,"['Editorials', 'Presidential Election of 2008', 'UNITED STATES ARMAMENT AND DEFENSE']"
Support the Troops in Need of Care,2008-09-01,article,Letter,,"['Traumatic Brain Injury', 'UNITED STATES ARMAMENT AND DEFENSE', 'Seizures (Medical)', 'Veterans']"
John McCain’s Challenge,2008-09-01,article,Editorial,,"['Editorials', 'Presidential Election of 2008', 'Conventions, National (US)']"
"To End Illegal Immigration, Eliminate the Incentives",2008-09-01,article,Letter,,"['Illegal Immigrants', 'IMMIGRATION AND REFUGEES', 'Deportation', 'Citizenship']"
Drug Makers and Public Policy,2008-09-01,article,Letter,,"['Medicine and Health', 'Drugs (Pharmaceuticals)', 'Vaccination and Immunization', 'Human Papilloma Virus (HPV)']"
Improving the Way We Vote Will Ensure Democracy,2008-09-01,article,Letter,,"['Voting Machines', 'Voter Registration and Requirements', 'Presidential Election of 2008']"
A Better Law Against Trafficking,2008-09-01,article,Letter,,"['Human Trafficking', 'Sexual Slavery', 'Prostitution']"
The High Cost of Low Temperatures,2008-09-01,article,Editorial,,"['United States Politics and Government', 'Editorials', 'Heating', 'Recession and Depression', 'Energy and Power']"
Djokovic Outlasts Cilic in Four Long Sets,2008-09-01,article,News,,[]
A Star Is Born?,2008-09-01,article,Op-Ed,,"['Presidential Election of 2008', 'Vice Presidents and Vice Presidency (US)', 'Conventions, National (US)']"
"John, Don’t Go",2008-09-01,article,Op-Ed,,"['Hurricane Gustav', 'HURRICANE KATRINA', 'Hurricanes and Tropical Storms']"
NATO’s Disastrous Georgian Fudge,2008-09-01,article,Op-Ed,,['International Relations']
"Ahmed Faraz, Outspoken Urdu Poet, Dies at 77",2008-09-01,article,Obituary (Obit),,"['Writing and Writers', 'Deaths (Obituaries)', 'Poetry and Poets']"
Giants Sign an Eagle. Is It Sabotage?,2008-09-01,article,News,,[]
Djokovic Gets Off Canvas for Victory Over Cilic,2008-09-01,article,News,,"['Tennis', 'United States Open (Tennis)']"
From Katrina to Gustav,2008-09-01,multimedia,Video,,"['Hurricane Gustav', 'Hurricanes and Tropical Storms']"
"On the Trail, Adjusting to Life as a Couple",2008-09-01,article,News,,['Presidential Election of 2008']
Ivanchuk Wins and Wins Again,2008-09-01,article,News,,[]
Death in the Bull Ring,2008-09-01,article,News,,[]
People Behind the Voices of “The Simpsons”,2008-09-01,article,News,,[]
Last Call,2008-09-01,multimedia,Slideshow,,"['Music', 'Rock Music', 'McCarren Park Pool (NYC)']"
‘Up for That 3 A.M. Phone Call’,2008-09-01,article,News,,[]
N.P.R.’s Host Whisperer,2008-09-01,article,News,,[]
Funny Bones,2008-09-01,article,News,,[]
"Abigail Adams, Junk Bond Trader",2008-09-01,article,News,,[]
European Leaders Agree on New Warning to Russia,2008-09-01,article,News,,['International Relations']
Price of Dresdner Deal Worries Commerzbank Investors,2008-09-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Banks and Banking']"
