headline,date,doc_type,material_type,section,keywords
Old and Ghostly but Still a Hoot,2005-07-01,article,Review,,['Theater']
British Scientists Say Carbon Dioxide Is Turning the Oceans Acidic,2005-07-01,article,News,,"['Oceans', 'Environment']"
"Paid Notice: Deaths   KLEIN, JEANNE",2005-07-01,article,Paid Death Notice,,[]
Searching for a Gear to Be Like Armstrong,2005-07-01,article,News,,['Tour de France (Bicycle Race)']
Consumer Spending Unchanged in May,2005-07-01,article,News,,"['LABOR', 'United States Economy', 'Wages and Salaries', 'Income', 'Consumer Behavior']"
From the Scrap Heap to Luxury,2005-07-01,article,News,,"['Renting and Leasing', 'Restoration and Rehabilitation', 'Oceans', 'Travel and Vacations']"
Hitting Rewind in Rerun Season: DVD's Culled From TV's Past,2005-07-01,article,Review,,[]
"A Curvy Klee Museum, Sprouting From the Swiss Hills",2005-07-01,article,News,,"['Museums', 'Art']"
Service to provide cellphone-PC instant messaging,2005-07-01,article,News,,[]
Giving and taking away,2005-07-01,article,News,,[]
Corrections,2005-07-01,article,Correction,,[]
Vote system under fire,2005-07-01,article,News,,[]
Taking the Measure of the New Freedom Tower,2005-07-01,article,Letter,,[]
World Briefing,2005-07-01,article,News,,[]
Bloomberg Vows Strong Response in Bias Attack,2005-07-01,article,News,,"['VIOLENCE', 'Blacks', 'Black People', 'Assaults', 'Demonstrations and Riots', 'Hate Crimes']"
U.S. leadsa global crackdown on piracy,2005-07-01,article,News,,[]
Metro Briefing | New York: Insurer Ordered To Pay $22 Million,2005-07-01,article,News,,[]
Hitting Rewind in Rerun Season: DVD's Culled From TV's Past,2005-07-01,article,Review,,[]
"Protected Birds Are Back, With a Vengeance; Cormorants Take Over, Making Some Enemies",2005-07-01,article,News,,[]
"ABB to cut 1,300 jobs worldwide",2005-07-01,article,News,,[]
Chow down in Asia,2005-07-01,article,News,,[]
Lottery Numbers,2005-07-01,article,News,,[]
U.S. Freezes Assets of Two Senior Syrian Officials,2005-07-01,article,News,,"['United States International Relations', 'Assets, Frozen', 'UNITED STATES FOREIGN SERVICE', 'Civil War and Guerrilla Warfare']"
Art in Review; Vitaly Komar,2005-07-01,article,Review,,[]
Republican Lawmakers Fire Back at Judiciary,2005-07-01,article,News,,"['Courts', 'TEN COMMANDMENTS', 'Politics and Government', 'Eminent Domain', 'Constitutional Amendments', 'Law and Legislation', 'Church-State Relations', 'Decisions and Verdicts']"
"Shares Finish Slow Quarter, as Oil and Bonds Move Up",2005-07-01,article,News,,['Stocks and Bonds']
Taking the Measure of the New Freedom Tower,2005-07-01,article,Letter,,[]
Legacy: A justice who cast the deciding vote,2005-07-01,article,News,,[]
Roundup: Fans try to attack Glazer brothers,2005-07-01,article,News,,[]
Taking the Measure of the New Freedom Tower,2005-07-01,article,Letter,,[]
Israel declares Gaza 'closed military zone',2005-07-01,article,News,,[]
Names of the Dead,2005-07-01,article,List,,"['United States International Relations', 'UNITED STATES ARMAMENT AND DEFENSE']"
Where They Are Today,2005-07-01,article,News,,[]
"Summertime, when the loving is easy",2005-07-01,article,News,,[]
"In Russia, a Free Market, Less Freedom",2005-07-01,article,Review,,[]
Top Editor at Time Inc. Made a Difficult Decision His Own,2005-07-01,article,News,,"['News Sources, Confidential Status of', 'Classification of Information', 'United States International Relations', 'Freedom of the Press', 'Biographical Information', 'Terrorism', 'Decisions and Verdicts', 'News and News Media', 'UNITED STATES ARMAMENT AND DEFENSE']"
Thomas Now Looking for a Few Big Men,2005-07-01,article,News,,['Free Agents (Sports)']
War of Words,2005-07-01,article,Op-Ed,,"['Estrogen', 'Hormones', 'Pregnancy and Obstetrics', 'Mental Health and Disorders', 'ANTIDEPRESSANTS', 'Depression (Mental)']"
Motor racing: Formula One experiments with its minor league,2005-07-01,article,News,,[]
A Setback for Egypt's Case Against Mubarak Foe,2005-07-01,article,News,,"['Forgery', 'Threats and Threatening Messages', 'Politics and Government', 'Elections', 'Freedom and Human Rights']"
"The Mao Myth Thrives, but Don't Mention Its Dark Side",2005-07-01,article,News,,"['COMMUNISM', 'Freedom and Human Rights']"
Style: The return of the gender gap,2005-07-01,article,News,,[]
Homecoming at Morgan Stanley,2005-07-01,article,News,,"['Appointments and Executive Changes', 'Banks and Banking']"
U.S. Pursuing Reports That Link Iranian to Embassy Seizure in '79,2005-07-01,article,News,,"['United States International Relations', 'Hostages', 'UNITED STATES FOREIGN SERVICE']"
Currencies: Dollar holds steady after Fed raises rates,2005-07-01,article,News,,[]
Voice of the Boss and a Voice of Reason,2005-07-01,article,News,,['News and News Media']
Friendship as a Frail Bridge Across the Chasm of Class,2005-07-01,article,Review,,"['MOTION PICTURES', 'Reviews']"
Girls Just Want a Bargain Apartment? Court Favors Lauper,2005-07-01,article,News,,"['Renting and Leasing', 'Suits and Litigation', 'Rent Control and Stabilization']"
Afghan Warlord Says He's Underfed in U.S. Jail,2005-07-01,article,News,,"['Heroin', 'United States International Relations', 'Drug Abuse and Traffic', 'UNITED STATES ARMAMENT AND DEFENSE']"
"Duck, N.C.",2005-07-01,article,News,,"['Travel and Vacations', 'Surfing']"
World Business Briefing | Americas: Brazil: Central Bank Lowers Forecast,2005-07-01,article,News,,['Economic Conditions and Trends']
"In the Garden of Yin, Yang and Yeats",2005-07-01,article,News,,"['Gardens and Gardening', 'Travel and Vacations']"
Key Rates,2005-07-01,article,Statistics,,[]
"Holiday on Monday, Independence Day",2005-07-01,article,Schedule,,[]
Opinions by Justice Sandra Day O'Connor,2005-07-01,article,Transcript,,[]
Scene Shifts On Cape Cod,2005-07-01,article,News,,[]
