headline,date,doc_type,material_type,section,keywords
Dr. Laurel Blair Salton Clark: After Sea and Sky Moving on to Space,2003-02-01,article,News,,"['SPACE SHUTTLE', 'Accidents and Safety']"
"AIDS, Africa and Our Security",2003-02-01,article,Letter,,"['ACQUIRED IMMUNE DEFICIENCY SYNDROME (AIDS)', 'Third World and Developing Countries']"
"Paid Notice: Deaths  SKEIST, MARIAN",2003-02-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  SCHRECK, LAUREL",2003-02-01,article,Paid Death Notice,,[]
McGreevey Proposes a $200 Million Increase in Aid to New Jersey's Schools,2003-02-01,article,News,,"['REBATES', 'Taxation', 'Education and Schools', 'Finances', 'Property Taxes', 'Law and Legislation', 'Budgets and Budgeting']"
New Jersey Doctors Find Unity in Fight to Limit Malpractice Awards,2003-02-01,article,News,,"['LABOR', 'Insurance', 'Prices (Fares, Fees and Rates)', 'Malpractice', 'Suits and Litigation', 'Doctors', 'SLOWDOWNS AND JOB ACTIONS', 'Medicine and Health', 'Organized Labor']"
National Briefing: Washington,2003-02-01,article,News,,['IMMIGRATION AND REFUGEES']
Indian Point Battle Lines Are Redrawn,2003-02-01,article,News,,"['Accidents and Safety', 'Indian Point Nuclear Power Plant (NY)', 'Security and Warning Systems', 'Electric Light and Power', 'ATOMIC ENERGY', 'FACTORIES AND INDUSTRIAL PLANTS', 'Terrorism']"
World Business Briefing: Asia,2003-02-01,article,News,,[]
Trade Center Leaseholder Says Officials Are Ignoring His Right to Rebuild as He Wants,2003-02-01,article,News,,"['World Trade Center (NYC)', 'AIRLINES AND AIRPLANES', 'Area Planning and Renewal', 'Hijacking', 'Terrorism']"
Gunman Surrenders in Mail Truck Hijacking,2003-02-01,article,News,,"['Robberies and Thefts', 'Postal Service']"
"Paid Notice: Deaths  LEVIN, ELIZABETH. LIZZIE",2003-02-01,article,Paid Death Notice,,[]
LeBron James Is Ruled Ineligible After Taking Gifts,2003-02-01,article,News,,"['Draft and Recruitment (Sports)', 'Ethics', 'APPAREL', 'Basketball', 'Decisions and Verdicts']"
A Musical Love Fest for Two,2003-02-01,article,Review,,"['Reviews', 'Theater']"
Freed Ayatollah Again Makes Voice Heard,2003-02-01,article,News,,"['United States International Relations', 'Political Prisoners', 'Sentences (Criminal)', 'Politics and Government']"
U.S. Incomes And Spending Both Gained In December,2003-02-01,article,News,,"['Automobiles', 'United States Economy', 'Income', 'Consumer Behavior', 'Production']"
"India, Out of Cheetahs, Seeks to Clone",2003-02-01,article,News,,"['Cloning', 'Genetics and Heredity', 'Endangered and Extinct Species', 'Reproduction (Biological)', 'Cheetahs']"
Ex-Prosecutor Pleads Guilty In the Death Of His Mother,2003-02-01,article,News,,"[""Alzheimer's Disease""]"
Suit Expected Against Star Of First Boston,2003-02-01,article,News,,"['Securities and Commodities Violations', 'Stocks and Bonds', 'Research']"
An International School Lunch Tour,2003-02-01,article,Op-Ed,,"['Education and Schools', 'Lunch and Breakfast Programs']"
"Paid Notice: Deaths  SEEGER, BEVERLY",2003-02-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  JOHNSON, ROBERT P.",2003-02-01,article,Paid Death Notice,,[]
F.A.O. SCHWARZ PARENT REACHES AGREEMENT WITH LENDERS,2003-02-01,article,News,,"['Toys', 'Credit', 'Bankruptcies']"
Afghan Women and Children Among 16 Dead in Bus Blast,2003-02-01,article,News,,"['World Trade Center (NYC)', 'AIRLINES AND AIRPLANES', 'United States International Relations', 'Children and Youth', 'Civil War and Guerrilla Warfare', 'Hijacking', 'Terrorism', 'UNITED STATES ARMAMENT AND DEFENSE']"
