headline,date,doc_type,material_type,section,keywords
1919: The Year of the Crack-Up,2019-01-01,article,Op-Ed,,"['United States Politics and Government', 'New Year']"
In Search of Lost Screen Time,2019-01-01,article,Op-Ed,,"['Smartphones', 'Social Media']"
"Warren Wells, Star Receiver With a Derailed Career, Dies at 76",2019-01-01,article,Obituary (Obit),,"['Football', 'Deaths (Obituaries)']"
2019: The Year of the Wolves,2019-01-01,article,Op-Ed,,"['United States Politics and Government', 'Constitution (US)', 'Watergate Affair']"
Why Trump Reigns as King Cyrus,2019-01-01,article,Op-Ed,,"['United States Politics and Government', 'Bible', 'Evangelical Movement']"
Wanted: A Jets Coach Who Suits Sam Darnold,2019-01-01,article,News,,"['Football', 'Coaches and Managers']"
Military Deletes New Year’s Eve Tweet Saying It’s ‘Ready to Drop Something’,2019-01-01,article,News,,"['Nuclear Weapons', 'New Year', 'United States Defense and Military Forces', 'Computers and the Internet', 'Military Aircraft']"
Firing of Several Black Coaches Puts N.F.L. Hiring Under Scrutiny,2019-01-01,article,News,,"['Coaches and Managers', 'Football', 'Race and Ethnicity']"
Quotation of the Day: Louis C.K. Mocks Parkland School Shooting Survivors in Recent Set,2019-01-01,article,Quote,,[]
Video on Turkish TV Is Said to Show Khashoggi’s Remains Being Moved,2019-01-01,article,News,,['Assassinations and Attempted Assassinations']
Macron Vows Order ‘Without Compromise’ in Rebuke to Yellow Vest Protests,2019-01-01,article,News,,"['Yellow Vests Movement', 'Politics and Government', 'Demonstrations, Protests and Riots', 'Economic Conditions and Trends', 'New Year']"
"Corrections: January 1, 2019",2019-01-01,article,Correction,,[]
"Kim Jong-un, Ready to Meet Trump ‘at Any Time,’ Demands U.S. End Sanctions",2019-01-01,article,News,,"['Speeches and Statements', 'Politics and Government', 'United States International Relations', 'Embargoes and Sanctions', 'International Relations', 'New Year', 'Nuclear Weapons', 'United States Defense and Military Forces']"
Sync your calendar with the solar system,2019-01-01,multimedia,Interactive Feature,,"['Space and Astronomy', 'Moon', 'Eclipses', 'Seasons and Months', 'Solar System', 'Meteors and Meteorites']"
"NASA’s New Horizons Takes Photos of Ultima Thule, 4 Billion Miles Away",2019-01-01,article,News,,"['New Horizons (Spacecraft)', 'Space and Astronomy']"
Barely Adequate,2019-01-01,article,News,,['Crossword Puzzles']
Finding Female Friends Over 50 Can Be Hard. These Women Figured It Out.,2019-01-01,article,News,,"['Women and Girls', 'Friendship', 'Dating and Relationships']"
On Politics: Elizabeth Warren Is Running for President,2019-01-01,article,News,,['United States Politics and Government']
Pete Davidson Back Onstage for First Time Since Suicide Scare,2019-01-01,article,News,,"['Comedy and Humor', 'Mental Health and Disorders']"
What’s on TV Tuesday: ‘Tidying Up With Marie Kondo’ and ‘Doctor Who’,2019-01-01,article,Schedule,,"['Television', 'Movies']"
James Watson Had a Chance to Salvage His Reputation on Race. He Made Things Worse.,2019-01-01,article,News,,"['Genetics and Heredity', 'Race and Ethnicity', 'DNA (Deoxyribonucleic Acid)', 'Intelligence and Intelligence Tests (IQ)', 'Documentary Films and Programs', 'Nobel Prizes', 'Biology and Biochemistry', 'Human Genome Project']"
A Rising Threat to Wildlife: Electrocution,2019-01-01,article,News,,"['Endangered and Extinct Species', 'Birds', 'ANIMALS', 'Conservation of Resources', 'Electric Light and Power', 'Fences and Property Barriers']"
Another Season Comes and Goes While Pac-12 Struggles to Keep Up,2019-01-01,article,News,,"['College Athletics', 'Football (College)']"
"Rocket Launches, Trips to the Moon and More Space and Astronomy Events in 2019",2019-01-01,article,News,,"['Space and Astronomy', 'Rocket Science and Propulsion', 'Innovation']"
A Photographer’s Quest to Reverse China’s Historical Amnesia,2019-01-01,article,News,,"['Cultural Revolution', 'Photography', 'Politics and Government']"
How to Get Stronger in the New Year,2019-01-01,article,News,,"['Exercise', 'Muscles', 'Weight', 'Weight Lifting', 'Health Clubs', 'Mental Health and Disorders']"
How Hollywood Gets the Publishing Industry Wrong,2019-01-01,article,News,,"['Books and Literature', 'Movies', 'Book Trade and Publishing']"
New & Noteworthy,2019-01-01,article,News,,['Books and Literature']
Three New Year’s Resolutions for Better Travel in 2019,2019-01-01,article,News,,[]
"In the Race for Content, Hollywood Is Buying Up Hit Podcasts",2019-01-01,article,News,,"['Television', 'Podcasts']"
Bringing Yoga to a Newsroom or Workplace Near You ,2019-01-01,article,News,,"['Yoga', 'Back (Human Body Part)']"
"In High-Tech Cities, No More Potholes, but What About Privacy?",2019-01-01,article,News,,"['Urban Areas', 'Computers and the Internet', 'Privacy', 'Data-Mining and Database Marketing']"
Bright Spot for N.Y.’s Struggling Schools: Pre-K,2019-01-01,article,News,,"['Education (Pre-School)', 'Children and Childhood']"
Police Searching for Gunman Who Fired Into Car and Killed a 7-Year-Old,2019-01-01,article,News,,"['Murders, Attempted Murders and Homicides']"
"Brazil Wanted Change. Even Before Taking Office, Jair Bolsonaro Delivered.",2019-01-01,article,News,,['Inaugurations']
Who’s Really Getting Ripped Off by $35 Sage?,2019-01-01,article,News,,['Fads']
"Los Cabos, a Spring Break Hub, Gets a High-End Infusion",2019-01-01,article,News,,['Travel and Vacations']
10 Things Our Critics Are Looking Forward to in 2019,2019-01-01,article,News,,"['Culture (Arts)', 'Two Thousand Nineteen', 'Dancing', 'Television', 'Opera', 'Movies', 'Books and Literature', 'Comedy and Humor']"
A ‘Wonder Woman’-Style Renovation,2019-01-01,multimedia,Slideshow,,"['Real Estate and Housing (Residential)', 'Home Repairs and Improvements', 'Interior Design and Furnishings', 'Furniture']"
The House the Dog Found,2019-01-01,article,News,,"['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Home Repairs and Improvements', 'Furniture']"
Time to Get Out of Afghanistan,2019-01-01,article,Op-Ed,,"['United States Defense and Military Forces', 'Afghanistan War (2001- )']"
Brooklyn Bridal. It’s a Thing. And a Place to Find Your Dress.,2019-01-01,article,News,,['Dresses']
Taiwan’s Leader Urges China to Address Differences Peacefully,2019-01-01,article,News,,"['Politics and Government', 'New Year']"
‘Genesis 2.0’ Review: How to Clone a Mammoth,2019-01-01,article,Review,,['Documentary Films and Programs']
"The Best Movies and TV Shows New to Netflix, Amazon and More in January",2019-01-01,article,News,,"['Television', 'Movies']"
Happy New Year,2019-01-01,article,Op-Ed,,"['Podcasts', 'Impeachment', 'Watergate Affair', 'United States Politics and Government', 'New Year']"
Stabbing in Manchester Train Station Is Being Investigated as Terrorism,2019-01-01,article,News,,"['Terrorism', 'Murders, Attempted Murders and Homicides']"
Recent Commercial Real Estate Transactions,2019-01-01,article,News,,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)', 'Renting and Leasing (Real Estate)']"
"Big Tech May Look Troubled, but It’s Just Getting Started",2019-01-01,article,News,,"['Computers and the Internet', 'Online Advertising', 'Driverless and Semiautonomous Vehicles', 'Social Media', 'Company Reports', 'Innovation']"
Taliban Attacks in Northern Afghanistan Kill 27 Security Officers,2019-01-01,article,News,,"['Afghanistan War (2001- )', 'Attacks on Police', 'International Relations', 'United States International Relations']"
"American Accused of Spying in Russia Is Marine Veteran Who Visited Moscow for Wedding, Family Says",2019-01-01,article,News,,"['United States International Relations', 'Espionage and Intelligence Services', 'Politics and Government']"
"In Stories From an Argentine Surrealist, Circles of Madness and Violence",2019-01-01,article,Review,,['Books and Literature']
Will 2019 Be a Good Year for Investors? Here Are 4 Key Factors Affecting Stocks and the Economy,2019-01-01,multimedia,Interactive Feature,,"['Stocks and Bonds', ""Standard & Poor's 500-Stock Index"", 'United States Economy', 'Interest Rates']"
"‘The People Making It Are Indigenous, but Indigenous Is Not a Genre’",2019-01-01,article,News,,"['Theater', 'Native Americans', 'Indigenous People', 'Indigenous Australians', 'Dancing']"
"After an Attack by Zealots, an Indian Family Seeks Asylum",2019-01-01,article,News,,[]
‘New Year Miracle’ in Russia: Baby Is Pulled From Rubble,2019-01-01,article,News,,"['Rescues', 'Explosions (Accidental)']"
A 6-Pack of Beer for $26? Qatar Doubles the Price of Alcohol,2019-01-01,article,News,,"['ALCOHOLIC BEVERAGES', 'Sales and Excise Taxes', 'World Cup 2022 (Soccer)']"
Why the West Coast Is Suddenly Beating the East Coast on Transportation,2019-01-01,article,News,,"['Transit Systems', 'Referendums', 'Infrastructure (Public Works)']"
The Trump Tax Cut: Even Worse Than You’ve Heard,2019-01-01,article,Op-Ed,,"['Corporate Taxes', 'Corporations', 'Federal Taxes (US)']"
"German Man Is Suspected of Attacking Foreigners, Using Car as Weapon",2019-01-01,article,News,,"['Fringe Groups and Movements', 'New Year', 'Terrorism', 'Immigration and Emigration', 'Traffic Accidents and Safety']"
2 Fishermen Die After Boat Capsizes on Westchester Reservoir,2019-01-01,article,News,,['Maritime Accidents and Safety']
Roger Federer Struggles With Serena Williams’s Serve. And Vice Versa.,2019-01-01,article,News,,"['Tennis', 'Hopman Cup (Tennis)']"
