headline,date,doc_type,material_type,section,keywords
The Bartender Appears to Be Shaken Up,2010-12-01,article,News,,"['Bartenders', 'Cocktails']"
Port Is a Welcome Guest at Cocktail Parties,2010-12-01,article,Review,,"['Port (Wine)', 'Cocktails']"
The Bartender Played With Fire,2010-12-01,article,News,,"['Bars', 'Fires and Firefighters', 'Bartenders', 'Cocktails']"
Healthful Food Takes No Holiday at the White House,2010-12-01,article,News,,"['Local Food', 'Parties (Social)', 'Christmas', 'White House (Washington, DC)']"
Korilla BBQ and Mexicue,2010-12-01,article,Review,,"['Tacos', 'Vendors, Street']"
Black Farmers Settlement Approved,2010-12-01,article,,,[]
India's Poor Struggle for Shelter,2010-12-01,multimedia,Video,,"['Housing and Real Estate', 'Poverty']"
"Gates on Leaks, Wiki and Otherwise",2010-12-01,article,,,[]
"Like Yogurt, but Not as Tasty",2010-12-01,article,,,"['ADVERTISING AND MARKETING', 'Environment', 'Oil Sands']"
U.S. Opposed Release of Nuclear Dealer,2010-12-01,article,News,,"['Classified Information and State Secrets', 'United States International Relations', 'Nuclear Weapons']"
Senator Seeks Federal Investigation of Football Helmet Standards,2010-12-01,article,News,,"['Helmets', 'Football']"
Beers From Near and Far in New East Village Store,2010-12-01,article,News,,"['Shopping and Retail', 'Beer']"
"Before Business Leaders, Bernanke Discusses Unemployment’s Toll on Americans",2010-12-01,article,News,,"['United States Economy', 'Unemployment']"
Polish Vodka Arrives With a Wisp of Grass,2010-12-01,article,News,,['Vodka']
Take Your Bitters on the Road,2010-12-01,article,News,,['Cocktails']
Off the Menu,2010-12-01,article,List,,[]
"John Singer Sargent, a Realist Who Tried Another Style",2010-12-01,article,Review,,['Art']
Dining Calendar,2010-12-01,article,Schedule,,[]
"In Fake C.F.T.C. Letters, an Arkansas Connection",2010-12-01,article,,,"['Derivatives (Financial Instruments)', 'Dodd-Frank Wall Street Reform and Consumer Protection Act (2010)']"
Richard Petty Is a Buyer in the Sale of Petty Motorsports,2010-12-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Automobile Racing']"
John Singer Sargent’s Impressionist Stage,2010-12-01,multimedia,Slideshow,,['Art']
India’s Cities Fail to Keep Up With New Arrivals,2010-12-01,multimedia,Slideshow,,['Migrant and Foreign Workers']
"A Nomadic Insurance Pitchman, Luring New Consumers",2010-12-01,article,News,,['ADVERTISING AND MARKETING']
The Assassin’s Debut,2010-12-01,article,,,"['Civil War (US) (1861-65)', 'Theater']"
Economic Policy? More Listen to Conservatives,2010-12-01,article,News,,"['United States Economy', 'Taxation', 'Economic Conditions and Trends']"
Couple Accused of Trading Insider Tips,2010-12-01,article,,,"['Insider Trading', 'Securities and Commodities Violations']"
Judge Rejects Health Law Challenge,2010-12-01,article,News,,"['Law and Legislation', 'Patient Protection and Affordable Care Act (2010)', 'Health Insurance and Managed Care', 'Constitutions', 'Interstate Commerce', 'Suits and Litigation', 'Decisions and Verdicts']"
"Steven Posner, 67, Former Corporate Raider, Dies",2010-12-01,article,Obituary (Obit),,"['Accidents and Safety', 'Securities and Commodities Violations', 'Tax Evasion', 'Deaths (Obituaries)']"
U.S. Takes Over Airline Passenger Checks,2010-12-01,article,News,,"['Security and Warning Systems', 'AIRLINES AND AIRPLANES', 'Terrorism']"
"In Tax Cuts, the Options Run Short",2010-12-01,article,News,,"['High Net Worth Individuals', 'United States Politics and Government', 'Taxation', 'Federal Taxes (US)', 'United States Economy']"
New Inquiry Topples a Principal in Trouble,2010-12-01,article,News,,"['Suspensions, Dismissals and Resignations', 'Principals (School)']"
Back-Scratching With a Global Reach,2010-12-01,article,News,,"['World Cup 2022 (Soccer)', 'Soccer']"
Supreme Court Hears Arguments on California Prison Crowding,2010-12-01,article,News,,['Prisons and Prisoners']
Woods Finds Old Comfort Level in Southern California,2010-12-01,article,News,,"['Golf', 'United States Open (Golf)']"
Airbus Plans to Update A320,2010-12-01,article,News,,['AIRLINES AND AIRPLANES']
Nets Add Zippo as Team Sponsor,2010-12-01,article,News,,['ADVERTISING AND MARKETING']
Lifting Spirits With Music Passed Down Through Generations,2010-12-01,article,News,,"['Music', 'Jews and Judaism', 'Elderly']"
Miami Off to Slow Start After Free-Agent Coup,2010-12-01,article,News,,"['Basketball', 'Free Agents (Sports)']"
Groups Make Late Push to Salvage Bill Aiding Illegal Immigrant Students,2010-12-01,article,News,,"['Illegal Immigrants', 'Demonstrations, Protests, and Riots', 'Development, Relief, and Education for Alien Minors Act']"
"Hanukkah, Rekindled",2010-12-01,article,Op-Ed,,"['Jews and Judaism', 'Hanukkah']"
"IMG’s Forstmann Gambled on College Sports, Suit Alleges",2010-12-01,article,News,,"['NCAA Basketball Tournament (Men)', 'Suits and Litigation', 'Football', 'College Athletics', 'Basketball']"
Financial Strains Test a Family Stalked by Mental Woes,2010-12-01,article,News,,['Philanthropy']
"Delaying Vote, Debt Panel Splits on Taxes and Spending",2010-12-01,article,News,,"['Federal Taxes (US)', 'United States Politics and Government', 'National Debt (US)', 'Taxation', 'Federal Budget (US)']"
Google Gambit for Groupon Raises Concern,2010-12-01,article,,,"['Mergers, Acquisitions and Divestitures', 'Online Advertising', 'Social Networking (Internet)']"
Paterson Weighs Bill to Halt the Issuing of Gas Extraction Permits,2010-12-01,article,News,,"['Drilling and Boring', 'Law and Legislation', 'Natural Gas', 'Environment']"
Low Taxes Attract Foreign Companies to a Geneva Stretched Thin by the Growth,2010-12-01,article,News,,"['Labor and Jobs', 'Taxation', 'Economic Conditions and Trends']"
From WikiChina,2010-12-01,article,Op-Ed,,"['United States International Relations', 'United States Politics and Government', 'Strategic Arms Reduction Treaty']"
"The Pentagon, Pursuing Justice",2010-12-01,article,Editorial,,"['United States Defense and Military Forces', 'Homosexuality', 'Law and Legislation']"
World Economies Are Strong Where It Counts,2010-12-01,article,News,,"['European Sovereign Debt Crisis (2010- )', 'Quantitative Easing']"
Doctor Indicted on Diet Drug Fraud Charge,2010-12-01,article,News,,"['Frauds and Swindling', 'Fen-Phen (Drug Combination)']"
Born to Run? ,2010-12-01,multimedia,Video,,"['Athletics and Sports', 'Babies', 'Exercise']"
Art’s Survivors of Hitler’s War,2010-12-01,article,News,,"['Museums', 'Holocaust and the Nazi Era', 'Art']"
Haiti After the Vote,2010-12-01,article,Editorial,,['Elections']
Before the Boom,2010-12-01,article,Editorial,,"['Space', 'Astronomy and Astrophysics']"
"City Layoffs Are Hurting Minorities, Union Says",2010-12-01,article,News,,"['Layoffs and Job Reductions', 'Minorities']"
Judges May Get First Raises in Years After Legislature Backs Panel to Set Their Pay,2010-12-01,article,News,,"['Judges', 'State Legislatures', 'Courts', 'Wages and Salaries']"
Sports Training Has Begun for Babies and Toddlers,2010-12-01,article,News,,"['Parenting', 'Babies', 'Exercise', 'Athletics and Sports']"
Lottery Numbers,2010-12-01,article,List,,['Lotteries']
Wednesday: Born 12/1/1935,2010-12-01,article,,,[]
Do Scans of Our Teeth Help or Hurt?,2010-12-01,article,Letter,,"['Teeth and Dentistry', 'Radiation', 'CAT Scans', 'Medicine and Health', 'DNA (Deoxyribonucleic Acid)']"
Debt-Busting Issue May Force Obama Off Fence,2010-12-01,article,News,,"['Liberalism (US Politics)', 'United States Politics and Government', 'National Debt (US)', 'Federal Budget (US)']"
Secrecy and Diplomacy in the Age of WikiLeaks,2010-12-01,article,Letter,,"['Classified Information and State Secrets', 'United States International Relations']"
They Opposed Apartheid,2010-12-01,article,Letter,,"['Race and Ethnicity', 'Apartheid (Policy)']"
Terror Cases Strain Ties With Some Who Can Help,2010-12-01,article,News Analysis,,"['Muslim-Americans', 'Islam', 'Terrorism']"
Politics and the Mideast,2010-12-01,article,Letter,,"['United States Politics and Government', 'Politics and Government', 'Jews and Judaism', 'Elections']"
‘Financial Steroids’,2010-12-01,article,Editorial,,"['Regulation and Deregulation of Industry', 'Insider Trading', 'Hedge Funds']"
Air Force Acts to Fix Error in Tanker Bid,2010-12-01,article,News,,['Military Aircraft']
Students Protest Education Cutbacks,2010-12-01,multimedia,Slideshow,,"['Tuition', 'Demonstrations, Protests, and Riots', 'European Sovereign Debt Crisis (2010- )']"
Two Maine Retailers Battle Over a Bit of Holiday Décor,2010-12-01,article,News,,"['Christmas Trees', 'Inventions and Patents', 'Suits and Litigation']"
Travel Gifts From $10 to $60,2010-12-01,article,News,,"['Travel and Vacations', 'Gifts', 'Holidays and Special Occasions', 'Budget Travel']"
Dodging Those Pesky Airline Fees,2010-12-01,article,News,,"['AIRLINES AND AIRPLANES', 'Prices (Fares, Fees and Rates)']"
A Thrifty Wish List,2010-12-01,article,,,[]
Wisconsin: Young Gunman Is Dead After Standoff at High School,2010-12-01,article,Brief,,"['Suicides and Suicide Attempts', 'Hostages']"
Capitals Move to Bulk Up Defense,2010-12-01,article,,,[]
Rival Pageants Divide Colombia,2010-12-01,multimedia,Video,,['Beauty Contests']
"Two Beauty Contests, Two Worlds",2010-12-01,multimedia,Slideshow,,['Beauty Contests']
Dueling Beauty Pageants Put Income Gap on View,2010-12-01,article,News,,"['Beauty Contests', 'Race and Ethnicity', 'Beauty', 'Income Inequality']"
Corrections,2010-12-01,article,Correction,,[]
"Israel: Easing of Gaza Blockade Did Little, Report Says",2010-12-01,article,Brief,,['Embargoes and Economic Sanctions']
China: U.S. Embassy Blocked From Geologist’s Hearing,2010-12-01,article,Brief,,['UNITED STATES FOREIGN SERVICE']
Brazil: Extended Troop Presence Sought for Rio Slums,2010-12-01,article,Brief,,['Defense and Military Forces']
The Knicks Get a Victory but Not a Rivalry,2010-12-01,article,News,,['Basketball']
Cashman to Become an Elf on a Building,2010-12-01,article,News,,['Baseball']
F.C.C. Chairman Outlines Broadband Framework,2010-12-01,article,News,,"['Wireless Communications', 'Cable Television', 'Computers and the Internet', 'Net Neutrality', 'Regulation and Deregulation of Industry']"
Phys Ed: Why Wii Fit Is Best for Grandparents,2010-12-01,article,,,"['Elderly', 'Exercise', 'Wii (Video Game System)']"
Word of the Day | malfeasance,2010-12-01,article,,,[]
"Peter Hofmann, Singer of Rock, Opera and Musicals, Dies at 66",2010-12-01,article,Obituary (Obit),,"['Opera', 'Music', 'Deaths (Obituaries)']"
Jeter Resumes Talks With Yanks,2010-12-01,article,News,,['Baseball']
City to Deploy Ambulances to Save Organs,2010-12-01,article,News,,"['AMBULANCES', 'Kidneys', 'Medicine and Health', 'Transplants', 'Emergency Medical Treatment', 'Organ Donation']"
What the Loser of Jets-Patriots Is Up Against,2010-12-01,article,News,,"['Football', 'Athletics and Sports']"
"News Quiz | December 1, 2010",2010-12-01,article,,,[]
South Korea Warns of New Attack,2010-12-01,article,News,,"['Defense and Military Forces', 'United States International Relations', 'United States Defense and Military Forces']"
