headline,date,doc_type,material_type,section,keywords
"Paid Notice: Deaths   SCHWEITZER, VIERA",2004-12-01,article,Paid Death Notice,,[]
World Briefing | Americas: Colombia: 2nd Safe Haven,2004-12-01,article,News,,"['Extradition', 'Politics and Government', 'Civil War and Guerrilla Warfare']"
"1904:Opposition to Tariffs : IN OUR PAGES:100, 75 AND 50 YEARS AGO",2004-12-01,article,News,,[]
"Paid Notice: Deaths   DONENFELD, IRWIN",2004-12-01,article,Paid Death Notice,,[]
Grisly Scene Where Illegal Immigrants Died Is Described at Trial,2004-12-01,article,News,,"['ILLEGAL ALIENS', 'Trucks and Trucking', 'IMMIGRATION AND REFUGEES', 'Smuggling']"
"Paid Notice: Deaths   AVLON, PHYLLIS STELLINGS",2004-12-01,article,Paid Death Notice,,[]
"Citing a Lack of Progress, Notre Dame Fires Willingham",2004-12-01,article,News,,"['College Athletics', 'Football']"
Lottery Numbers,2004-12-01,article,News,,['Lotteries']
World Business Briefing | Asia: India: Reliance Asks Directors To Stay,2004-12-01,article,News,,"['Suspensions, Dismissals and Resignations', 'Boards of Directors']"
A West Side Stadium,2004-12-01,article,Letter,,"['Area Planning and Renewal', 'Stadiums and Arenas', 'Football']"
BUSINESS DIGEST,2004-12-01,article,Summary,,[]
An E-Mail Way to Transfer Files,2004-12-01,article,News,,[]
Dance School in Harlem to Reopen,2004-12-01,article,News,,['Dancing']
Marshmallow Memories,2004-12-01,article,News,,['Bakeries and Baked Products']
"Luxury 2004:The Lure of Asia : Amid the backwaters of Beijing, a cultural heart is beating",2004-12-01,article,News,,[]
"Staying in Iraq, and Getting Out",2004-12-01,article,Letter,,"['United States International Relations', 'Terrorism', 'UNITED STATES ARMAMENT AND DEFENSE']"
All They Have to Do Is Act Naturally,2004-12-01,article,News,,"['Waiters and Waitresses', 'LABOR', 'Restaurants', 'Theater']"
Retiring in Chile,2004-12-01,article,Op-Ed,,"['United States International Relations', 'Social Security (US)', 'Pensions and Retirement Plans']"
Allawi to Meet Sunni Leaders on Election,2004-12-01,article,News,,"['United States International Relations', 'Politics and Government', 'Elections', 'Terrorism', 'UNITED STATES ARMAMENT AND DEFENSE']"
"1954:Curbing the Decibels : IN OUR PAGES:100, 75 AND 50 YEARS AGO",2004-12-01,article,News,,[]
Biotech food : LETTERS TO THE EDITOR,2004-12-01,article,News,,[]
"Paid Notice: Deaths   MEYERSON, CHARLES",2004-12-01,article,Paid Death Notice,,[]
Knicks Go Over .500 on Big Shot by Crawford,2004-12-01,article,News,,['Basketball']
Metro Briefing | New York: Albany: Court Upholds Residency Requirement,2004-12-01,article,News,,"['Suits and Litigation', 'RESIDENCE REQUIREMENTS', 'Decisions and Verdicts', 'Government Employees']"
Metro Briefing | New York: Manhattan: Painting Stolen From Gallery,2004-12-01,article,News,,"['Robberies and Thefts', 'Art']"
Global Forecasts for 2005 Growth Are Reduced,2004-12-01,article,News,,"['International Trade and World Market', 'United States Economy', 'Oil (Petroleum) and Gasoline', 'Currency', 'Prices (Fares, Fees and Rates)', 'Economic Conditions and Trends']"
"Paid Notice: Deaths   SWANSON, ROBERT CHARLES",2004-12-01,article,Paid Death Notice,,[]
Universal Music Is in Talks to Create Satellite TV Channel,2004-12-01,article,News,,"['Music', 'Television']"
Court Panel Says New York Schools Need Billions More,2004-12-01,article,News,,"['City Councils', 'Education and Schools', 'Finances', 'Suits and Litigation', 'Constitutions', 'Budgets and Budgeting']"
L-3 WILL BUY UNIT FROM GENERAL DYNAMICS FOR $185 MILLION,2004-12-01,article,News,,"['Sales', 'AIRLINES AND AIRPLANES', 'Defense Contracts', 'Military Vehicles', 'Mergers, Acquisitions and Divestitures', 'Engines', 'UNITED STATES ARMAMENT AND DEFENSE']"
"Paid Notice: Deaths   SCHWARTZ, SOPHIE",2004-12-01,article,Paid Death Notice,,[]
World Briefing | Asia: Pakistan: Musharraf Dual-Office Bill Signed,2004-12-01,article,News,,"['ARMAMENT, DEFENSE AND MILITARY FORCES', 'Politics and Government', 'Law and Legislation']"
